,chrom_presence,location
Ebacter_C111604,1.0,chrom
Ebacter_C17909,1.0,chrom
Ebacter_C58907,1.0,chrom
Ebacter_C110985,0.08695652173913043,plasmid
Ebacter_C23150,1.0,chrom
Ebacter_C56159,1.0,chrom
Ebacter_C73894,0.9841269841269841,chrom
Ebacter_C73518,1.0,chrom
Ebacter_C126212,0.9948717948717949,chrom
Ebacter_C67547,1.0,chrom
Ebacter_C86432,0.9819819819819819,chrom
Ebacter_C40162,1.0,chrom
Ebacter_C12157,1.0,chrom
Ebacter_C26286,1.0,chrom
Ebacter_C25961,1.0,chrom
Ebacter_C1451,1.0,chrom
Ebacter_C33800,1.0,chrom
Ebacter_C99033,1.0,chrom
Ebacter_C64079,1.0,chrom
Ebacter_C36102,0.9976133651551312,chrom
Ebacter_C42428,0.9926739926739927,chrom
Ebacter_C111126,0.9918367346938776,chrom
Ebacter_C112866,1.0,chrom
Ebacter_C109192,0.9896373056994818,chrom
Ebacter_C6584,0.995575221238938,chrom
Ebacter_C47457,1.0,chrom
Ebacter_C24696,1.0,chrom
Ebacter_C61315,1.0,chrom
Ebacter_C57763,0.9885057471264368,chrom
Ebacter_C26963,1.0,chrom
Ebacter_C20285,1.0,chrom
Ebacter_C7960,1.0,chrom
Ebacter_C125259,1.0,chrom
Ebacter_C11738,0.972972972972973,chrom
Ebacter_C85219,1.0,chrom
Ebacter_C30430,0.9974937343358395,chrom
Ebacter_C61979,0.9594594594594594,chrom
Ebacter_C16313,0.9973544973544973,chrom
Ebacter_C47529,0.759075907590759,chrom
Ebacter_C73932,1.0,chrom
Ebacter_C45562,1.0,chrom
Ebacter_C55028,1.0,chrom
Ebacter_C42593,1.0,chrom
Ebacter_C74143,1.0,chrom
Ebacter_C68275,1.0,chrom
Ebacter_C112199,1.0,chrom
Ebacter_C45493,1.0,chrom
Ebacter_C42125,0.04597701149425287,plasmid
Ebacter_C43309,1.0,chrom
Ebacter_C18139,1.0,chrom
Ebacter_C44039,0.996309963099631,chrom
Ebacter_C127393,1.0,chrom
Ebacter_C28475,0.13138686131386862,plasmid
Ebacter_C115044,0.05405405405405406,plasmid
Ebacter_C54074,0.9976133651551312,chrom
Ebacter_C52012,1.0,chrom
Ebacter_C73551,1.0,chrom
Ebacter_C99921,0.9955654101995566,chrom
Ebacter_C20929,0.9972375690607734,chrom
Ebacter_C2016,1.0,chrom
Ebacter_C57877,1.0,chrom
Ebacter_C80357,1.0,chrom
Ebacter_C65565,0.06060606060606061,plasmid
Ebacter_C21868,1.0,chrom
Ebacter_C91336,1.0,chrom
Ebacter_C26614,1.0,chrom
Ebacter_C12233,0.996415770609319,chrom
Ebacter_C9500,0.0,plasmid
Ebacter_C52217,1.0,chrom
Ebacter_C2829,1.0,chrom
Ebacter_C31907,0.8372093023255814,chrom
Ebacter_C98883,0.0,plasmid
Ebacter_C11347,0.7228915662650602,chrom
Ebacter_C23444,1.0,chrom
Ebacter_C71566,1.0,chrom
Ebacter_C24946,0.9975490196078431,chrom
Ebacter_C35300,1.0,chrom
Ebacter_C38330,1.0,chrom
Ebacter_C33700,1.0,chrom
Ebacter_C6751,0.9955555555555555,chrom
Ebacter_C30662,0.9857142857142858,chrom
Ebacter_C16008,0.9857142857142858,chrom
Ebacter_C10338,0.9943502824858758,chrom
Ebacter_C29580,0.9977272727272727,chrom
Ebacter_C35566,1.0,chrom
Ebacter_C21752,1.0,chrom
Ebacter_C43788,0.9772727272727273,chrom
Ebacter_C42329,1.0,chrom
Ebacter_C46060,0.017857142857142856,plasmid
Ebacter_C93484,1.0,chrom
Ebacter_C37090,1.0,chrom
Ebacter_C40628,1.0,chrom
Ebacter_C78205,1.0,chrom
Ebacter_C7588,1.0,chrom
Ebacter_C12068,1.0,chrom
Ebacter_C57008,1.0,chrom
Ebacter_C14289,1.0,chrom
Ebacter_C60487,0.5755395683453237,chrom
Ebacter_C60742,0.9915254237288136,chrom
Ebacter_C53812,1.0,chrom
Ebacter_C114508,1.0,chrom
Ebacter_C41321,1.0,chrom
Ebacter_C30041,0.997737556561086,chrom
Ebacter_C55989,1.0,chrom
Ebacter_C52685,0.9830508474576272,chrom
Ebacter_C2410,0.9966555183946488,chrom
Ebacter_C72504,0.85,chrom
Ebacter_C32335,0.016666666666666666,plasmid
Ebacter_C25707,1.0,chrom
Ebacter_C11277,1.0,chrom
Ebacter_C4968,1.0,chrom
Ebacter_C105614,0.0,plasmid
Ebacter_C25692,0.9097744360902256,chrom
Ebacter_C102129,0.031496062992125984,plasmid
Ebacter_C62640,1.0,chrom
Ebacter_C19419,1.0,chrom
Ebacter_C31725,1.0,chrom
Ebacter_C97798,0.9896373056994818,chrom
Ebacter_C14794,1.0,chrom
Ebacter_C101577,0.038461538461538464,plasmid
Ebacter_C55465,0.9964788732394366,chrom
Ebacter_C119506,0.04,plasmid
Ebacter_C24376,0.9942528735632183,chrom
Ebacter_C23458,1.0,chrom
Ebacter_C25489,1.0,chrom
Ebacter_C45534,0.9977426636568849,chrom
Ebacter_C89102,0.852589641434263,chrom
Ebacter_C19657,1.0,chrom
Ebacter_C107359,0.9777777777777777,chrom
Ebacter_C9567,1.0,chrom
Ebacter_C53316,1.0,chrom
Ebacter_C63323,0.047619047619047616,plasmid
Ebacter_C65203,1.0,chrom
Ebacter_C12632,0.9954954954954955,chrom
Ebacter_C1296,0.9955555555555555,chrom
Ebacter_C6042,0.0,plasmid
Ebacter_C97262,0.9969418960244648,chrom
Ebacter_C69895,1.0,chrom
Ebacter_C8125,0.9977324263038548,chrom
Ebacter_C115051,1.0,chrom
Ebacter_C89121,0.9963235294117647,chrom
Ebacter_C121104,0.0,plasmid
Ebacter_C8449,1.0,chrom
Ebacter_C91900,1.0,chrom
Ebacter_C118159,0.0,plasmid
Ebacter_C10065,1.0,chrom
Ebacter_C109181,1.0,chrom
Ebacter_C53164,0.9951923076923077,chrom
Ebacter_C28448,1.0,chrom
Ebacter_C58240,0.1559633027522936,plasmid
Ebacter_C44471,0.99,chrom
Ebacter_C5220,0.9978118161925602,chrom
Ebacter_C4885,0.9956709956709957,chrom
Ebacter_C20134,0.9848484848484849,chrom
Ebacter_C65191,0.0,plasmid
Ebacter_C34131,0.9976019184652278,chrom
Ebacter_C32004,1.0,chrom
Ebacter_C28382,1.0,chrom
Ebacter_C5350,1.0,chrom
Ebacter_C30757,0.9313725490196079,chrom
Ebacter_C75457,0.03278688524590164,plasmid
Ebacter_C16326,0.0,plasmid
Ebacter_C15247,1.0,chrom
Ebacter_C20795,1.0,chrom
Ebacter_C8207,0.0,plasmid
Ebacter_C19189,1.0,chrom
Ebacter_C35699,1.0,chrom
Ebacter_C18027,0.6578947368421053,chrom
Ebacter_C6807,0.7406143344709898,chrom
Ebacter_C23924,1.0,chrom
Ebacter_C62202,1.0,chrom
Ebacter_C74137,1.0,chrom
Ebacter_C61114,1.0,chrom
Ebacter_C11684,1.0,chrom
Ebacter_C46087,1.0,chrom
Ebacter_C43576,0.9782608695652174,chrom
Ebacter_C16430,0.16535433070866143,plasmid
Ebacter_C8611,1.0,chrom
Ebacter_C20649,0.9970326409495549,chrom
Ebacter_C82246,1.0,chrom
Ebacter_C45355,0.9831932773109243,chrom
Ebacter_C101634,1.0,chrom
Ebacter_C3345,1.0,chrom
Ebacter_C25991,1.0,chrom
Ebacter_C38834,1.0,chrom
Ebacter_C20361,1.0,chrom
Ebacter_C108613,1.0,chrom
Ebacter_C26860,1.0,chrom
Ebacter_C10294,0.9977678571428571,chrom
Ebacter_C73128,0.9777777777777777,chrom
Ebacter_C35062,1.0,chrom
Ebacter_C14580,1.0,chrom
Ebacter_C12332,1.0,chrom
Ebacter_C8815,1.0,chrom
Ebacter_C20824,0.9966887417218543,chrom
Ebacter_C106817,0.0,plasmid
Ebacter_C21134,1.0,chrom
Ebacter_C14803,1.0,chrom
Ebacter_C109185,1.0,chrom
Ebacter_C35679,0.10714285714285714,plasmid
Ebacter_C49076,0.0,plasmid
Ebacter_C16061,1.0,chrom
Ebacter_C2140,0.02631578947368421,plasmid
Ebacter_C99392,0.9899497487437185,chrom
Ebacter_C42823,0.9976525821596244,chrom
Ebacter_C45174,1.0,chrom
Ebacter_C27465,0.9915966386554622,chrom
Ebacter_C85967,0.9964028776978417,chrom
Ebacter_C81289,1.0,chrom
Ebacter_C44319,1.0,chrom
Ebacter_C25552,1.0,chrom
Ebacter_C9726,1.0,chrom
Ebacter_C22501,0.9767441860465116,chrom
Ebacter_C82672,0.15934065934065933,plasmid
Ebacter_C24212,1.0,chrom
Ebacter_C94785,1.0,chrom
Ebacter_C4335,1.0,chrom
Ebacter_C105361,1.0,chrom
Ebacter_C17621,0.2916666666666667,plasmid
Ebacter_C73137,1.0,chrom
Ebacter_C58836,1.0,chrom
Ebacter_C68254,1.0,chrom
Ebacter_C19698,1.0,chrom
Ebacter_C79493,1.0,chrom
Ebacter_C57299,1.0,chrom
Ebacter_C30243,0.9976415094339622,chrom
Ebacter_C108574,0.9829059829059829,chrom
Ebacter_C58114,1.0,chrom
Ebacter_C47463,1.0,chrom
Ebacter_C35827,0.9911504424778761,chrom
Ebacter_C26830,1.0,chrom
Ebacter_C39162,0.9743589743589743,chrom
Ebacter_C59844,1.0,chrom
Ebacter_C71154,1.0,chrom
Ebacter_C107362,1.0,chrom
Ebacter_C32617,1.0,chrom
Ebacter_C51535,1.0,chrom
Ebacter_C57802,0.11188811188811189,plasmid
Ebacter_C104446,1.0,chrom
Ebacter_C41008,0.9962825278810409,chrom
Ebacter_C29769,1.0,chrom
Ebacter_C28890,0.032,plasmid
Ebacter_C11832,0.9961832061068703,chrom
Ebacter_C21392,0.07246376811594203,plasmid
Ebacter_C28480,0.5,plasmid
Ebacter_C92849,0.057692307692307696,plasmid
Ebacter_C61859,0.9959016393442623,chrom
Ebacter_C53849,0.9960629921259843,chrom
Ebacter_C61704,1.0,chrom
Ebacter_C29582,0.018867924528301886,plasmid
Ebacter_C67573,1.0,chrom
Ebacter_C59938,1.0,chrom
Ebacter_C29640,1.0,chrom
Ebacter_C69123,0.9955056179775281,chrom
Ebacter_C41862,1.0,chrom
Ebacter_C34923,0.7678571428571429,chrom
Ebacter_C53844,1.0,chrom
Ebacter_C128297,0.020833333333333332,plasmid
Ebacter_C60302,0.05970149253731343,plasmid
Ebacter_C16560,0.9935897435897436,chrom
Ebacter_C62540,1.0,chrom
Ebacter_C25177,0.99644128113879,chrom
Ebacter_C18245,1.0,chrom
Ebacter_C9504,0.9967637540453075,chrom
Ebacter_C82989,1.0,chrom
Ebacter_C73156,1.0,chrom
Ebacter_C12203,1.0,chrom
Ebacter_C71255,1.0,chrom
Ebacter_C32315,0.0625,plasmid
Ebacter_C53120,1.0,chrom
Ebacter_C77817,0.04878048780487805,plasmid
Ebacter_C113402,1.0,chrom
Ebacter_C84330,0.9433962264150944,chrom
Ebacter_C46927,1.0,chrom
Ebacter_C79131,1.0,chrom
Ebacter_C55023,0.9964788732394366,chrom
Ebacter_C12473,1.0,chrom
Ebacter_C5767,0.9976470588235294,chrom
Ebacter_C50377,1.0,chrom
Ebacter_C73904,1.0,chrom
Ebacter_C37925,1.0,chrom
Ebacter_C21495,0.9975550122249389,chrom
Ebacter_C128274,0.742671009771987,chrom
Ebacter_C70336,0.0,plasmid
Ebacter_C117207,1.0,chrom
Ebacter_C74843,1.0,chrom
Ebacter_C70316,0.989247311827957,chrom
Ebacter_C76259,1.0,chrom
Ebacter_C75829,0.018518518518518517,plasmid
Ebacter_C39334,0.04878048780487805,plasmid
Ebacter_C16228,1.0,chrom
Ebacter_C82256,1.0,chrom
Ebacter_C78390,1.0,chrom
Ebacter_C9580,0.0,plasmid
Ebacter_C29473,1.0,chrom
Ebacter_C126418,1.0,chrom
Ebacter_C53518,0.04,plasmid
Ebacter_C51405,0.9961832061068703,chrom
Ebacter_C57172,1.0,chrom
Ebacter_C61463,0.7096774193548387,chrom
Ebacter_C125907,1.0,chrom
Ebacter_C16918,1.0,chrom
Ebacter_C7357,1.0,chrom
Ebacter_C4536,1.0,chrom
Ebacter_C94284,1.0,chrom
Ebacter_C64790,0.9963636363636363,chrom
Ebacter_C98845,0.9963636363636363,chrom
Ebacter_C31355,1.0,chrom
Ebacter_C29090,0.03225806451612903,plasmid
Ebacter_C62241,1.0,chrom
Ebacter_C53527,1.0,chrom
Ebacter_C73625,1.0,chrom
Ebacter_C52215,0.9803921568627451,chrom
Ebacter_C43493,1.0,chrom
Ebacter_C95582,1.0,chrom
Ebacter_C6138,0.9787234042553191,chrom
Ebacter_C87460,1.0,chrom
Ebacter_C27361,1.0,chrom
Ebacter_C13680,1.0,chrom
Ebacter_C45300,1.0,chrom
Ebacter_C21498,1.0,chrom
Ebacter_C24104,0.061946902654867256,plasmid
Ebacter_C53802,0.95,chrom
Ebacter_C1414,1.0,chrom
Ebacter_C18450,1.0,chrom
Ebacter_C29041,1.0,chrom
Ebacter_C60661,0.95,chrom
Ebacter_C84590,1.0,chrom
Ebacter_C66706,0.9966666666666667,chrom
Ebacter_C61456,1.0,chrom
Ebacter_C105354,1.0,chrom
Ebacter_C14104,1.0,chrom
Ebacter_C52887,1.0,chrom
Ebacter_C81408,1.0,chrom
Ebacter_C19615,1.0,chrom
Ebacter_C17933,0.9977116704805492,chrom
Ebacter_C24706,0.9722222222222222,chrom
Ebacter_C28548,0.9922480620155039,chrom
Ebacter_C38631,1.0,chrom
Ebacter_C3094,1.0,chrom
Ebacter_C46684,1.0,chrom
Ebacter_C30655,1.0,chrom
Ebacter_C102222,0.0,plasmid
Ebacter_C458,1.0,chrom
Ebacter_C33628,0.031746031746031744,plasmid
Ebacter_C22500,1.0,chrom
Ebacter_C75030,1.0,chrom
Ebacter_C5390,1.0,chrom
Ebacter_C73149,1.0,chrom
Ebacter_C56627,1.0,chrom
Ebacter_C9572,1.0,chrom
Ebacter_C71987,1.0,chrom
Ebacter_C22370,1.0,chrom
Ebacter_C9311,0.9963369963369964,chrom
Ebacter_C65581,1.0,chrom
Ebacter_C87822,0.997093023255814,chrom
Ebacter_C128288,1.0,chrom
Ebacter_C61846,0.8837209302325582,chrom
Ebacter_C1037,0.9864864864864865,chrom
Ebacter_C71148,1.0,chrom
Ebacter_C37354,0.9978213507625272,chrom
Ebacter_C54475,1.0,chrom
Ebacter_C27468,1.0,chrom
Ebacter_C84743,1.0,chrom
Ebacter_C62759,0.027777777777777776,plasmid
Ebacter_C87237,1.0,chrom
Ebacter_C24016,1.0,chrom
Ebacter_C46807,1.0,chrom
Ebacter_C55350,0.056,plasmid
Ebacter_C8325,0.9974683544303797,chrom
Ebacter_C37261,0.9975,chrom
Ebacter_C5537,1.0,chrom
Ebacter_C67822,1.0,chrom
Ebacter_C72758,0.3469387755102041,plasmid
Ebacter_C9605,1.0,chrom
Ebacter_C36074,1.0,chrom
Ebacter_C24441,0.0782122905027933,plasmid
Ebacter_C32375,0.9978070175438597,chrom
Ebacter_C30046,0.9965986394557823,chrom
Ebacter_C41894,1.0,chrom
Ebacter_C31506,1.0,chrom
Ebacter_C13540,0.9975669099756691,chrom
Ebacter_C115602,0.0,plasmid
Ebacter_C38305,0.9882352941176471,chrom
Ebacter_C8728,0.9833333333333333,chrom
Ebacter_C73624,1.0,chrom
Ebacter_C29278,0.0,plasmid
Ebacter_C1425,1.0,chrom
Ebacter_C116038,1.0,chrom
Ebacter_C14637,1.0,chrom
Ebacter_C11153,1.0,chrom
Ebacter_C41601,0.9973821989528796,chrom
Ebacter_C6599,1.0,chrom
Ebacter_C28547,0.06666666666666667,plasmid
Ebacter_C85600,1.0,chrom
Ebacter_C58714,1.0,chrom
Ebacter_C36382,0.1450381679389313,plasmid
Ebacter_C117232,1.0,chrom
Ebacter_C24986,0.0,plasmid
Ebacter_C463,1.0,chrom
Ebacter_C34993,1.0,chrom
Ebacter_C19646,0.9977728285077951,chrom
Ebacter_C44055,1.0,chrom
Ebacter_C4026,0.9978213507625272,chrom
Ebacter_C102132,1.0,chrom
Ebacter_C18758,1.0,chrom
Ebacter_C44111,1.0,chrom
Ebacter_C12668,1.0,chrom
Ebacter_C24448,1.0,chrom
Ebacter_C17123,1.0,chrom
Ebacter_C26185,1.0,chrom
Ebacter_C1559,0.11764705882352941,plasmid
Ebacter_C7926,1.0,chrom
Ebacter_C49593,1.0,chrom
Ebacter_C38501,1.0,chrom
Ebacter_C71574,0.056818181818181816,plasmid
Ebacter_C20468,1.0,chrom
Ebacter_C48015,1.0,chrom
Ebacter_C55031,1.0,chrom
Ebacter_C27799,0.9953488372093023,chrom
Ebacter_C28849,0.9963235294117647,chrom
Ebacter_C81023,1.0,chrom
Ebacter_C50943,1.0,chrom
Ebacter_C3924,1.0,chrom
Ebacter_C4940,0.0,plasmid
Ebacter_C4901,1.0,chrom
Ebacter_C66694,0.9945945945945946,chrom
Ebacter_C114514,1.0,chrom
Ebacter_C69067,0.017857142857142856,plasmid
Ebacter_C54718,0.05737704918032787,plasmid
Ebacter_C13224,0.9941860465116279,chrom
Ebacter_C72030,1.0,chrom
Ebacter_C110975,0.015384615384615385,plasmid
Ebacter_C87798,1.0,chrom
Ebacter_C95747,0.1896551724137931,plasmid
Ebacter_C33432,0.017543859649122806,plasmid
Ebacter_C127794,1.0,chrom
Ebacter_C31448,0.9978070175438597,chrom
Ebacter_C5567,1.0,chrom
Ebacter_C49365,1.0,chrom
Ebacter_C104933,1.0,chrom
Ebacter_C35710,1.0,chrom
Ebacter_C63478,1.0,chrom
Ebacter_C15763,0.9974619289340102,chrom
Ebacter_C42801,0.9824561403508771,chrom
Ebacter_C38462,1.0,chrom
Ebacter_C30090,1.0,chrom
Ebacter_C16171,1.0,chrom
Ebacter_C29595,1.0,chrom
Ebacter_C76796,1.0,chrom
Ebacter_C45400,0.94,chrom
Ebacter_C2786,1.0,chrom
Ebacter_C5754,0.9964912280701754,chrom
Ebacter_C34208,1.0,chrom
Ebacter_C27608,0.05128205128205128,plasmid
Ebacter_C56942,0.9973404255319149,chrom
Ebacter_C3535,0.0,plasmid
Ebacter_C37517,0.05982905982905983,plasmid
Ebacter_C22296,1.0,chrom
Ebacter_C96799,0.9841269841269841,chrom
Ebacter_C65224,1.0,chrom
Ebacter_C13944,0.9302325581395349,chrom
Ebacter_C12526,0.1484375,plasmid
Ebacter_C55353,1.0,chrom
Ebacter_C4028,1.0,chrom
Ebacter_C71067,0.06547619047619048,plasmid
Ebacter_C14181,0.9977777777777778,chrom
Ebacter_C58611,1.0,chrom
Ebacter_C60102,1.0,chrom
Ebacter_C4900,1.0,chrom
Ebacter_C103306,1.0,chrom
Ebacter_C32444,0.9942528735632183,chrom
Ebacter_C67102,1.0,chrom
Ebacter_C13371,1.0,chrom
Ebacter_C39776,1.0,chrom
Ebacter_C29094,1.0,chrom
Ebacter_C46519,1.0,chrom
Ebacter_C13203,1.0,chrom
Ebacter_C56305,0.032520325203252036,plasmid
Ebacter_C107949,1.0,chrom
Ebacter_C55355,1.0,chrom
Ebacter_C18645,1.0,chrom
Ebacter_C103450,0.9939393939393939,chrom
Ebacter_C71135,1.0,chrom
Ebacter_C84763,1.0,chrom
Ebacter_C75004,1.0,chrom
Ebacter_C85319,0.9963369963369964,chrom
Ebacter_C53811,1.0,chrom
Ebacter_C14248,1.0,chrom
Ebacter_C19002,1.0,chrom
Ebacter_C46103,0.0,plasmid
Ebacter_C3011,1.0,chrom
Ebacter_C57496,0.9978021978021978,chrom
Ebacter_C70703,1.0,chrom
Ebacter_C54245,0.9974160206718347,chrom
Ebacter_C79729,1.0,chrom
Ebacter_C2730,1.0,chrom
Ebacter_C66868,0.9782608695652174,chrom
Ebacter_C71151,1.0,chrom
Ebacter_C63735,0.0,plasmid
Ebacter_C1085,0.05194805194805195,plasmid
Ebacter_C88255,0.975,chrom
Ebacter_C106757,0.16447368421052633,plasmid
Ebacter_C62799,1.0,chrom
Ebacter_C36834,0.22727272727272727,plasmid
Ebacter_C21494,1.0,chrom
Ebacter_C1393,0.9971988795518207,chrom
Ebacter_C113957,1.0,chrom
Ebacter_C369,1.0,chrom
Ebacter_C9149,1.0,chrom
Ebacter_C95508,0.16883116883116883,plasmid
Ebacter_C29265,1.0,chrom
Ebacter_C10918,0.25555555555555554,plasmid
Ebacter_C72732,1.0,chrom
Ebacter_C125853,1.0,chrom
Ebacter_C108608,1.0,chrom
Ebacter_C27802,1.0,chrom
Ebacter_C35438,1.0,chrom
Ebacter_C84772,1.0,chrom
Ebacter_C69090,1.0,chrom
Ebacter_C45591,0.9868421052631579,chrom
Ebacter_C20342,1.0,chrom
Ebacter_C98335,0.05357142857142857,plasmid
Ebacter_C44132,1.0,chrom
Ebacter_C45604,1.0,chrom
Ebacter_C5561,1.0,chrom
Ebacter_C26363,1.0,chrom
Ebacter_C88250,1.0,chrom
Ebacter_C30069,0.9807692307692307,chrom
Ebacter_C127290,0.9965397923875432,chrom
Ebacter_C9962,1.0,chrom
Ebacter_C97883,1.0,chrom
Ebacter_C33303,1.0,chrom
Ebacter_C50932,1.0,chrom
Ebacter_C54414,1.0,chrom
Ebacter_C88823,0.15873015873015872,plasmid
Ebacter_C34942,0.9137055837563451,chrom
Ebacter_C92371,0.0,plasmid
Ebacter_C123951,1.0,chrom
Ebacter_C14947,1.0,chrom
Ebacter_C30589,1.0,chrom
Ebacter_C17807,1.0,chrom
Ebacter_C86453,0.9516129032258065,chrom
Ebacter_C6355,1.0,chrom
Ebacter_C89241,1.0,chrom
Ebacter_C128287,0.041666666666666664,plasmid
Ebacter_C19173,1.0,chrom
Ebacter_C7557,1.0,chrom
Ebacter_C3534,1.0,chrom
Ebacter_C33569,0.9967320261437909,chrom
Ebacter_C61974,1.0,chrom
Ebacter_C13206,1.0,chrom
Ebacter_C888,1.0,chrom
Ebacter_C25679,1.0,chrom
Ebacter_C72776,1.0,chrom
Ebacter_C15648,0.991869918699187,chrom
Ebacter_C56052,1.0,chrom
Ebacter_C49071,0.9932432432432432,chrom
Ebacter_C74701,0.992619926199262,chrom
Ebacter_C75240,1.0,chrom
Ebacter_C90475,0.5789473684210527,chrom
Ebacter_C27831,0.9948717948717949,chrom
Ebacter_C52710,0.10101010101010101,plasmid
Ebacter_C14642,0.9607843137254902,chrom
Ebacter_C16233,0.9976525821596244,chrom
Ebacter_C52971,0.9966666666666667,chrom
Ebacter_C11771,1.0,chrom
Ebacter_C34043,1.0,chrom
Ebacter_C49062,1.0,chrom
Ebacter_C58045,1.0,chrom
Ebacter_C62607,0.056451612903225805,plasmid
Ebacter_C31617,1.0,chrom
Ebacter_C83414,0.98989898989899,chrom
Ebacter_C12522,0.9972375690607734,chrom
Ebacter_C62153,1.0,chrom
Ebacter_C26844,1.0,chrom
Ebacter_C13227,0.9921875,chrom
Ebacter_C99194,0.9943502824858758,chrom
Ebacter_C91157,1.0,chrom
Ebacter_C15977,1.0,chrom
Ebacter_C93335,1.0,chrom
Ebacter_C10377,1.0,chrom
Ebacter_C13097,1.0,chrom
Ebacter_C10723,0.9919028340080972,chrom
Ebacter_C26181,1.0,chrom
Ebacter_C94117,0.9782608695652174,chrom
Ebacter_C55357,1.0,chrom
Ebacter_C71405,0.9732142857142857,chrom
Ebacter_C51980,1.0,chrom
Ebacter_C62672,1.0,chrom
Ebacter_C12249,0.9977011494252873,chrom
Ebacter_C44315,1.0,chrom
Ebacter_C5526,1.0,chrom
Ebacter_C57288,0.17857142857142858,plasmid
Ebacter_C99391,0.8725490196078431,chrom
Ebacter_C3624,0.9972222222222222,chrom
Ebacter_C51966,1.0,chrom
Ebacter_C19386,0.9976415094339622,chrom
Ebacter_C13327,1.0,chrom
Ebacter_C14252,0.047619047619047616,plasmid
Ebacter_C80593,1.0,chrom
Ebacter_C81399,0.051094890510948905,plasmid
Ebacter_C12207,1.0,chrom
Ebacter_C59603,0.06666666666666667,plasmid
Ebacter_C101641,1.0,chrom
Ebacter_C74887,0.993006993006993,chrom
Ebacter_C16856,1.0,chrom
Ebacter_C44792,1.0,chrom
Ebacter_C113417,0.0,plasmid
Ebacter_C1510,0.046875,plasmid
Ebacter_C9513,1.0,chrom
Ebacter_C5399,0.7625,chrom
Ebacter_C61074,1.0,chrom
Ebacter_C16316,1.0,chrom
Ebacter_C73629,1.0,chrom
Ebacter_C11395,1.0,chrom
Ebacter_C79258,0.9969788519637462,chrom
Ebacter_C73920,1.0,chrom
Ebacter_C4289,1.0,chrom
Ebacter_C42035,1.0,chrom
Ebacter_C106127,1.0,chrom
Ebacter_C98161,1.0,chrom
Ebacter_C76676,1.0,chrom
Ebacter_C14878,1.0,chrom
Ebacter_C22397,1.0,chrom
Ebacter_C7365,1.0,chrom
Ebacter_C69122,1.0,chrom
Ebacter_C37751,0.24,plasmid
Ebacter_C64625,1.0,chrom
Ebacter_C4949,1.0,chrom
Ebacter_C11490,1.0,chrom
Ebacter_C85189,0.0,plasmid
Ebacter_C2300,0.9977011494252873,chrom
Ebacter_C9174,1.0,chrom
Ebacter_C1384,1.0,chrom
Ebacter_C52075,1.0,chrom
Ebacter_C88501,1.0,chrom
Ebacter_C50636,1.0,chrom
Ebacter_C12471,1.0,chrom
Ebacter_C69128,0.9866666666666667,chrom
Ebacter_C99573,1.0,chrom
Ebacter_C108580,1.0,chrom
Ebacter_C4551,0.9508196721311475,chrom
Ebacter_C43098,0.017857142857142856,plasmid
Ebacter_C55348,0.9782608695652174,chrom
Ebacter_C3650,1.0,chrom
Ebacter_C17118,0.9922480620155039,chrom
Ebacter_C42102,0.0,plasmid
Ebacter_C3978,1.0,chrom
Ebacter_C10325,0.8170731707317073,chrom
Ebacter_C38837,0.9977678571428571,chrom
Ebacter_C72786,1.0,chrom
Ebacter_C10783,1.0,chrom
Ebacter_C123627,1.0,chrom
Ebacter_C9857,1.0,chrom
Ebacter_C12327,1.0,chrom
Ebacter_C55997,1.0,chrom
Ebacter_C45592,1.0,chrom
Ebacter_C49306,0.9954022988505747,chrom
Ebacter_C63321,1.0,chrom
Ebacter_C44553,1.0,chrom
Ebacter_C627,0.9977777777777778,chrom
Ebacter_C36968,1.0,chrom
Ebacter_C77957,0.08,plasmid
Ebacter_C41688,1.0,chrom
Ebacter_C42594,1.0,chrom
Ebacter_C5719,1.0,chrom
Ebacter_C78540,1.0,chrom
Ebacter_C51501,0.032,plasmid
Ebacter_C26283,1.0,chrom
Ebacter_C14720,1.0,chrom
Ebacter_C66303,1.0,chrom
Ebacter_C50128,1.0,chrom
Ebacter_C25298,0.9782608695652174,chrom
Ebacter_C36219,1.0,chrom
Ebacter_C63179,1.0,chrom
Ebacter_C71460,1.0,chrom
Ebacter_C42351,0.996415770609319,chrom
Ebacter_C112470,0.9968051118210862,chrom
Ebacter_C24658,0.9975369458128078,chrom
Ebacter_C16978,1.0,chrom
Ebacter_C57287,1.0,chrom
Ebacter_C14579,0.9975961538461539,chrom
Ebacter_C25553,0.972972972972973,chrom
Ebacter_C26121,1.0,chrom
Ebacter_C37153,1.0,chrom
Ebacter_C32942,1.0,chrom
Ebacter_C23568,1.0,chrom
Ebacter_C55502,1.0,chrom
Ebacter_C33895,0.9977728285077951,chrom
Ebacter_C7295,1.0,chrom
Ebacter_C34929,1.0,chrom
Ebacter_C17144,1.0,chrom
Ebacter_C115036,1.0,chrom
Ebacter_C97307,1.0,chrom
Ebacter_C3156,1.0,chrom
Ebacter_C42832,0.9977324263038548,chrom
Ebacter_C42163,1.0,chrom
Ebacter_C6179,1.0,chrom
Ebacter_C64851,1.0,chrom
Ebacter_C23577,1.0,chrom
Ebacter_C3604,0.9607843137254902,chrom
Ebacter_C82929,1.0,chrom
Ebacter_C2071,0.06060606060606061,plasmid
Ebacter_C75442,1.0,chrom
Ebacter_C59234,1.0,chrom
Ebacter_C5471,0.9977973568281938,chrom
