,chrom_presence,location
Ebacter_C47937,1.0,chrom
Ebacter_C47938,1.0,chrom
Ebacter_C47939,1.0,chrom
Ebacter_C4793,1.0,chrom
Ebacter_C47940,1.0,chrom
Ebacter_C47949,1.0,chrom
Ebacter_C47953,1.0,chrom
Ebacter_C47957,0.0,plasmid
Ebacter_C47958,1.0,chrom
Ebacter_C4795,1.0,chrom
Ebacter_C47962,1.0,chrom
Ebacter_C47963,1.0,chrom
Ebacter_C47965,1.0,chrom
Ebacter_C47966,1.0,chrom
Ebacter_C47967,1.0,chrom
Ebacter_C47969,0.0,plasmid
Ebacter_C47970,1.0,chrom
Ebacter_C47972,1.0,chrom
Ebacter_C47976,1.0,chrom
Ebacter_C47979,1.0,chrom
Ebacter_C4797,1.0,chrom
Ebacter_C47984,0.05660377358490566,plasmid
Ebacter_C47985,1.0,chrom
Ebacter_C47988,1.0,chrom
Ebacter_C47989,1.0,chrom
Ebacter_C4798,1.0,chrom
Ebacter_C47992,1.0,chrom
Ebacter_C47993,1.0,chrom
Ebacter_C47994,1.0,chrom
Ebacter_C47998,1.0,chrom
Ebacter_C47999,1.0,chrom
Ebacter_C4799,0.9957627118644068,chrom
Ebacter_C47,1.0,chrom
Ebacter_C48001,1.0,chrom
Ebacter_C48002,0.8571428571428571,chrom
Ebacter_C48004,1.0,chrom
Ebacter_C48006,0.9964664310954063,chrom
Ebacter_C48007,0.9963369963369964,chrom
Ebacter_C48008,1.0,chrom
Ebacter_C48009,1.0,chrom
Ebacter_C48010,0.9966666666666667,chrom
Ebacter_C48011,1.0,chrom
Ebacter_C48012,1.0,chrom
Ebacter_C48013,1.0,chrom
Ebacter_C48014,1.0,chrom
Ebacter_C48015,1.0,chrom
Ebacter_C48016,1.0,chrom
Ebacter_C48017,1.0,chrom
Ebacter_C48018,1.0,chrom
Ebacter_C48019,0.9978858350951374,chrom
Ebacter_C48020,1.0,chrom
Ebacter_C48022,0.3333333333333333,plasmid
Ebacter_C48023,1.0,chrom
Ebacter_C48024,1.0,chrom
Ebacter_C48025,0.12280701754385964,plasmid
Ebacter_C48026,0.0,plasmid
Ebacter_C48029,1.0,chrom
Ebacter_C48031,0.95,chrom
Ebacter_C48032,0.0,plasmid
Ebacter_C48033,1.0,chrom
Ebacter_C48034,1.0,chrom
Ebacter_C48035,1.0,chrom
Ebacter_C48036,1.0,chrom
Ebacter_C48037,1.0,chrom
Ebacter_C48038,1.0,chrom
Ebacter_C48039,0.997867803837953,chrom
Ebacter_C4803,1.0,chrom
Ebacter_C48040,1.0,chrom
Ebacter_C48041,1.0,chrom
Ebacter_C48042,1.0,chrom
Ebacter_C48046,1.0,chrom
Ebacter_C48047,1.0,chrom
Ebacter_C48048,1.0,chrom
Ebacter_C48049,1.0,chrom
Ebacter_C48051,1.0,chrom
Ebacter_C48052,1.0,chrom
Ebacter_C48053,1.0,chrom
Ebacter_C48054,1.0,chrom
Ebacter_C48055,1.0,chrom
Ebacter_C48056,1.0,chrom
Ebacter_C48057,1.0,chrom
Ebacter_C48059,1.0,chrom
Ebacter_C4805,1.0,chrom
Ebacter_C48060,0.26666666666666666,plasmid
Ebacter_C48063,0.0,plasmid
Ebacter_C48064,0.0,plasmid
Ebacter_C48065,1.0,chrom
Ebacter_C48066,1.0,chrom
Ebacter_C48067,1.0,chrom
Ebacter_C4806,0.5,plasmid
Ebacter_C48070,1.0,chrom
Ebacter_C48076,1.0,chrom
Ebacter_C48077,1.0,chrom
Ebacter_C48078,1.0,chrom
Ebacter_C48079,1.0,chrom
Ebacter_C4807,1.0,chrom
Ebacter_C48080,1.0,chrom
Ebacter_C48081,1.0,chrom
Ebacter_C48082,1.0,chrom
Ebacter_C48083,1.0,chrom
Ebacter_C48085,1.0,chrom
Ebacter_C48086,0.0,plasmid
Ebacter_C48087,0.0,plasmid
Ebacter_C48089,0.0,plasmid
Ebacter_C4808,1.0,chrom
Ebacter_C48090,1.0,chrom
Ebacter_C48094,1.0,chrom
Ebacter_C48096,1.0,chrom
Ebacter_C48099,1.0,chrom
Ebacter_C48101,1.0,chrom
Ebacter_C48107,1.0,chrom
Ebacter_C48108,1.0,chrom
Ebacter_C48109,0.0,plasmid
Ebacter_C48110,1.0,chrom
Ebacter_C48111,1.0,chrom
Ebacter_C48112,1.0,chrom
Ebacter_C48113,1.0,chrom
Ebacter_C48115,1.0,chrom
Ebacter_C48118,1.0,chrom
Ebacter_C48119,1.0,chrom
Ebacter_C4811,1.0,chrom
Ebacter_C48122,0.06153846153846154,plasmid
Ebacter_C48124,1.0,chrom
Ebacter_C48127,1.0,chrom
Ebacter_C48129,1.0,chrom
Ebacter_C4812,1.0,chrom
Ebacter_C48130,1.0,chrom
Ebacter_C48131,1.0,chrom
Ebacter_C48134,1.0,chrom
Ebacter_C48136,1.0,chrom
Ebacter_C48140,1.0,chrom
Ebacter_C48146,0.0,plasmid
Ebacter_C48147,1.0,chrom
Ebacter_C48155,1.0,chrom
Ebacter_C48160,0.0,plasmid
Ebacter_C48161,1.0,chrom
Ebacter_C48164,1.0,chrom
Ebacter_C48165,1.0,chrom
Ebacter_C48166,0.0,plasmid
Ebacter_C48169,1.0,chrom
Ebacter_C4816,1.0,chrom
Ebacter_C48175,0.0,plasmid
Ebacter_C48176,1.0,chrom
Ebacter_C48179,0.0,plasmid
Ebacter_C48185,1.0,chrom
Ebacter_C48186,1.0,chrom
Ebacter_C48188,1.0,chrom
Ebacter_C48192,1.0,chrom
Ebacter_C48193,0.0,plasmid
Ebacter_C48195,0.0,plasmid
Ebacter_C48196,1.0,chrom
Ebacter_C48199,1.0,chrom
Ebacter_C48202,1.0,chrom
Ebacter_C48203,1.0,chrom
Ebacter_C48204,1.0,chrom
Ebacter_C48205,0.0783132530120482,plasmid
Ebacter_C48208,0.04504504504504504,plasmid
Ebacter_C48210,0.07692307692307693,plasmid
Ebacter_C48212,0.0,plasmid
Ebacter_C48213,0.0,plasmid
Ebacter_C48214,1.0,chrom
Ebacter_C48215,1.0,chrom
Ebacter_C4821,1.0,chrom
Ebacter_C48223,1.0,chrom
Ebacter_C48226,1.0,chrom
Ebacter_C48227,1.0,chrom
Ebacter_C48229,0.0,plasmid
Ebacter_C4822,1.0,chrom
Ebacter_C48235,1.0,chrom
Ebacter_C48236,1.0,chrom
Ebacter_C48238,1.0,chrom
Ebacter_C48248,1.0,chrom
Ebacter_C4824,0.06504065040650407,plasmid
Ebacter_C48252,1.0,chrom
Ebacter_C48253,1.0,chrom
Ebacter_C48256,1.0,chrom
Ebacter_C48259,0.0,plasmid
Ebacter_C4825,1.0,chrom
Ebacter_C48261,1.0,chrom
Ebacter_C48268,1.0,chrom
Ebacter_C4826,1.0,chrom
Ebacter_C48271,1.0,chrom
Ebacter_C48273,1.0,chrom
Ebacter_C48275,1.0,chrom
Ebacter_C48278,0.0,plasmid
Ebacter_C48283,0.0,plasmid
Ebacter_C48284,1.0,chrom
Ebacter_C48285,1.0,chrom
Ebacter_C48286,1.0,chrom
Ebacter_C48287,1.0,chrom
Ebacter_C48289,1.0,chrom
Ebacter_C4828,0.9978632478632479,chrom
Ebacter_C48290,1.0,chrom
Ebacter_C48294,0.997872340425532,chrom
Ebacter_C48295,1.0,chrom
Ebacter_C48297,1.0,chrom
Ebacter_C48298,1.0,chrom
Ebacter_C48299,1.0,chrom
Ebacter_C482,1.0,chrom
Ebacter_C48300,1.0,chrom
Ebacter_C48301,1.0,chrom
Ebacter_C48302,1.0,chrom
Ebacter_C48303,0.9974424552429667,chrom
Ebacter_C48304,0.997872340425532,chrom
Ebacter_C48305,1.0,chrom
Ebacter_C48306,1.0,chrom
Ebacter_C4830,1.0,chrom
Ebacter_C48310,1.0,chrom
Ebacter_C48311,1.0,chrom
Ebacter_C48312,0.05555555555555555,plasmid
Ebacter_C48313,0.0,plasmid
Ebacter_C48314,1.0,chrom
Ebacter_C48315,1.0,chrom
Ebacter_C48316,1.0,chrom
Ebacter_C48318,1.0,chrom
Ebacter_C48319,1.0,chrom
Ebacter_C4831,1.0,chrom
Ebacter_C48321,1.0,chrom
Ebacter_C48322,1.0,chrom
Ebacter_C48323,1.0,chrom
Ebacter_C48324,1.0,chrom
Ebacter_C48325,1.0,chrom
Ebacter_C48326,0.0,plasmid
Ebacter_C48327,0.0,plasmid
Ebacter_C48329,0.0,plasmid
Ebacter_C48330,0.9978586723768736,chrom
Ebacter_C48331,1.0,chrom
Ebacter_C48332,1.0,chrom
Ebacter_C48333,1.0,chrom
Ebacter_C48335,1.0,chrom
Ebacter_C48336,1.0,chrom
Ebacter_C48338,0.8888888888888888,chrom
Ebacter_C48339,1.0,chrom
Ebacter_C4833,0.0,plasmid
Ebacter_C48340,0.0,plasmid
Ebacter_C48343,0.5,plasmid
Ebacter_C48344,1.0,chrom
Ebacter_C48345,1.0,chrom
Ebacter_C48346,1.0,chrom
Ebacter_C48347,1.0,chrom
Ebacter_C48348,1.0,chrom
Ebacter_C48349,1.0,chrom
Ebacter_C48350,1.0,chrom
Ebacter_C48353,1.0,chrom
Ebacter_C48354,1.0,chrom
Ebacter_C48359,0.0,plasmid
Ebacter_C48360,1.0,chrom
Ebacter_C48361,0.0,plasmid
Ebacter_C48363,1.0,chrom
Ebacter_C48364,1.0,chrom
Ebacter_C48365,1.0,chrom
Ebacter_C48366,1.0,chrom
Ebacter_C48368,1.0,chrom
Ebacter_C4836,0.5217391304347826,chrom
Ebacter_C48371,0.0,plasmid
Ebacter_C48374,1.0,chrom
Ebacter_C48375,1.0,chrom
Ebacter_C48376,1.0,chrom
Ebacter_C48379,1.0,chrom
Ebacter_C48381,1.0,chrom
Ebacter_C48382,1.0,chrom
Ebacter_C48383,1.0,chrom
Ebacter_C48391,1.0,chrom
Ebacter_C48392,0.0,plasmid
Ebacter_C48393,1.0,chrom
Ebacter_C48394,1.0,chrom
Ebacter_C48397,1.0,chrom
Ebacter_C48403,0.0,plasmid
Ebacter_C48404,1.0,chrom
Ebacter_C48406,1.0,chrom
Ebacter_C48407,0.997872340425532,chrom
Ebacter_C48408,1.0,chrom
Ebacter_C4840,1.0,chrom
Ebacter_C48410,1.0,chrom
Ebacter_C48413,1.0,chrom
Ebacter_C48414,1.0,chrom
Ebacter_C48415,1.0,chrom
Ebacter_C48416,1.0,chrom
Ebacter_C48417,1.0,chrom
Ebacter_C48418,1.0,chrom
Ebacter_C48419,1.0,chrom
Ebacter_C48422,0.0,plasmid
Ebacter_C48423,0.0,plasmid
Ebacter_C48429,1.0,chrom
Ebacter_C48432,1.0,chrom
Ebacter_C48434,1.0,chrom
Ebacter_C48435,0.9978586723768736,chrom
Ebacter_C4843,1.0,chrom
Ebacter_C48442,1.0,chrom
Ebacter_C48443,1.0,chrom
Ebacter_C48447,0.3333333333333333,plasmid
Ebacter_C48448,1.0,chrom
Ebacter_C4844,1.0,chrom
Ebacter_C48457,1.0,chrom
Ebacter_C48458,0.3333333333333333,plasmid
Ebacter_C48459,1.0,chrom
Ebacter_C48460,1.0,chrom
Ebacter_C48461,1.0,chrom
Ebacter_C48463,1.0,chrom
Ebacter_C4846,1.0,chrom
Ebacter_C48474,1.0,chrom
Ebacter_C48482,1.0,chrom
Ebacter_C48488,1.0,chrom
Ebacter_C48493,1.0,chrom
Ebacter_C48497,0.0,plasmid
Ebacter_C48498,1.0,chrom
Ebacter_C4849,1.0,chrom
Ebacter_C484,1.0,chrom
Ebacter_C48500,1.0,chrom
Ebacter_C48501,1.0,chrom
Ebacter_C48502,1.0,chrom
Ebacter_C48503,0.0,plasmid
Ebacter_C48508,1.0,chrom
Ebacter_C48509,1.0,chrom
Ebacter_C4850,1.0,chrom
Ebacter_C48513,1.0,chrom
Ebacter_C48515,1.0,chrom
Ebacter_C48516,0.23076923076923078,plasmid
Ebacter_C48517,1.0,chrom
Ebacter_C48520,1.0,chrom
Ebacter_C48521,1.0,chrom
Ebacter_C48522,1.0,chrom
Ebacter_C48523,1.0,chrom
Ebacter_C48527,1.0,chrom
Ebacter_C48528,0.0,plasmid
Ebacter_C48529,1.0,chrom
Ebacter_C48532,1.0,chrom
Ebacter_C48533,0.0,plasmid
Ebacter_C48536,0.0,plasmid
Ebacter_C48541,1.0,chrom
Ebacter_C48542,0.997867803837953,chrom
Ebacter_C48543,1.0,chrom
Ebacter_C48544,1.0,chrom
Ebacter_C48545,0.05982905982905983,plasmid
Ebacter_C48546,1.0,chrom
Ebacter_C48547,0.9841269841269841,chrom
Ebacter_C48548,1.0,chrom
Ebacter_C48549,1.0,chrom
Ebacter_C4854,1.0,chrom
Ebacter_C48550,1.0,chrom
Ebacter_C48551,1.0,chrom
Ebacter_C48552,0.0,plasmid
Ebacter_C48553,1.0,chrom
Ebacter_C48554,0.25,plasmid
Ebacter_C48555,0.05263157894736842,plasmid
Ebacter_C48556,1.0,chrom
Ebacter_C48557,1.0,chrom
Ebacter_C48558,1.0,chrom
Ebacter_C4855,1.0,chrom
Ebacter_C48560,1.0,chrom
Ebacter_C48561,0.0,plasmid
Ebacter_C48562,0.0,plasmid
Ebacter_C48563,0.0,plasmid
Ebacter_C48564,1.0,chrom
Ebacter_C48565,1.0,chrom
Ebacter_C48566,1.0,chrom
Ebacter_C48567,1.0,chrom
Ebacter_C48568,1.0,chrom
Ebacter_C48569,1.0,chrom
Ebacter_C48570,1.0,chrom
Ebacter_C48571,1.0,chrom
Ebacter_C48572,1.0,chrom
Ebacter_C48574,0.0,plasmid
Ebacter_C48576,0.0,plasmid
Ebacter_C48577,1.0,chrom
Ebacter_C48578,1.0,chrom
Ebacter_C48579,0.25,plasmid
Ebacter_C48581,1.0,chrom
Ebacter_C48583,1.0,chrom
Ebacter_C48586,0.0,plasmid
Ebacter_C48587,1.0,chrom
Ebacter_C48590,1.0,chrom
Ebacter_C48592,1.0,chrom
Ebacter_C48593,1.0,chrom
Ebacter_C48596,1.0,chrom
Ebacter_C48597,1.0,chrom
Ebacter_C48598,1.0,chrom
Ebacter_C48599,1.0,chrom
Ebacter_C4859,1.0,chrom
Ebacter_C48600,1.0,chrom
Ebacter_C48601,1.0,chrom
Ebacter_C48602,1.0,chrom
Ebacter_C48605,1.0,chrom
Ebacter_C48607,0.0,plasmid
Ebacter_C48608,0.0,plasmid
Ebacter_C4860,1.0,chrom
Ebacter_C48610,1.0,chrom
Ebacter_C48611,1.0,chrom
Ebacter_C48612,1.0,chrom
Ebacter_C48613,1.0,chrom
Ebacter_C48615,1.0,chrom
Ebacter_C48616,1.0,chrom
Ebacter_C48619,1.0,chrom
Ebacter_C48620,1.0,chrom
Ebacter_C48621,0.0,plasmid
Ebacter_C48622,1.0,chrom
Ebacter_C48623,1.0,chrom
Ebacter_C48624,1.0,chrom
Ebacter_C48625,1.0,chrom
Ebacter_C48626,1.0,chrom
Ebacter_C48628,1.0,chrom
Ebacter_C48629,0.0,plasmid
Ebacter_C48631,1.0,chrom
Ebacter_C48632,1.0,chrom
Ebacter_C48634,0.0,plasmid
Ebacter_C48635,1.0,chrom
Ebacter_C48636,1.0,chrom
Ebacter_C48637,1.0,chrom
Ebacter_C48640,1.0,chrom
Ebacter_C48641,0.0,plasmid
Ebacter_C48642,1.0,chrom
Ebacter_C48644,1.0,chrom
Ebacter_C48646,1.0,chrom
Ebacter_C48647,1.0,chrom
Ebacter_C48648,1.0,chrom
Ebacter_C4864,1.0,chrom
Ebacter_C48652,0.0,plasmid
Ebacter_C48654,0.9959183673469387,chrom
Ebacter_C48658,0.0,plasmid
Ebacter_C4865,0.5,plasmid
Ebacter_C48660,0.9976958525345622,chrom
Ebacter_C48663,1.0,chrom
Ebacter_C48664,1.0,chrom
Ebacter_C48668,1.0,chrom
Ebacter_C48669,1.0,chrom
Ebacter_C4866,1.0,chrom
Ebacter_C48670,1.0,chrom
Ebacter_C48671,1.0,chrom
Ebacter_C48672,1.0,chrom
Ebacter_C48673,1.0,chrom
Ebacter_C48674,1.0,chrom
Ebacter_C48675,0.0,plasmid
Ebacter_C4867,1.0,chrom
Ebacter_C48681,1.0,chrom
Ebacter_C48682,0.0,plasmid
Ebacter_C48686,1.0,chrom
Ebacter_C48687,1.0,chrom
Ebacter_C4868,0.0,plasmid
Ebacter_C48690,1.0,chrom
Ebacter_C48691,1.0,chrom
Ebacter_C48695,1.0,chrom
Ebacter_C48698,1.0,chrom
Ebacter_C48699,1.0,chrom
Ebacter_C4869,1.0,chrom
Ebacter_C486,1.0,chrom
Ebacter_C48701,1.0,chrom
Ebacter_C48702,1.0,chrom
Ebacter_C48707,1.0,chrom
Ebacter_C4870,1.0,chrom
Ebacter_C48712,1.0,chrom
Ebacter_C48713,1.0,chrom
Ebacter_C48714,1.0,chrom
Ebacter_C48715,1.0,chrom
Ebacter_C48716,0.0,plasmid
Ebacter_C48719,1.0,chrom
Ebacter_C4871,0.9978494623655914,chrom
Ebacter_C48721,1.0,chrom
Ebacter_C48723,1.0,chrom
Ebacter_C48728,1.0,chrom
Ebacter_C4872,1.0,chrom
Ebacter_C48735,1.0,chrom
Ebacter_C48736,1.0,chrom
Ebacter_C4873,1.0,chrom
Ebacter_C48741,0.0,plasmid
Ebacter_C48742,1.0,chrom
Ebacter_C48749,1.0,chrom
Ebacter_C4874,1.0,chrom
Ebacter_C48753,1.0,chrom
Ebacter_C48755,1.0,chrom
Ebacter_C48758,1.0,chrom
Ebacter_C48760,0.0,plasmid
Ebacter_C48762,1.0,chrom
Ebacter_C48763,1.0,chrom
Ebacter_C48768,1.0,chrom
Ebacter_C48769,1.0,chrom
Ebacter_C48773,1.0,chrom
Ebacter_C48777,1.0,chrom
Ebacter_C48778,0.0,plasmid
Ebacter_C48780,1.0,chrom
Ebacter_C48781,1.0,chrom
Ebacter_C48782,0.9978586723768736,chrom
Ebacter_C48783,1.0,chrom
Ebacter_C48786,0.0,plasmid
Ebacter_C4878,1.0,chrom
Ebacter_C48797,0.0,plasmid
Ebacter_C48798,0.997872340425532,chrom
Ebacter_C48799,1.0,chrom
Ebacter_C48801,1.0,chrom
Ebacter_C48802,1.0,chrom
Ebacter_C48803,0.9948453608247423,chrom
Ebacter_C48804,0.06666666666666667,plasmid
Ebacter_C48805,1.0,chrom
Ebacter_C48806,1.0,chrom
Ebacter_C48807,1.0,chrom
Ebacter_C48808,1.0,chrom
Ebacter_C48809,1.0,chrom
Ebacter_C4880,1.0,chrom
Ebacter_C48810,1.0,chrom
Ebacter_C48811,1.0,chrom
Ebacter_C48814,1.0,chrom
Ebacter_C48815,0.997872340425532,chrom
Ebacter_C48816,0.9946236559139785,chrom
Ebacter_C48817,1.0,chrom
Ebacter_C48819,1.0,chrom
Ebacter_C48820,0.0,plasmid
Ebacter_C48821,1.0,chrom
Ebacter_C48822,1.0,chrom
Ebacter_C48824,1.0,chrom
Ebacter_C48825,1.0,chrom
Ebacter_C48827,0.9090909090909091,chrom
Ebacter_C48828,1.0,chrom
Ebacter_C48829,0.0,plasmid
Ebacter_C48830,0.0,plasmid
Ebacter_C48831,0.0,plasmid
Ebacter_C48832,1.0,chrom
Ebacter_C48835,1.0,chrom
Ebacter_C48836,1.0,chrom
Ebacter_C48839,1.0,chrom
Ebacter_C4883,1.0,chrom
Ebacter_C48840,1.0,chrom
Ebacter_C48841,1.0,chrom
Ebacter_C48842,1.0,chrom
Ebacter_C48843,1.0,chrom
Ebacter_C48844,1.0,chrom
Ebacter_C48845,1.0,chrom
Ebacter_C48846,0.45161290322580644,plasmid
Ebacter_C48848,1.0,chrom
Ebacter_C48849,1.0,chrom
Ebacter_C48850,1.0,chrom
Ebacter_C48852,1.0,chrom
Ebacter_C48854,0.8571428571428571,chrom
Ebacter_C48856,1.0,chrom
Ebacter_C48857,1.0,chrom
Ebacter_C48858,1.0,chrom
Ebacter_C4885,0.9956709956709957,chrom
Ebacter_C48860,0.0,plasmid
Ebacter_C48861,1.0,chrom
Ebacter_C48862,1.0,chrom
Ebacter_C48864,1.0,chrom
Ebacter_C48865,1.0,chrom
Ebacter_C48866,1.0,chrom
Ebacter_C4886,0.9949238578680203,chrom
Ebacter_C48870,0.9978586723768736,chrom
Ebacter_C48871,0.0,plasmid
Ebacter_C48872,1.0,chrom
Ebacter_C48873,1.0,chrom
Ebacter_C48874,0.8,chrom
Ebacter_C48875,1.0,chrom
Ebacter_C48876,0.0,plasmid
Ebacter_C48877,1.0,chrom
Ebacter_C48879,1.0,chrom
Ebacter_C4887,1.0,chrom
Ebacter_C48881,1.0,chrom
Ebacter_C48886,0.9951456310679612,chrom
Ebacter_C48887,1.0,chrom
Ebacter_C48888,1.0,chrom
Ebacter_C48889,0.0,plasmid
Ebacter_C48891,1.0,chrom
Ebacter_C48892,1.0,chrom
Ebacter_C48893,1.0,chrom
Ebacter_C48898,1.0,chrom
Ebacter_C48899,1.0,chrom
Ebacter_C4889,1.0,chrom
Ebacter_C488,0.0,plasmid
Ebacter_C48902,0.0,plasmid
Ebacter_C48903,0.0,plasmid
Ebacter_C48906,1.0,chrom
Ebacter_C48908,1.0,chrom
Ebacter_C4890,0.0,plasmid
Ebacter_C48910,1.0,chrom
Ebacter_C48912,1.0,chrom
Ebacter_C48914,1.0,chrom
Ebacter_C48915,0.0,plasmid
Ebacter_C48916,1.0,chrom
Ebacter_C48919,1.0,chrom
Ebacter_C4891,1.0,chrom
Ebacter_C48921,0.0,plasmid
Ebacter_C48922,1.0,chrom
Ebacter_C48924,1.0,chrom
Ebacter_C48926,0.0,plasmid
Ebacter_C48927,0.0,plasmid
Ebacter_C48928,1.0,chrom
Ebacter_C48929,1.0,chrom
Ebacter_C4892,1.0,chrom
Ebacter_C48933,1.0,chrom
Ebacter_C48934,1.0,chrom
Ebacter_C48935,1.0,chrom
Ebacter_C48936,0.0,plasmid
Ebacter_C48940,1.0,chrom
Ebacter_C48941,0.0,plasmid
Ebacter_C48943,1.0,chrom
Ebacter_C48944,0.0,plasmid
Ebacter_C48945,1.0,chrom
Ebacter_C48947,1.0,chrom
Ebacter_C48949,1.0,chrom
Ebacter_C48950,1.0,chrom
Ebacter_C48954,1.0,chrom
Ebacter_C48959,1.0,chrom
Ebacter_C48961,1.0,chrom
Ebacter_C48966,1.0,chrom
Ebacter_C48969,1.0,chrom
Ebacter_C48970,0.0,plasmid
Ebacter_C48971,1.0,chrom
Ebacter_C48972,1.0,chrom
Ebacter_C48974,1.0,chrom
Ebacter_C48979,1.0,chrom
Ebacter_C48981,1.0,chrom
Ebacter_C48982,1.0,chrom
Ebacter_C48984,1.0,chrom
Ebacter_C48985,1.0,chrom
Ebacter_C48988,1.0,chrom
Ebacter_C48995,1.0,chrom
Ebacter_C48996,1.0,chrom
Ebacter_C4899,1.0,chrom
Ebacter_C489,1.0,chrom
Ebacter_C49001,1.0,chrom
Ebacter_C4900,1.0,chrom
Ebacter_C49010,1.0,chrom
Ebacter_C49011,1.0,chrom
Ebacter_C49014,1.0,chrom
Ebacter_C4901,1.0,chrom
Ebacter_C49024,1.0,chrom
Ebacter_C49027,1.0,chrom
Ebacter_C49030,1.0,chrom
Ebacter_C49032,0.997867803837953,chrom
Ebacter_C49033,1.0,chrom
Ebacter_C49041,0.25,plasmid
Ebacter_C49043,1.0,chrom
Ebacter_C49044,1.0,chrom
Ebacter_C49046,1.0,chrom
Ebacter_C49047,1.0,chrom
Ebacter_C49049,1.0,chrom
Ebacter_C4904,1.0,chrom
Ebacter_C49050,1.0,chrom
Ebacter_C49052,1.0,chrom
Ebacter_C49054,1.0,chrom
Ebacter_C49058,1.0,chrom
Ebacter_C49062,1.0,chrom
Ebacter_C49063,1.0,chrom
Ebacter_C49064,0.058823529411764705,plasmid
Ebacter_C49067,1.0,chrom
Ebacter_C49068,1.0,chrom
Ebacter_C49069,1.0,chrom
Ebacter_C4906,1.0,chrom
Ebacter_C49070,0.9705882352941176,chrom
Ebacter_C49071,0.9932432432432432,chrom
Ebacter_C49072,1.0,chrom
Ebacter_C49073,1.0,chrom
Ebacter_C49074,1.0,chrom
Ebacter_C49075,1.0,chrom
Ebacter_C49076,0.0,plasmid
Ebacter_C49077,1.0,chrom
Ebacter_C49078,1.0,chrom
Ebacter_C4907,1.0,chrom
Ebacter_C49080,1.0,chrom
Ebacter_C49082,1.0,chrom
Ebacter_C49083,1.0,chrom
Ebacter_C49084,1.0,chrom
Ebacter_C49085,1.0,chrom
Ebacter_C49086,1.0,chrom
Ebacter_C49089,1.0,chrom
Ebacter_C4908,1.0,chrom
Ebacter_C49090,1.0,chrom
Ebacter_C49091,1.0,chrom
Ebacter_C49093,1.0,chrom
Ebacter_C49094,1.0,chrom
Ebacter_C49095,0.0,plasmid
Ebacter_C49096,1.0,chrom
Ebacter_C4909,0.2222222222222222,plasmid
Ebacter_C490,1.0,chrom
Ebacter_C49100,1.0,chrom
Ebacter_C49106,1.0,chrom
Ebacter_C49108,1.0,chrom
Ebacter_C49109,1.0,chrom
Ebacter_C49111,1.0,chrom
Ebacter_C49112,1.0,chrom
Ebacter_C49116,0.0,plasmid
Ebacter_C49117,1.0,chrom
Ebacter_C49118,1.0,chrom
Ebacter_C4911,0.0,plasmid
Ebacter_C49120,0.0,plasmid
Ebacter_C49121,1.0,chrom
Ebacter_C49124,1.0,chrom
Ebacter_C49125,1.0,chrom
Ebacter_C49126,1.0,chrom
Ebacter_C49127,1.0,chrom
Ebacter_C49128,1.0,chrom
Ebacter_C4912,1.0,chrom
Ebacter_C49131,1.0,chrom
Ebacter_C49133,0.0,plasmid
Ebacter_C49134,1.0,chrom
Ebacter_C49135,1.0,chrom
Ebacter_C49137,0.96,chrom
Ebacter_C49138,0.0,plasmid
Ebacter_C49139,1.0,chrom
Ebacter_C4913,1.0,chrom
Ebacter_C49141,1.0,chrom
Ebacter_C49142,1.0,chrom
Ebacter_C49143,0.0,plasmid
Ebacter_C49144,1.0,chrom
Ebacter_C49147,1.0,chrom
Ebacter_C49148,0.0,plasmid
Ebacter_C49149,1.0,chrom
Ebacter_C4914,1.0,chrom
Ebacter_C49151,1.0,chrom
Ebacter_C49158,1.0,chrom
Ebacter_C49159,0.5,plasmid
Ebacter_C4915,1.0,chrom
Ebacter_C49164,1.0,chrom
Ebacter_C49165,1.0,chrom
Ebacter_C49166,0.0,plasmid
Ebacter_C49167,1.0,chrom
Ebacter_C49169,1.0,chrom
Ebacter_C49170,1.0,chrom
Ebacter_C49171,1.0,chrom
Ebacter_C49173,1.0,chrom
Ebacter_C49174,1.0,chrom
Ebacter_C49175,1.0,chrom
Ebacter_C49176,1.0,chrom
Ebacter_C49178,1.0,chrom
Ebacter_C49181,1.0,chrom
Ebacter_C49182,1.0,chrom
Ebacter_C49183,1.0,chrom
Ebacter_C49185,1.0,chrom
Ebacter_C49186,1.0,chrom
Ebacter_C49187,0.0,plasmid
Ebacter_C49188,1.0,chrom
Ebacter_C49190,1.0,chrom
Ebacter_C49191,1.0,chrom
Ebacter_C49194,0.0,plasmid
Ebacter_C49198,1.0,chrom
Ebacter_C4919,1.0,chrom
Ebacter_C491,0.0,plasmid
Ebacter_C49206,1.0,chrom
Ebacter_C49208,0.0,plasmid
Ebacter_C49209,1.0,chrom
Ebacter_C4920,1.0,chrom
Ebacter_C49210,1.0,chrom
Ebacter_C49218,1.0,chrom
Ebacter_C4921,0.0,plasmid
Ebacter_C49222,1.0,chrom
Ebacter_C49226,0.0,plasmid
Ebacter_C4922,0.9976635514018691,chrom
Ebacter_C49231,0.0,plasmid
Ebacter_C49234,0.0,plasmid
Ebacter_C49235,1.0,chrom
Ebacter_C49236,1.0,chrom
Ebacter_C4923,1.0,chrom
Ebacter_C49241,1.0,chrom
Ebacter_C49242,1.0,chrom
Ebacter_C49245,1.0,chrom
Ebacter_C49246,1.0,chrom
Ebacter_C49248,1.0,chrom
Ebacter_C49249,1.0,chrom
Ebacter_C49250,1.0,chrom
