Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,phylon_exclusive
rcnA,rcnA,1399774.JDWH01000012_gene833,1.01e-251,692.0,"COG2215@1|root,COG2215@2|Bacteria,1QDA1@1224|Proteobacteria,1RPK1@1236|Gammaproteobacteria,3X3D6@547|Enterobacter",2|Bacteria,P,Belongs to the NiCoT transporter (TC 2.A.52) family,rcnA,"GO:0000041,GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008324,GO:0010035,GO:0010038,GO:0010045,GO:0015075,GO:0015099,GO:0015318,GO:0015562,GO:0015675,GO:0016020,GO:0016021,GO:0022857,GO:0022890,GO:0030001,GO:0031224,GO:0031226,GO:0032025,GO:0034220,GO:0035444,GO:0042221,GO:0044425,GO:0044459,GO:0044464,GO:0046583,GO:0046873,GO:0046915,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071944,GO:0098655,GO:0098660,GO:0098662",-,ko:K08970,-,-,-,-,"ko00000,ko02000",2.A.52.2,-,-,NicO,True
group_39688,group_39688,1484158.PSNIH1_20865,1.34e-88,266.0,"COG4262@1|root,COG4262@2|Bacteria,1QFYV@1224|Proteobacteria,1TDAF@1236|Gammaproteobacteria,3W1N9@53335|Pantoea",2|Bacteria,S,"Catalyzes the irreversible transfer of a propylamine group from the amino donor S-adenosylmethioninamine (decarboxy- AdoMet) to putrescine (1,4-diaminobutane) to yield spermidine",MA20_16695,-,2.5.1.16,ko:K00797,"ko00270,ko00330,ko00410,ko00480,ko01100,map00270,map00330,map00410,map00480,map01100","M00034,M00133","R01920,R02869,R08359","RC00021,RC00053","ko00000,ko00001,ko00002,ko01000",-,-,-,Spermine_synth,True
group_14868,group_14868,1484158.PSNIH1_19530,0.0,976.0,"29NPJ@1|root,309MG@2|Bacteria,1QG0I@1224|Proteobacteria,1TDCD@1236|Gammaproteobacteria,3W1RK@53335|Pantoea",2|Bacteria,S,Bacterial Ig-like domain (group 3),-,-,-,-,-,-,-,-,-,-,-,-,"Big_3_2,Big_3_3",True
group_30560,group_30560,716541.ECL_A207,1.2e-263,721.0,"COG0189@1|root,COG0189@2|Bacteria,1R3W5@1224|Proteobacteria,1RR2Q@1236|Gammaproteobacteria",2|Bacteria,HJ,COG0458 Carbamoylphosphate synthase large subunit (split gene in MJ),-,-,-,-,-,-,-,-,-,-,-,-,ATPgrasp_Ter,False
group_13779,group_13779,1484157.PSNIH2_21310,1.59e-103,308.0,"2AUX6@1|root,347KZ@2|Bacteria,1P1SI@1224|Proteobacteria,1ST0M@1236|Gammaproteobacteria,3W1KJ@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_28653,group_28653,1484158.PSNIH1_20315,4.29e-96,281.0,"2AVMP@1|root,31MEH@2|Bacteria,1RHCH@1224|Proteobacteria,1S77D@1236|Gammaproteobacteria,3W177@53335|Pantoea",2|Bacteria,-,-,terW,-,-,-,-,-,-,-,-,-,-,-,-,False
group_22295,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
trhK,trhK,1484158.PSNIH1_19600,4.9999999999999995e-223,624.0,"28HGW@1|root,2Z7SN@2|Bacteria,1QIIR@1224|Proteobacteria,1TGDJ@1236|Gammaproteobacteria,3W20S@53335|Pantoea",2|Bacteria,S,TraK protein,-,-,-,ko:K12066,-,-,-,-,"ko00000,ko02044",3.A.7.11.1,-,-,TraK,True
group_29111,group_29111,1484158.PSNIH1_19785,5.3499999999999997e-135,392.0,"2AUZV@1|root,31KPP@2|Bacteria,1QIJB@1224|Proteobacteria,1TGE6@1236|Gammaproteobacteria,3W23F@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_19101,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_10593,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_12665,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
terF~~~terZ,terF~~~terZ,1484158.PSNIH1_20385,1.98e-298,814.0,"COG2304@1|root,COG2310@1|root,COG2304@2|Bacteria,COG2310@2|Bacteria,1N920@1224|Proteobacteria,1RPDN@1236|Gammaproteobacteria,3VZM9@53335|Pantoea",2|Bacteria,T,vWA found in TerF C terminus,ycbR,-,-,-,-,-,-,-,-,-,-,-,"TerD,vWA-TerF-like",True
group_15994,group_15994,1484158.PSNIH1_20820,1.17e-105,314.0,"2AVMC@1|root,31ME5@2|Bacteria,1QIID@1224|Proteobacteria,1TGD5@1236|Gammaproteobacteria,3W1YG@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_15353,group_15353,1080067.BAZH01000041_gene2566,4.8e-279,767.0,"COG3550@1|root,COG3550@2|Bacteria,1MVAB@1224|Proteobacteria,1RR5N@1236|Gammaproteobacteria,3WXWJ@544|Citrobacter",2|Bacteria,S,HipA N-terminal domain,hipA,-,2.7.11.1,ko:K07154,-,-,-,-,"ko00000,ko01000,ko01001,ko02048",-,-,-,"Couple_hipA,HipA_C",True
repHI2,repHI2,469595.CSAG_03974,7.079999999999999e-216,601.0,"28ICS@1|root,2Z8F1@2|Bacteria,1N32S@1224|Proteobacteria,1RQEN@1236|Gammaproteobacteria,3WV5Z@544|Citrobacter",2|Bacteria,S,Initiator Replication protein,repA,-,-,-,-,-,-,-,-,-,-,-,Rep_3,True
group_8362,group_8362,1484158.PSNIH1_19545,1.13e-185,527.0,"COG1475@1|root,COG1475@2|Bacteria,1R408@1224|Proteobacteria,1S145@1236|Gammaproteobacteria,3W0AB@53335|Pantoea",2|Bacteria,K,DNA binding,-,-,-,ko:K03497,-,-,-,-,"ko00000,ko03000,ko03036,ko04812",-,-,-,"KorB,ParBc",True
group_21980,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
terD,terD,155864.EDL933_1538,1.47e-130,371.0,"COG2310@1|root,COG2310@2|Bacteria,1N1IX@1224|Proteobacteria,1RN9E@1236|Gammaproteobacteria,3XQUZ@561|Escherichia",2|Bacteria,T,TerD domain,terD,-,-,ko:K05795,-,-,-,-,ko00000,-,-,-,TerD,False
group_29192,group_29192,1484157.PSNIH2_21390,1.69e-53,172.0,"2AUYM@1|root,31KN5@2|Bacteria,1QIHU@1224|Proteobacteria,1TGCG@1236|Gammaproteobacteria,3W1WA@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_9457,group_9457,1484158.PSNIH1_20265,2.77e-48,158.0,"2AUXK@1|root,31KM1@2|Bacteria,1QIGP@1224|Proteobacteria,1TGB8@1236|Gammaproteobacteria,3W1P7@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_10659,group_10659,1484157.PSNIH2_22725,3.92e-100,302.0,"2AUY8@1|root,31KMQ@2|Bacteria,1QIHD@1224|Proteobacteria,1TGC0@1236|Gammaproteobacteria,3W1TB@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_7454,group_7454,1484158.PSNIH1_19820,1.97e-52,167.0,"2AV0M@1|root,31KQG@2|Bacteria,1QIK7@1224|Proteobacteria,1TGF9@1236|Gammaproteobacteria,3W284@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_12755,group_12755,1484158.PSNIH1_20275,3.16e-103,303.0,"2AUXU@1|root,31KMB@2|Bacteria,1QIGY@1224|Proteobacteria,1TGBH@1236|Gammaproteobacteria,3W1QC@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_28546,group_28546,716541.ECL_A199,2.0000000000000002e-29,104.0,"2FD23@1|root,3454J@2|Bacteria,1P2Q2@1224|Proteobacteria,1SSQT@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_11541,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_10314,group_10314,1484157.PSNIH2_22815,1.2799999999999996e-40,139.0,"2AUXS@1|root,31KM8@2|Bacteria,1QIGV@1224|Proteobacteria,1TGBE@1236|Gammaproteobacteria,3W1Q4@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_11098,group_11098,1484157.PSNIH2_22675,8.180000000000001e-132,385.0,"2AUYQ@1|root,31KN8@2|Bacteria,1QIHX@1224|Proteobacteria,1TGCJ@1236|Gammaproteobacteria,3W1WH@53335|Pantoea",2|Bacteria,S,DNA replication terminus site-binding protein (Ter protein),-,-,-,ko:K10748,-,-,-,-,"ko00000,ko03032",-,-,-,Ter,True
group_13604,group_13604,1006004.GBAG_0466,1.76e-09,65.9,"COG3440@1|root,COG3440@2|Bacteria,1N417@1224|Proteobacteria,1SD7M@1236|Gammaproteobacteria",2|Bacteria,V,HNH endonuclease,-,-,-,ko:K07454,-,-,-,-,ko00000,-,-,-,HNH_2,True
group_28654,group_28654,716541.ECL_A203,1.13e-224,619.0,"COG2301@1|root,COG2301@2|Bacteria,1PX34@1224|Proteobacteria,1RR7R@1236|Gammaproteobacteria",2|Bacteria,G,COG2301 Citrate lyase beta subunit,-,-,4.1.3.34,ko:K01644,"ko02020,map02020",-,R00362,"RC00067,RC01118","ko00000,ko00001,ko01000",-,-,-,C-C_Bond_Lyase,False
group_23084,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_47046,group_47046,1484158.PSNIH1_20255,3.39e-109,316.0,"COG0741@1|root,COG0741@2|Bacteria,1QRXT@1224|Proteobacteria,1RV66@1236|Gammaproteobacteria,3W1WC@53335|Pantoea",2|Bacteria,M,lytic transglycosylase activity,-,-,-,-,-,-,-,-,-,-,-,-,SLT,True
group_41295,group_41295,1484157.PSNIH2_21835,1.21e-43,147.0,"2AUY5@1|root,31KMM@2|Bacteria,1QIHA@1224|Proteobacteria,1TGBW@1236|Gammaproteobacteria,3W1T2@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_12756,group_12756,1224318.DT73_09200,3.5900000000000003e-169,481.0,"COG3157@1|root,COG3157@2|Bacteria,1RB0U@1224|Proteobacteria,1S2CP@1236|Gammaproteobacteria",2|Bacteria,M,COG3209 Rhs family protein,yhhZ,-,-,ko:K06887,-,-,-,-,ko00000,-,-,-,"Colicin-DNase,HNH,T6SS_HCP",True
traH~~~trhH,traH~~~trhH,1484158.PSNIH1_20240,0.0,896.0,"28MTB@1|root,2ZB1J@2|Bacteria,1MWD0@1224|Proteobacteria,1RSK4@1236|Gammaproteobacteria,3W1FV@53335|Pantoea",2|Bacteria,S,Conjugative relaxosome accessory transposon protein,traH,-,-,ko:K12072,-,-,-,-,"ko00000,ko02044",3.A.7.11.1,-,-,TraH,True
group_1849,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_22917,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_1902,group_1902,1484157.PSNIH2_21375,6.33e-42,140.0,"2CANJ@1|root,31IN8@2|Bacteria,1QGB1@1224|Proteobacteria,1TDQD@1236|Gammaproteobacteria,3W28K@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_16531,group_16531,1484158.PSNIH1_19570,3.8800000000000003e-116,347.0,"COG1475@1|root,COG1475@2|Bacteria,1QIHH@1224|Proteobacteria,1TGC4@1236|Gammaproteobacteria,3W1TT@53335|Pantoea",2|Bacteria,K,DNA binding,-,-,-,ko:K03497,-,-,-,-,"ko00000,ko03000,ko03036,ko04812",-,-,-,"DUF3850,ParBc",True
group_15242,group_15242,1484158.PSNIH1_19825,8.55e-183,520.0,"COG0582@1|root,COG0582@2|Bacteria,1R71Y@1224|Proteobacteria,1S1NK@1236|Gammaproteobacteria,3W0D6@53335|Pantoea",2|Bacteria,L,Belongs to the 'phage' integrase family,-,-,-,-,-,-,-,-,-,-,-,-,"Arm-DNA-bind_3,Phage_integrase",True
group_31018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_46716,group_46716,1484158.PSNIH1_19225,2.87e-38,134.0,"COG1974@1|root,COG1974@2|Bacteria,1MZFA@1224|Proteobacteria,1S5X5@1236|Gammaproteobacteria,3W1VG@53335|Pantoea",2|Bacteria,KT,Peptidase S24-like,umuD,-,-,ko:K03503,-,-,-,-,"ko00000,ko01000,ko01002,ko03400",-,-,-,Peptidase_S24,True
group_23044,group_23044,1484158.PSNIH1_20495,1.06e-124,363.0,"COG0827@1|root,COG0827@2|Bacteria,1QIJK@1224|Proteobacteria,1TGEG@1236|Gammaproteobacteria,3W24R@53335|Pantoea",2|Bacteria,L,Domain of unknown function (DUF4942),-,-,-,-,-,-,-,-,-,-,-,-,"DUF4942,MTS",True
trhB~~~htdO~~~tnp,trhB~~~htdO~~~tnp,1196095.GAPWK_0861,5.84e-286,806.0,"COG3385@1|root,COG3385@2|Bacteria,1R55Y@1224|Proteobacteria,1RRSD@1236|Gammaproteobacteria",2|Bacteria,L,Transposase,-,-,-,-,-,-,-,-,-,-,-,-,DDE_Tnp_1,True
group_5968,group_5968,1484158.PSNIH1_19720,4.59e-120,352.0,"2AUYN@1|root,31KN6@2|Bacteria,1QIHV@1224|Proteobacteria,1TGCH@1236|Gammaproteobacteria,3W1WB@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
terA,terA,469595.CSAG_04340,2.26e-267,733.0,"COG2310@1|root,COG4110@1|root,COG2310@2|Bacteria,COG4110@2|Bacteria,1PD8T@1224|Proteobacteria,1RPW3@1236|Gammaproteobacteria",2|Bacteria,T,tellurium resistance protein,terA,-,5.1.1.3,"ko:K01776,ko:K05792","ko00471,ko01100,map00471,map01100",-,R00260,RC00302,"ko00000,ko00001,ko01000,ko01011",-,-,-,TerD,False
group_1823,group_1823,1484158.PSNIH1_20215,6.04e-83,248.0,"2AV09@1|root,31KQ3@2|Bacteria,1QIJT@1224|Proteobacteria,1TGEV@1236|Gammaproteobacteria,3W26Y@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_21479,group_21479,1484157.PSNIH2_22685,6.05e-42,142.0,"2AUY3@1|root,31KMJ@2|Bacteria,1QIH8@1224|Proteobacteria,1TGBU@1236|Gammaproteobacteria,3W1SN@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
htdZ,htdZ,1484158.PSNIH1_19585,4.5000000000000005e-48,156.0,"2AV0H@1|root,31KQB@2|Bacteria,1QIK1@1224|Proteobacteria,1TGF3@1236|Gammaproteobacteria,3W27J@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_48662,group_48662,1166130.H650_00580,4.61e-27,100.0,"2EFY7@1|root,339QC@2|Bacteria,1NHNZ@1224|Proteobacteria,1SGKV@1236|Gammaproteobacteria,3X2VR@547|Enterobacter",2|Bacteria,S,Hok/gef family,mokC,"GO:0008150,GO:0022611,GO:0032502",-,"ko:K18919,ko:K18920,ko:K18921",-,-,-,-,"ko00000,ko02048",-,-,-,HOK_GEF,True
group_41856,group_41856,1484157.PSNIH2_22075,0.00012,45.4,"2AV15@1|root,31KQZ@2|Bacteria,1QIKP@1224|Proteobacteria,1TGFR@1236|Gammaproteobacteria,3W29B@53335|Pantoea",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_28092,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_28838,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_41737,group_41737,316407.85675222,3.25e-49,157.0,"COG1937@1|root,COG1937@2|Bacteria,1N6ZN@1224|Proteobacteria,1S75M@1236|Gammaproteobacteria,3XR30@561|Escherichia",2|Bacteria,K,"Repressor of rcnA expression. Acts by binding specifically to the rcnA promoter in the absence of nickel and cobalt. In the presence of one of these metals, it has a weaker affinity for rcnA promoter",rcnR,"GO:0006355,GO:0008150,GO:0009889,GO:0009890,GO:0009892,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0045892,GO:0045934,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0080090,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141",-,ko:K21600,-,-,-,-,"ko00000,ko03000",-,-,-,Trns_repr_metal,True
group_1856,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
group_22235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
