Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,phylon_exclusive
group_36617,group_36617,716541.ECL_04804,7.1e-116,332.0,"COG1670@1|root,COG1670@2|Bacteria,1RH19@1224|Proteobacteria,1T1HK@1236|Gammaproteobacteria,3X4CC@547|Enterobacter",2|Bacteria,J,Acetyltransferase (GNAT) domain,yhhY,"GO:0003674,GO:0003824,GO:0004596,GO:0005575,GO:0005622,GO:0005623,GO:0006464,GO:0006473,GO:0006474,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0019538,GO:0031248,GO:0031365,GO:0032991,GO:0034212,GO:0036211,GO:0043170,GO:0043412,GO:0043543,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0051604,GO:0071704,GO:1901564,GO:1902493,GO:1902494,GO:1990234",2.3.1.178,"ko:K03825,ko:K06718","ko00260,ko01100,ko01120,map00260,map01100,map01120",M00033,R06978,"RC00004,RC00096","ko00000,ko00001,ko00002,ko01000",-,-,-,Acetyltransf_1,False
group_17924,group_17924,716541.ECL_00647,7.649999999999999e-250,688.0,"COG3964@1|root,COG3964@2|Bacteria,1MVC7@1224|Proteobacteria,1RQQF@1236|Gammaproteobacteria,3WZXY@547|Enterobacter",2|Bacteria,S,Amidohydrolase family,dho,"GO:0003674,GO:0003824,GO:0016787,GO:0016788,GO:0052689",3.5.2.3,ko:K01465,"ko00240,ko01100,map00240,map01100",M00051,R01993,RC00632,"ko00000,ko00001,ko00002,ko01000",-,-,-,"Amidohydro_1,Amidohydro_3",False
sgaU~~~ulaE,sgaU~~~ulaE,1045856.EcWSU1_00393,1.77e-201,558.0,"COG3623@1|root,COG3623@2|Bacteria,1MWTD@1224|Proteobacteria,1RPT6@1236|Gammaproteobacteria,3X34Z@547|Enterobacter",2|Bacteria,G,Xylose isomerase-like TIM barrel,ulaE,"GO:0003674,GO:0003824,GO:0005975,GO:0005996,GO:0006082,GO:0006732,GO:0006766,GO:0006767,GO:0008150,GO:0008152,GO:0009987,GO:0016853,GO:0016854,GO:0016857,GO:0019752,GO:0019852,GO:0034015,GO:0043436,GO:0044237,GO:0044238,GO:0044281,GO:0051186,GO:0071704",5.1.3.22,ko:K03079,"ko00040,ko00053,ko01100,ko01120,map00040,map00053,map01100,map01120",M00550,R03244,RC00540,"ko00000,ko00001,ko00002,ko01000",-,-,"iEC55989_1330.EC55989_4754,iECSE_1348.ECSE_4495,iEcHS_1320.EcHS_A4441,iEcSMS35_1347.EcSMS35_4668,iYL1228.KPN_04590",AP_endonuc_2,False
hmuU~~~feuC~~~fepD,hmuU~~~feuC~~~fepD,1045856.EcWSU1_03817,4.24e-202,565.0,"COG0609@1|root,COG0609@2|Bacteria,1MWVA@1224|Proteobacteria,1RQ4V@1236|Gammaproteobacteria,3X0TC@547|Enterobacter",2|Bacteria,P,Belongs to the binding-protein-dependent transport system permease family. FecCD subfamily,feuC,-,-,ko:K02015,"ko02010,map02010",M00240,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.14,-,-,FecCD,False
ulaG~~~araC,ulaG~~~araC,716541.ECL_00080,6.650000000000001e-163,458.0,"COG2220@1|root,COG2220@2|Bacteria,1MVP2@1224|Proteobacteria,1RRSZ@1236|Gammaproteobacteria,3X0UM@547|Enterobacter",2|Bacteria,S,Beta-lactamase superfamily domain,yddR,-,-,-,-,-,-,-,-,-,-,-,"Lactamase_B_2,Lactamase_B_3",False
group_39529,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
ftsN,ftsN,1399774.JDWH01000014_gene3508,1.3700000000000002e-166,471.0,"COG3087@1|root,COG3087@2|Bacteria,1PWIT@1224|Proteobacteria,1RNC1@1236|Gammaproteobacteria,3X1CV@547|Enterobacter",2|Bacteria,D,"Essential cell division protein that activates septal peptidoglycan synthesis and constriction of the cell. Acts on both sides of the membrane, via interaction with FtsA in the cytoplasm and interaction with the FtsQBL complex in the periplasm. These interactions may induce a conformational switch in both FtsA and FtsQBL, leading to septal peptidoglycan synthesis by FtsI and associated synthases",ftsN,"GO:0000278,GO:0000281,GO:0000910,GO:0000917,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0007049,GO:0008150,GO:0009987,GO:0016020,GO:0016021,GO:0016043,GO:0022402,GO:0022607,GO:0030428,GO:0031224,GO:0031226,GO:0032506,GO:0044085,GO:0044425,GO:0044459,GO:0044464,GO:0051301,GO:0061640,GO:0071840,GO:0071944,GO:0090529,GO:1902410,GO:1903047",-,ko:K03591,-,-,-,-,"ko00000,ko03036",-,-,-,SPOR,False
group_32348,group_32348,1399774.JDWH01000010_gene395,0.0,987.0,"COG0272@1|root,COG0272@2|Bacteria,1MUZ1@1224|Proteobacteria,1RN3F@1236|Gammaproteobacteria,3X161@547|Enterobacter",2|Bacteria,H,catalyzes the formation of phosphodiester linkages between 5'-phosphoryl and 3'-hydroxyl groups in double-stranded DNA using NAD as a coenzyme and as the energy source for the reaction,ligB,"GO:0003674,GO:0003824,GO:0003909,GO:0003911,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006260,GO:0006266,GO:0006281,GO:0006284,GO:0006288,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0016874,GO:0016886,GO:0033554,GO:0034641,GO:0034645,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0050896,GO:0051103,GO:0051716,GO:0071704,GO:0090304,GO:0140097,GO:1901360,GO:1901576",6.5.1.2,ko:K01972,"ko03030,ko03410,ko03420,ko03430,map03030,map03410,map03420,map03430",-,R00382,RC00005,"ko00000,ko00001,ko01000,ko03032,ko03400",-,-,-,"BRCT,DNA_ligase_OB,DNA_ligase_ZBD,DNA_ligase_aden,HHH_2,HHH_5",False
group_45149,group_45149,716541.ECL_02128,5.45e-151,426.0,"COG0745@1|root,COG0745@2|Bacteria,1MUNV@1224|Proteobacteria,1RZZM@1236|Gammaproteobacteria,3X38W@547|Enterobacter",2|Bacteria,K,"Transcriptional regulatory protein, C terminal",-,-,-,ko:K07666,"ko02020,ko02024,map02020,map02024",M00453,-,-,"ko00000,ko00001,ko00002,ko02022",-,-,-,"Response_reg,Trans_reg_C",False
group_38911,group_38911,716541.ECL_03156,1.24e-77,232.0,"COG2315@1|root,COG2315@2|Bacteria,1N12P@1224|Proteobacteria,1S8W4@1236|Gammaproteobacteria,3X2JB@547|Enterobacter",2|Bacteria,S,YjbR,ybdF,-,-,-,-,-,-,-,-,-,-,-,YjbR,False
ydcS,ydcS,1399774.JDWH01000002_gene3222,1.1e-281,769.0,"COG0687@1|root,COG0687@2|Bacteria,1NKD7@1224|Proteobacteria,1RQPF@1236|Gammaproteobacteria,3X1ZJ@547|Enterobacter",2|Bacteria,E,"extracellular solute-binding protein, family 1",ydcS,"GO:0005575,GO:0005623,GO:0006810,GO:0008150,GO:0008152,GO:0009058,GO:0009290,GO:0009292,GO:0009294,GO:0009987,GO:0015931,GO:0030288,GO:0030313,GO:0031975,GO:0042597,GO:0042618,GO:0042619,GO:0044464,GO:0044764,GO:0050657,GO:0051027,GO:0051179,GO:0051234,GO:0051704,GO:0071702,GO:0071704,GO:0071705,GO:0098657,GO:1901440,GO:1901441,GO:1901576",-,ko:K02055,"ko02024,map02024",M00193,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.11,-,"iECNA114_1301.ECNA114_1576,iECSF_1327.ECSF_1364,iEcHS_1320.EcHS_A1524",SBP_bac_8,False
rplX,rplX,1286170.RORB6_20895,3.5e-64,196.0,"COG0198@1|root,COG0198@2|Bacteria,1MZQD@1224|Proteobacteria,1S973@1236|Gammaproteobacteria",2|Bacteria,J,One of the proteins that surrounds the polypeptide exit tunnel on the outside of the subunit,rplX,"GO:0000027,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0030312,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0040007,GO:0042254,GO:0042255,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02895,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,"KOW,ribosomal_L24",False
group_40675,group_40675,1399774.JDWH01000006_gene1412,3.38e-146,413.0,"COG3121@1|root,COG3121@2|Bacteria,1RAD9@1224|Proteobacteria,1S2TB@1236|Gammaproteobacteria,3X3WP@547|Enterobacter",2|Bacteria,M,PFAM pili assembly chaperone,-,-,-,ko:K07346,-,-,-,-,"ko00000,ko02035,ko02044,ko03110",-,-,-,"PapD_C,PapD_N",False
group_33937,group_33937,1197719.A464_3047,3.94e-78,239.0,"COG2771@1|root,COG2771@2|Bacteria,1RFRZ@1224|Proteobacteria,1S57R@1236|Gammaproteobacteria,3ZJSZ@590|Salmonella",2|Bacteria,K,regulation of nucleic acid-templated transcription,yqeH,-,-,ko:K07781,"ko02020,ko02024,ko02026,map02020,map02024,map02026",-,-,-,"ko00000,ko00001,ko03000",-,-,-,GerE,False
sfaG~~~fimA,sfaG~~~fimA,1045856.EcWSU1_01847,7.69e-94,277.0,"COG3539@1|root,COG3539@2|Bacteria,1N294@1224|Proteobacteria,1S5GD@1236|Gammaproteobacteria",2|Bacteria,NU,Fimbrial protein,lpfA,-,-,"ko:K07345,ko:K07351","ko05133,map05133",-,-,-,"ko00000,ko00001,ko02035,ko02044",-,-,-,Fimbrial,False
ybgD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_33586,group_33586,399742.Ent638_4064,1.53e-242,667.0,"COG0697@1|root,2Z7ID@2|Bacteria,1MXB3@1224|Proteobacteria,1RQV6@1236|Gammaproteobacteria,3X17G@547|Enterobacter",2|Bacteria,EG,Uptake of L-rhamnose across the boundary membrane with the concomitant transport of protons into the cell (symport system),rhaT,"GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0008150,GO:0008643,GO:0008645,GO:0015291,GO:0015293,GO:0015749,GO:0015762,GO:0016020,GO:0022804,GO:0022857,GO:0034219,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944",-,ko:K02856,-,-,-,-,"ko00000,ko02000",2.A.7.6,-,"iECSE_1348.ECSE_4196,iEcE24377_1341.EcE24377A_4438,iYL1228.KPN_04216",RhaT,False
group_44972,group_44972,1045856.EcWSU1_01118,0.0,879.0,"COG0642@1|root,COG2205@2|Bacteria,1N1Z2@1224|Proteobacteria,1S1XA@1236|Gammaproteobacteria,3X0Q0@547|Enterobacter",2|Bacteria,T,His Kinase A (phosphoacceptor) domain,rssA,-,2.7.13.3,ko:K07645,"ko02020,ko02024,map02020,map02024",M00453,-,-,"ko00000,ko00001,ko00002,ko01000,ko01001,ko02022",-,-,-,"HATPase_c,HisKA",False
ompC~~~phoE,ompC~~~phoE,1005994.GTGU_00047,9.73e-243,671.0,"COG3203@1|root,COG3203@2|Bacteria,1MVRY@1224|Proteobacteria,1RNBS@1236|Gammaproteobacteria",2|Bacteria,M,Belongs to the Gram-negative porin family,ompS1,-,-,"ko:K09476,ko:K14062","ko01501,ko02020,map01501,map02020",M00746,-,-,"ko00000,ko00001,ko00002,ko01504,ko02000","1.B.1.1,1.B.1.1.1",-,-,Porin_1,False
ulaB,ulaB,500640.CIT292_09052,6.89e-65,197.0,"COG3414@1|root,COG3414@2|Bacteria,1RET1@1224|Proteobacteria,1S47F@1236|Gammaproteobacteria,3WYET@544|Citrobacter",2|Bacteria,G,"PTS system, Lactose/Cellobiose specific IIB subunit",ulaB,"GO:0003674,GO:0003824,GO:0005215,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0008643,GO:0009401,GO:0015144,GO:0015711,GO:0015749,GO:0015849,GO:0015882,GO:0016740,GO:0016772,GO:0016773,GO:0022804,GO:0022857,GO:0034219,GO:0034220,GO:0035461,GO:0046942,GO:0051179,GO:0051180,GO:0051181,GO:0051182,GO:0051234,GO:0055085,GO:0071702,GO:0090563,GO:0090585,GO:0098656,GO:1903825,GO:1905039",2.7.1.194,"ko:K02822,ko:K03475","ko00053,ko01100,ko01120,ko02060,map00053,map01100,map01120,map02060","M00283,M00550",R07671,"RC00017,RC03206","ko00000,ko00001,ko00002,ko01000,ko02000",4.A.7.1,-,iSDY_1059.SDY_4363,"EIIC-GAT,PTS_IIB",False
group_36206,group_36206,716541.ECL_01050,4.79e-156,444.0,"COG1173@1|root,COG1173@2|Bacteria,1MUG0@1224|Proteobacteria,1RQFE@1236|Gammaproteobacteria,3X1ZV@547|Enterobacter",2|Bacteria,EP,N-terminal TM domain of oligopeptide transport permease C,-,-,-,"ko:K02034,ko:K12370,ko:K13891,ko:K15582","ko01501,ko02010,ko02024,map01501,map02010,map02024","M00239,M00324,M00348,M00439",-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.5,3.A.1.5.1,3.A.1.5.11,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25",-,-,"BPD_transp_1,OppC_N",False
group_40393,group_40393,640513.Entas_4216,0.0,967.0,"28JMX@1|root,2Z9EC@2|Bacteria,1R485@1224|Proteobacteria,1RQGD@1236|Gammaproteobacteria,3X1PM@547|Enterobacter",2|Bacteria,S,GGDEF I-site like or GIL domain,bcsE,"GO:0000166,GO:0003674,GO:0005488,GO:0008144,GO:0017076,GO:0019001,GO:0030551,GO:0032553,GO:0032555,GO:0032561,GO:0035438,GO:0036094,GO:0043167,GO:0043168,GO:0097159,GO:0097367,GO:1901265,GO:1901363",-,-,-,-,-,-,-,-,-,-,CBP_GIL,False
group_43880,group_43880,716541.ECL_04840,3.74e-135,387.0,"COG0304@1|root,COG0304@2|Bacteria,1P982@1224|Proteobacteria,1S9YX@1236|Gammaproteobacteria,3X108@547|Enterobacter",2|Bacteria,IQ,"Beta-ketoacyl synthase, N-terminal domain",-,-,-,-,-,-,-,-,-,-,-,-,Ketoacyl-synt_2,False
melY~~~lacY,melY~~~lacY,1045856.EcWSU1_04460,8.009999999999999e-292,799.0,"COG2211@1|root,COG2211@2|Bacteria,1QUBV@1224|Proteobacteria,1T1SE@1236|Gammaproteobacteria,3X30X@547|Enterobacter",2|Bacteria,P,LacY proton/sugar symporter,lacY,-,-,ko:K02532,-,-,-,-,"ko00000,ko02000",2.A.1.5,-,-,LacY_symp,False
mipA~~~ompV,mipA~~~ompV,1045856.EcWSU1_01116,4.1299999999999996e-191,531.0,"COG3713@1|root,COG3713@2|Bacteria,1NCB9@1224|Proteobacteria,1RQV7@1236|Gammaproteobacteria,3X0U7@547|Enterobacter",2|Bacteria,M,MltA-interacting protein MipA,ompV,-,-,ko:K07274,-,-,-,-,"ko00000,ko02000",9.B.99.1,-,-,MipA,False
group_38828,group_38828,1045856.EcWSU1_00038,1.4899999999999996e-249,684.0,"COG2267@1|root,COG2267@2|Bacteria,1MZG8@1224|Proteobacteria,1RMW1@1236|Gammaproteobacteria",2|Bacteria,I,Alpha beta hydrolase,mhpC,-,3.4.11.5,ko:K01259,"ko00330,map00330",-,R00135,-,"ko00000,ko00001,ko01000,ko01002",-,-,-,"Abhydrolase_1,Abhydrolase_6",False
acrB~~~cmeB~~~mexB,acrB~~~cmeB~~~mexB,1045856.EcWSU1_00060,0.0,1899.0,"COG0841@1|root,COG0841@2|Bacteria,1MU48@1224|Proteobacteria,1RMBN@1236|Gammaproteobacteria,3X0RQ@547|Enterobacter",2|Bacteria,V,Efflux pump,acrB,"GO:0003674,GO:0005215,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006855,GO:0008150,GO:0008324,GO:0015075,GO:0015077,GO:0015078,GO:0015238,GO:0015291,GO:0015297,GO:0015298,GO:0015299,GO:0015307,GO:0015318,GO:0015672,GO:0015893,GO:0016020,GO:0016021,GO:0022804,GO:0022857,GO:0022890,GO:0031224,GO:0031226,GO:0032991,GO:0034220,GO:0042221,GO:0042493,GO:0042802,GO:0044425,GO:0044459,GO:0044464,GO:0046618,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071944,GO:0098655,GO:0098660,GO:0098662,GO:0098796,GO:1902495,GO:1902600,GO:1990281,GO:1990351",-,"ko:K03296,ko:K18138,ko:K18142,ko:K18324","ko01501,ko01503,ko02020,map01501,map01503,map02020","M00646,M00647,M00696,M00699,M00718",-,-,"ko00000,ko00001,ko00002,ko01504,ko02000","2.A.6.2,2.A.6.2.7",-,-,ACR_tran,False
group_35056,group_35056,1045856.EcWSU1_02507,2.26e-23,89.0,"2EM1Z@1|root,33ERG@2|Bacteria,1NMDD@1224|Proteobacteria,1SGH3@1236|Gammaproteobacteria,3X47J@547|Enterobacter",2|Bacteria,-,-,ymiA,-,-,-,-,-,-,-,-,-,-,-,-,False
pepB,pepB,1399774.JDWH01000004_gene3741,1.67e-299,825.0,"COG0260@1|root,COG0260@2|Bacteria,1MUIN@1224|Proteobacteria,1RMCW@1236|Gammaproteobacteria,3X3I7@547|Enterobacter",2|Bacteria,E,"Cytosol aminopeptidase family, catalytic domain",pepA,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464","3.4.11.1,3.4.11.23,3.4.11.5","ko:K01255,ko:K01259,ko:K07751","ko00330,ko00480,ko01100,map00330,map00480,map01100",-,"R00135,R00899,R04951","RC00096,RC00141","ko00000,ko00001,ko01000,ko01002",-,-,-,"Peptidase_M17,Peptidase_M17_N",False
lysR~~~nahR~~~leuO,lysR~~~nahR~~~leuO,1045856.EcWSU1_02230,3.1e-186,522.0,"COG0583@1|root,COG0583@2|Bacteria,1N663@1224|Proteobacteria,1S7V7@1236|Gammaproteobacteria",2|Bacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate",False
hpxW~~~hpxX~~~ggt,hpxW~~~hpxX~~~ggt,1045856.EcWSU1_01577,0.0,1046.0,"COG0405@1|root,COG0405@2|Bacteria,1MUV6@1224|Proteobacteria,1RMIT@1236|Gammaproteobacteria,3X1R8@547|Enterobacter",2|Bacteria,E,Gamma-glutamyltranspeptidase,ywrD,-,"2.3.2.2,3.4.19.13",ko:K00681,"ko00430,ko00460,ko00480,ko01100,map00430,map00460,map00480,map01100",-,"R00494,R01262,R01687,R03867,R03916,R03970,R03971,R04935","RC00064,RC00090,RC00096","ko00000,ko00001,ko01000,ko01002",-,-,-,G_glu_transpept,False
yicS,yicS,1399774.JDWH01000010_gene422,1.16e-62,192.0,"2D8BC@1|root,32W7N@2|Bacteria,1N2JJ@1224|Proteobacteria,1SE30@1236|Gammaproteobacteria,3X40G@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
dppB~~~ddpB,dppB~~~ddpB,640513.Entas_1064,4.16e-221,614.0,"COG0601@1|root,COG0601@2|Bacteria,1MU8Z@1224|Proteobacteria,1RNAW@1236|Gammaproteobacteria,3X3PI@547|Enterobacter",2|Bacteria,P,PFAM binding-protein-dependent transport systems inner membrane component,ddpB,-,-,ko:K02033,"ko02024,map02024",M00239,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.5,-,-,BPD_transp_1,False
group_34915,group_34915,716541.ECL_01388,2.47e-149,421.0,"COG0698@1|root,COG0698@2|Bacteria,1MWIB@1224|Proteobacteria,1RPEG@1236|Gammaproteobacteria,3X025@547|Enterobacter",2|Bacteria,G,PFAM Ribose galactose isomerase,rpiB,-,"5.3.1.26,5.3.1.6","ko:K01808,ko:K01819","ko00030,ko00051,ko00052,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00051,map00052,map00710,map01100,map01110,map01120,map01130,map01200,map01230","M00004,M00007,M00165,M00167","R01056,R03240,R09030","RC00376,RC00434","ko00000,ko00001,ko00002,ko01000",-,-,-,"DUF3666,LacAB_rpiB",False
group_39905,group_39905,1399774.JDWH01000012_gene851,1.35e-253,700.0,"COG0477@1|root,COG0477@2|Bacteria,1QUBP@1224|Proteobacteria,1RUKT@1236|Gammaproteobacteria,3X0G6@547|Enterobacter",2|Bacteria,P,MFS-type transporter,yhhS,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",-,-,-,-,-,-,-,-,-,-,"MFS_1,Sugar_tr",False
group_39976,group_39976,1045856.EcWSU1_00062,3.23e-128,365.0,"COG1309@1|root,COG1309@2|Bacteria,1R85H@1224|Proteobacteria,1SYQC@1236|Gammaproteobacteria,3X3SQ@547|Enterobacter",2|Bacteria,K,"Bacterial regulatory proteins, tetR family",eefR,-,-,-,-,-,-,-,-,-,-,-,"TetR_C_6,TetR_N",False
appF,appF,1399774.JDWH01000018_gene543,3.2799999999999997e-225,622.0,"COG4608@1|root,COG4608@2|Bacteria,1NU4K@1224|Proteobacteria,1SKPD@1236|Gammaproteobacteria,3X21W@547|Enterobacter",2|Bacteria,P,Belongs to the ABC transporter superfamily,-,-,-,"ko:K02032,ko:K10823,ko:K12372","ko01501,ko02010,ko02024,map01501,map02010,map02024","M00239,M00324,M00439",-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.5,3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25",-,-,"ABC_tran,oligo_HPY",False
group_32465,group_32465,1028307.EAE_19075,7e-87,258.0,"2F1HB@1|root,33UHV@2|Bacteria,1NV4D@1224|Proteobacteria,1SN86@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
yhjH~~~yjcZ~~~rdcB,yhjH~~~yjcZ~~~rdcB,1045856.EcWSU1_00332,1.8799999999999998e-219,604.0,"28MYC@1|root,2ZB58@2|Bacteria,1R8DU@1224|Proteobacteria,1RYS6@1236|Gammaproteobacteria,3X1ZT@547|Enterobacter",2|Bacteria,S,YjcZ-like protein,yjcZ,-,-,-,-,-,-,-,-,-,-,-,YjcZ,False
yhjB~~~citB,yhjB~~~citB,1045856.EcWSU1_04309,2.24e-104,307.0,"COG2197@1|root,COG2197@2|Bacteria,1N8MU@1224|Proteobacteria,1S90D@1236|Gammaproteobacteria,3X2P5@547|Enterobacter",2|Bacteria,K,"helix_turn_helix, Lux Regulon",yhjB,"GO:0006139,GO:0006351,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0018130,GO:0019438,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0046483,GO:0071704,GO:0090304,GO:0097659,GO:1901360,GO:1901362,GO:1901576",-,-,-,-,-,-,-,-,-,-,"GerE,Response_reg",False
group_6175,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_37643,group_37643,1045856.EcWSU1_01066,6.95e-125,363.0,"COG1309@1|root,COG1309@2|Bacteria,1RIMK@1224|Proteobacteria,1SANF@1236|Gammaproteobacteria,3X0HW@547|Enterobacter",2|Bacteria,K,Transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,"TetR_C_10,TetR_N",False
group_40666,group_40666,1045856.EcWSU1_00066,4.5e-191,533.0,"COG1464@1|root,COG1464@2|Bacteria,1MUVY@1224|Proteobacteria,1RSKH@1236|Gammaproteobacteria,3X3FQ@547|Enterobacter",2|Bacteria,M,nlpA lipoprotein,metQ,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",-,"ko:K02072,ko:K02073","ko02010,map02010",M00238,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.24,-,-,Lipoprotein_9,False
group_45803,group_45803,1399774.JDWH01000008_gene2188,4.8100000000000006e-73,224.0,"COG2165@1|root,COG2165@2|Bacteria,1NH8A@1224|Proteobacteria,1SGHM@1236|Gammaproteobacteria",2|Bacteria,NU,general secretion pathway protein,gspI,"GO:0002790,GO:0006810,GO:0008104,GO:0008150,GO:0009306,GO:0009987,GO:0015031,GO:0015833,GO:0032940,GO:0033036,GO:0042886,GO:0045184,GO:0046903,GO:0051179,GO:0051234,GO:0071702,GO:0071705",-,ko:K02458,"ko03070,ko05111,map03070,map05111",M00331,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.15,-,-,"N_methyl,T2SSI",False
group_32623,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
araJ~~~mdtL,araJ~~~mdtL,1045856.EcWSU1_04543,2.69e-293,802.0,"COG0477@1|root,COG2814@2|Bacteria,1MW19@1224|Proteobacteria,1RRYY@1236|Gammaproteobacteria,3X21M@547|Enterobacter",2|Bacteria,EGP,Major facilitator superfamily MFS_1,mdtL,"GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006855,GO:0008150,GO:0015893,GO:0016020,GO:0042221,GO:0042493,GO:0044464,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071944",-,"ko:K07552,ko:K08163,ko:K18552",-,-,-,-,"br01600,ko00000,ko01504,ko02000","2.A.1.2,2.A.1.2.22,2.A.1.2.3",-,-,MFS_1,False
group_46523,group_46523,1399774.JDWH01000001_gene2755,3.04e-86,260.0,"2DFZP@1|root,32U6F@2|Bacteria,1MZI4@1224|Proteobacteria,1SBHB@1236|Gammaproteobacteria,3X441@547|Enterobacter",2|Bacteria,S,Protein of unknown function (DUF3828),-,-,-,-,-,-,-,-,-,-,-,-,DUF3828,False
group_45574,group_45574,1399774.JDWH01000002_gene3272,1.17e-266,738.0,"COG0683@1|root,COG0683@2|Bacteria,1MWJ1@1224|Proteobacteria,1RP5V@1236|Gammaproteobacteria,3X1N6@547|Enterobacter",2|Bacteria,E,Extracellular ligand-binding receptor,livK,-,-,ko:K01999,"ko02010,ko02024,map02010,map02024",M00237,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.4,-,-,Peripla_BP_6,False
group_36904,group_36904,1045856.EcWSU1_02311,1.83e-237,659.0,"COG1252@1|root,COG1252@2|Bacteria,1N2QQ@1224|Proteobacteria,1RRBT@1236|Gammaproteobacteria,3X3A5@547|Enterobacter",2|Bacteria,C,Pyridine nucleotide-disulphide oxidoreductase,-,-,1.6.99.3,ko:K03885,"ko00190,map00190",-,-,-,"ko00000,ko00001,ko01000",-,-,-,Pyr_redox_2,False
