Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,phylon_exclusive
group_47874,group_47874,640513.Entas_0288,1.8500000000000002e-85,252.0,"2E28G@1|root,32XEF@2|Bacteria,1N42T@1224|Proteobacteria,1SBHZ@1236|Gammaproteobacteria,3X43J@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
ydcS,ydcS,1399774.JDWH01000002_gene3222,1.1e-281,769.0,"COG0687@1|root,COG0687@2|Bacteria,1NKD7@1224|Proteobacteria,1RQPF@1236|Gammaproteobacteria,3X1ZJ@547|Enterobacter",2|Bacteria,E,"extracellular solute-binding protein, family 1",ydcS,"GO:0005575,GO:0005623,GO:0006810,GO:0008150,GO:0008152,GO:0009058,GO:0009290,GO:0009292,GO:0009294,GO:0009987,GO:0015931,GO:0030288,GO:0030313,GO:0031975,GO:0042597,GO:0042618,GO:0042619,GO:0044464,GO:0044764,GO:0050657,GO:0051027,GO:0051179,GO:0051234,GO:0051704,GO:0071702,GO:0071704,GO:0071705,GO:0098657,GO:1901440,GO:1901441,GO:1901576",-,ko:K02055,"ko02024,map02024",M00193,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.11,-,"iECNA114_1301.ECNA114_1576,iECSF_1327.ECSF_1364,iEcHS_1320.EcHS_A1524",SBP_bac_8,False
group_35509,group_35509,1218086.BBNB01000017_gene1747,1.22e-44,145.0,"COG3905@1|root,COG3905@2|Bacteria,1NJ8V@1224|Proteobacteria,1SH2N@1236|Gammaproteobacteria",2|Bacteria,K,"Ribbon-helix-helix protein, copG family",yiiF,-,-,-,-,-,-,-,-,-,-,-,RHH_1,False
rplX,rplX,1286170.RORB6_20895,3.5e-64,196.0,"COG0198@1|root,COG0198@2|Bacteria,1MZQD@1224|Proteobacteria,1S973@1236|Gammaproteobacteria",2|Bacteria,J,One of the proteins that surrounds the polypeptide exit tunnel on the outside of the subunit,rplX,"GO:0000027,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0030312,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0040007,GO:0042254,GO:0042255,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02895,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,"KOW,ribosomal_L24",False
group_40675,group_40675,1399774.JDWH01000006_gene1412,3.38e-146,413.0,"COG3121@1|root,COG3121@2|Bacteria,1RAD9@1224|Proteobacteria,1S2TB@1236|Gammaproteobacteria,3X3WP@547|Enterobacter",2|Bacteria,M,PFAM pili assembly chaperone,-,-,-,ko:K07346,-,-,-,-,"ko00000,ko02035,ko02044,ko03110",-,-,-,"PapD_C,PapD_N",False
group_33937,group_33937,1197719.A464_3047,3.94e-78,239.0,"COG2771@1|root,COG2771@2|Bacteria,1RFRZ@1224|Proteobacteria,1S57R@1236|Gammaproteobacteria,3ZJSZ@590|Salmonella",2|Bacteria,K,regulation of nucleic acid-templated transcription,yqeH,-,-,ko:K07781,"ko02020,ko02024,ko02026,map02020,map02024,map02026",-,-,-,"ko00000,ko00001,ko03000",-,-,-,GerE,False
group_33586,group_33586,399742.Ent638_4064,1.53e-242,667.0,"COG0697@1|root,2Z7ID@2|Bacteria,1MXB3@1224|Proteobacteria,1RQV6@1236|Gammaproteobacteria,3X17G@547|Enterobacter",2|Bacteria,EG,Uptake of L-rhamnose across the boundary membrane with the concomitant transport of protons into the cell (symport system),rhaT,"GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0008150,GO:0008643,GO:0008645,GO:0015291,GO:0015293,GO:0015749,GO:0015762,GO:0016020,GO:0022804,GO:0022857,GO:0034219,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944",-,ko:K02856,-,-,-,-,"ko00000,ko02000",2.A.7.6,-,"iECSE_1348.ECSE_4196,iEcE24377_1341.EcE24377A_4438,iYL1228.KPN_04216",RhaT,False
group_44972,group_44972,1045856.EcWSU1_01118,0.0,879.0,"COG0642@1|root,COG2205@2|Bacteria,1N1Z2@1224|Proteobacteria,1S1XA@1236|Gammaproteobacteria,3X0Q0@547|Enterobacter",2|Bacteria,T,His Kinase A (phosphoacceptor) domain,rssA,-,2.7.13.3,ko:K07645,"ko02020,ko02024,map02020,map02024",M00453,-,-,"ko00000,ko00001,ko00002,ko01000,ko01001,ko02022",-,-,-,"HATPase_c,HisKA",False
ompC~~~phoE,ompC~~~phoE,1005994.GTGU_00047,9.73e-243,671.0,"COG3203@1|root,COG3203@2|Bacteria,1MVRY@1224|Proteobacteria,1RNBS@1236|Gammaproteobacteria",2|Bacteria,M,Belongs to the Gram-negative porin family,ompS1,-,-,"ko:K09476,ko:K14062","ko01501,ko02020,map01501,map02020",M00746,-,-,"ko00000,ko00001,ko00002,ko01504,ko02000","1.B.1.1,1.B.1.1.1",-,-,Porin_1,False
group_36206,group_36206,716541.ECL_01050,4.79e-156,444.0,"COG1173@1|root,COG1173@2|Bacteria,1MUG0@1224|Proteobacteria,1RQFE@1236|Gammaproteobacteria,3X1ZV@547|Enterobacter",2|Bacteria,EP,N-terminal TM domain of oligopeptide transport permease C,-,-,-,"ko:K02034,ko:K12370,ko:K13891,ko:K15582","ko01501,ko02010,ko02024,map01501,map02010,map02024","M00239,M00324,M00348,M00439",-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.5,3.A.1.5.1,3.A.1.5.11,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25",-,-,"BPD_transp_1,OppC_N",False
group_40393,group_40393,640513.Entas_4216,0.0,967.0,"28JMX@1|root,2Z9EC@2|Bacteria,1R485@1224|Proteobacteria,1RQGD@1236|Gammaproteobacteria,3X1PM@547|Enterobacter",2|Bacteria,S,GGDEF I-site like or GIL domain,bcsE,"GO:0000166,GO:0003674,GO:0005488,GO:0008144,GO:0017076,GO:0019001,GO:0030551,GO:0032553,GO:0032555,GO:0032561,GO:0035438,GO:0036094,GO:0043167,GO:0043168,GO:0097159,GO:0097367,GO:1901265,GO:1901363",-,-,-,-,-,-,-,-,-,-,CBP_GIL,False
group_43880,group_43880,716541.ECL_04840,3.74e-135,387.0,"COG0304@1|root,COG0304@2|Bacteria,1P982@1224|Proteobacteria,1S9YX@1236|Gammaproteobacteria,3X108@547|Enterobacter",2|Bacteria,IQ,"Beta-ketoacyl synthase, N-terminal domain",-,-,-,-,-,-,-,-,-,-,-,-,Ketoacyl-synt_2,False
melY~~~lacY,melY~~~lacY,1045856.EcWSU1_04460,8.009999999999999e-292,799.0,"COG2211@1|root,COG2211@2|Bacteria,1QUBV@1224|Proteobacteria,1T1SE@1236|Gammaproteobacteria,3X30X@547|Enterobacter",2|Bacteria,P,LacY proton/sugar symporter,lacY,-,-,ko:K02532,-,-,-,-,"ko00000,ko02000",2.A.1.5,-,-,LacY_symp,False
mipA~~~ompV,mipA~~~ompV,1045856.EcWSU1_01116,4.1299999999999996e-191,531.0,"COG3713@1|root,COG3713@2|Bacteria,1NCB9@1224|Proteobacteria,1RQV7@1236|Gammaproteobacteria,3X0U7@547|Enterobacter",2|Bacteria,M,MltA-interacting protein MipA,ompV,-,-,ko:K07274,-,-,-,-,"ko00000,ko02000",9.B.99.1,-,-,MipA,False
group_8888,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
creD,creD,1399774.JDWH01000001_gene2458,3.97e-310,847.0,"COG4452@1|root,COG4452@2|Bacteria,1MVVR@1224|Proteobacteria,1RQRZ@1236|Gammaproteobacteria,3X0MA@547|Enterobacter",2|Bacteria,V,Inner membrane protein CreD,creD,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",-,ko:K06143,-,-,-,-,ko00000,-,-,-,CreD,False
acrB~~~cmeB~~~mexB,acrB~~~cmeB~~~mexB,1045856.EcWSU1_00060,0.0,1899.0,"COG0841@1|root,COG0841@2|Bacteria,1MU48@1224|Proteobacteria,1RMBN@1236|Gammaproteobacteria,3X0RQ@547|Enterobacter",2|Bacteria,V,Efflux pump,acrB,"GO:0003674,GO:0005215,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006855,GO:0008150,GO:0008324,GO:0015075,GO:0015077,GO:0015078,GO:0015238,GO:0015291,GO:0015297,GO:0015298,GO:0015299,GO:0015307,GO:0015318,GO:0015672,GO:0015893,GO:0016020,GO:0016021,GO:0022804,GO:0022857,GO:0022890,GO:0031224,GO:0031226,GO:0032991,GO:0034220,GO:0042221,GO:0042493,GO:0042802,GO:0044425,GO:0044459,GO:0044464,GO:0046618,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071944,GO:0098655,GO:0098660,GO:0098662,GO:0098796,GO:1902495,GO:1902600,GO:1990281,GO:1990351",-,"ko:K03296,ko:K18138,ko:K18142,ko:K18324","ko01501,ko01503,ko02020,map01501,map01503,map02020","M00646,M00647,M00696,M00699,M00718",-,-,"ko00000,ko00001,ko00002,ko01504,ko02000","2.A.6.2,2.A.6.2.7",-,-,ACR_tran,False
group_35056,group_35056,1045856.EcWSU1_02507,2.26e-23,89.0,"2EM1Z@1|root,33ERG@2|Bacteria,1NMDD@1224|Proteobacteria,1SGH3@1236|Gammaproteobacteria,3X47J@547|Enterobacter",2|Bacteria,-,-,ymiA,-,-,-,-,-,-,-,-,-,-,-,-,False
pepB,pepB,1399774.JDWH01000004_gene3741,1.67e-299,825.0,"COG0260@1|root,COG0260@2|Bacteria,1MUIN@1224|Proteobacteria,1RMCW@1236|Gammaproteobacteria,3X3I7@547|Enterobacter",2|Bacteria,E,"Cytosol aminopeptidase family, catalytic domain",pepA,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464","3.4.11.1,3.4.11.23,3.4.11.5","ko:K01255,ko:K01259,ko:K07751","ko00330,ko00480,ko01100,map00330,map00480,map01100",-,"R00135,R00899,R04951","RC00096,RC00141","ko00000,ko00001,ko01000,ko01002",-,-,-,"Peptidase_M17,Peptidase_M17_N",False
group_40862,group_40862,716541.ECL_00093,1.64e-96,285.0,"COG3539@1|root,COG3539@2|Bacteria,1R4CX@1224|Proteobacteria,1S0AY@1236|Gammaproteobacteria",2|Bacteria,NU,Fimbrial protein,-,-,-,-,-,-,-,-,-,-,-,-,Fimbrial,False
group_39522,group_39522,1045856.EcWSU1_01976,0.0,1258.0,"COG5001@1|root,COG5001@2|Bacteria,1MU2C@1224|Proteobacteria,1RWWK@1236|Gammaproteobacteria,3X0KX@547|Enterobacter",2|Bacteria,T,Diguanylate cyclase,-,-,-,-,-,-,-,-,-,-,-,-,"CHASE4,EAL,GGDEF",False
lysR~~~nahR~~~leuO,lysR~~~nahR~~~leuO,1045856.EcWSU1_02230,3.1e-186,522.0,"COG0583@1|root,COG0583@2|Bacteria,1N663@1224|Proteobacteria,1S7V7@1236|Gammaproteobacteria",2|Bacteria,K,LysR substrate binding domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate",False
group_48405,group_48405,1399774.JDWH01000003_gene987,1.69e-106,310.0,"COG0262@1|root,COG0262@2|Bacteria,1RH02@1224|Proteobacteria,1S2UN@1236|Gammaproteobacteria,3X1A2@547|Enterobacter",2|Bacteria,H,RibD C-terminal domain,FolA,-,1.5.1.3,ko:K00287,"ko00670,ko00790,ko01100,ko01523,map00670,map00790,map01100,map01523","M00126,M00840","R00936,R00937,R00939,R00940,R02235,R02236,R11765","RC00109,RC00110,RC00158","ko00000,ko00001,ko00002,ko01000",-,-,-,RibD_C,False
hpxW~~~hpxX~~~ggt,hpxW~~~hpxX~~~ggt,1045856.EcWSU1_01577,0.0,1046.0,"COG0405@1|root,COG0405@2|Bacteria,1MUV6@1224|Proteobacteria,1RMIT@1236|Gammaproteobacteria,3X1R8@547|Enterobacter",2|Bacteria,E,Gamma-glutamyltranspeptidase,ywrD,-,"2.3.2.2,3.4.19.13",ko:K00681,"ko00430,ko00460,ko00480,ko01100,map00430,map00460,map00480,map01100",-,"R00494,R01262,R01687,R03867,R03916,R03970,R03971,R04935","RC00064,RC00090,RC00096","ko00000,ko00001,ko01000,ko01002",-,-,-,G_glu_transpept,False
ydcR~~~aRO8,ydcR~~~aRO8,1045856.EcWSU1_01968,0.0,984.0,"COG1167@1|root,COG1167@2|Bacteria,1MV6F@1224|Proteobacteria,1RMQ0@1236|Gammaproteobacteria,3X10W@547|Enterobacter",2|Bacteria,K,Transcriptional regulator,-,-,-,ko:K00375,-,-,-,-,"ko00000,ko03000",-,-,-,"Aminotran_1_2,GntR",False
yicS,yicS,1399774.JDWH01000010_gene422,1.16e-62,192.0,"2D8BC@1|root,32W7N@2|Bacteria,1N2JJ@1224|Proteobacteria,1SE30@1236|Gammaproteobacteria,3X40G@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
dppB~~~ddpB,dppB~~~ddpB,640513.Entas_1064,4.16e-221,614.0,"COG0601@1|root,COG0601@2|Bacteria,1MU8Z@1224|Proteobacteria,1RNAW@1236|Gammaproteobacteria,3X3PI@547|Enterobacter",2|Bacteria,P,PFAM binding-protein-dependent transport systems inner membrane component,ddpB,-,-,ko:K02033,"ko02024,map02024",M00239,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.5,-,-,BPD_transp_1,False
group_39905,group_39905,1399774.JDWH01000012_gene851,1.35e-253,700.0,"COG0477@1|root,COG0477@2|Bacteria,1QUBP@1224|Proteobacteria,1RUKT@1236|Gammaproteobacteria,3X0G6@547|Enterobacter",2|Bacteria,P,MFS-type transporter,yhhS,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",-,-,-,-,-,-,-,-,-,-,"MFS_1,Sugar_tr",False
nudI,nudI,61647.LG71_16120,3.95e-83,247.0,"COG1051@1|root,COG1051@2|Bacteria,1QUA9@1224|Proteobacteria,1T1TY@1236|Gammaproteobacteria",2|Bacteria,F,"Catalyzes the hydrolysis of nucleoside triphosphates, with a preference for pyrimidine deoxynucleoside triphosphates (dUTP, dTTP and dCTP)",nudI,-,3.6.1.55,"ko:K03574,ko:K12944",-,-,-,-,"ko00000,ko01000,ko03400",-,-,-,NUDIX,False
group_39976,group_39976,1045856.EcWSU1_00062,3.23e-128,365.0,"COG1309@1|root,COG1309@2|Bacteria,1R85H@1224|Proteobacteria,1SYQC@1236|Gammaproteobacteria,3X3SQ@547|Enterobacter",2|Bacteria,K,"Bacterial regulatory proteins, tetR family",eefR,-,-,-,-,-,-,-,-,-,-,-,"TetR_C_6,TetR_N",False
group_40665,group_40665,1045856.EcWSU1_02264,1.6700000000000002e-47,153.0,"2EPSH@1|root,317A3@2|Bacteria,1Q7Z5@1224|Proteobacteria,1RTY1@1236|Gammaproteobacteria,3X3YG@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
appF,appF,1399774.JDWH01000018_gene543,3.2799999999999997e-225,622.0,"COG4608@1|root,COG4608@2|Bacteria,1NU4K@1224|Proteobacteria,1SKPD@1236|Gammaproteobacteria,3X21W@547|Enterobacter",2|Bacteria,P,Belongs to the ABC transporter superfamily,-,-,-,"ko:K02032,ko:K10823,ko:K12372","ko01501,ko02010,ko02024,map01501,map02010,map02024","M00239,M00324,M00439",-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.5,3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25",-,-,"ABC_tran,oligo_HPY",False
creB,creB,640513.Entas_0605,5.82e-153,431.0,"COG0745@1|root,COG0745@2|Bacteria,1MVCB@1224|Proteobacteria,1S179@1236|Gammaproteobacteria,3X20R@547|Enterobacter",2|Bacteria,K,"Transcriptional regulatory protein, C terminal",creB,"GO:0000976,GO:0000984,GO:0000986,GO:0000987,GO:0001017,GO:0001067,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0005488,GO:0005515,GO:0006355,GO:0008150,GO:0009889,GO:0009891,GO:0009893,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0019219,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0042802,GO:0043565,GO:0044212,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:1901363,GO:1902680,GO:1903506,GO:1903508,GO:1990837,GO:2000112,GO:2001141",-,"ko:K07663,ko:K07664","ko02020,map02020","M00449,M00450,M00645,M00646,M00648",-,-,"ko00000,ko00001,ko00002,ko02022",-,-,-,"Response_reg,Trans_reg_C",False
ydhJ~~~emrA~~~hlyD,ydhJ~~~emrA~~~hlyD,1045856.EcWSU1_01079,6.14e-175,492.0,"COG1566@1|root,COG1566@2|Bacteria,1MWG0@1224|Proteobacteria,1RRE3@1236|Gammaproteobacteria,3X3DD@547|Enterobacter",2|Bacteria,V,HlyD family secretion protein,-,-,-,"ko:K03543,ko:K15548",-,M00701,-,-,"ko00000,ko00002,ko02000","8.A.1.1,8.A.1.7.1",-,-,"Biotin_lipoyl_2,HlyD_3,HlyD_D23",False
pilN~~~hofN,pilN~~~hofN,1399774.JDWH01000012_gene890,4.32e-77,233.0,"COG3166@1|root,COG3166@2|Bacteria,1ND6V@1224|Proteobacteria,1SC9M@1236|Gammaproteobacteria,3X2VZ@547|Enterobacter",2|Bacteria,NU,carbon utilization,hofN,"GO:0006139,GO:0006259,GO:0006308,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0015976,GO:0019439,GO:0034641,GO:0034655,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0046483,GO:0046700,GO:0071704,GO:0090304,GO:1901360,GO:1901361,GO:1901575",-,"ko:K02662,ko:K02663,ko:K12279,ko:K12289",-,-,-,-,"ko00000,ko02035,ko02044",-,-,-,PilN,False
group_43191,group_43191,1028307.EAE_19090,5.999999999999998e-91,269.0,"2AZ6I@1|root,31RDB@2|Bacteria,1RKK0@1224|Proteobacteria,1S8E0@1236|Gammaproteobacteria",2|Bacteria,S,CS1 type fimbrial major subunit,cblA,-,-,-,-,-,-,-,-,-,-,-,Fimbrial_CS1,False
group_32465,group_32465,1028307.EAE_19075,7e-87,258.0,"2F1HB@1|root,33UHV@2|Bacteria,1NV4D@1224|Proteobacteria,1SN86@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
yhjH~~~yjcZ~~~rdcB,yhjH~~~yjcZ~~~rdcB,1045856.EcWSU1_00332,1.8799999999999998e-219,604.0,"28MYC@1|root,2ZB58@2|Bacteria,1R8DU@1224|Proteobacteria,1RYS6@1236|Gammaproteobacteria,3X1ZT@547|Enterobacter",2|Bacteria,S,YjcZ-like protein,yjcZ,-,-,-,-,-,-,-,-,-,-,-,YjcZ,False
creC,creC,640513.Entas_0606,4.189999999999999e-292,803.0,"COG0642@1|root,COG2205@2|Bacteria,1N17V@1224|Proteobacteria,1RPVU@1236|Gammaproteobacteria,3X1RH@547|Enterobacter",2|Bacteria,T,Signal transduction histidine kinase,creC,"GO:0000155,GO:0000160,GO:0003674,GO:0003824,GO:0004672,GO:0004673,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0007154,GO:0007165,GO:0007584,GO:0008150,GO:0008152,GO:0009605,GO:0009987,GO:0009991,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0016775,GO:0018106,GO:0018193,GO:0018202,GO:0019538,GO:0023014,GO:0023052,GO:0031667,GO:0035556,GO:0036211,GO:0042221,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0071704,GO:0071944,GO:0140096,GO:1901564",2.7.13.3,"ko:K07641,ko:K07642,ko:K07711,ko:K14980","ko02020,ko02024,map02020,map02024","M00449,M00450,M00502,M00520,M00645,M00646,M00648",-,-,"ko00000,ko00001,ko00002,ko01000,ko01001,ko02022",-,-,-,"HAMP,HATPase_c,HisKA,dCache_3,sCache_3_2",False
group_6175,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_15503,group_15503,199310.c3136,1.7e-05,44.3,"COG0576@1|root,COG0576@2|Bacteria,1N8RX@1224|Proteobacteria,1SFTT@1236|Gammaproteobacteria",2|Bacteria,O,"Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins, in association with DnaK and GrpE. It is the nucleotide exchange factor for DnaK and may function as a thermosensor. Unfolded proteins bind initially to DnaJ",-,-,3.4.21.102,"ko:K03561,ko:K03687,ko:K03797",-,-,-,-,"ko00000,ko01000,ko01002,ko02000,ko03029,ko03110",1.A.30.2.1,-,-,"GrpE,HTH_26",False
group_40666,group_40666,1045856.EcWSU1_00066,4.5e-191,533.0,"COG1464@1|root,COG1464@2|Bacteria,1MUVY@1224|Proteobacteria,1RSKH@1236|Gammaproteobacteria,3X3FQ@547|Enterobacter",2|Bacteria,M,nlpA lipoprotein,metQ,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",-,"ko:K02072,ko:K02073","ko02010,map02010",M00238,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.24,-,-,Lipoprotein_9,False
group_45803,group_45803,1399774.JDWH01000008_gene2188,4.8100000000000006e-73,224.0,"COG2165@1|root,COG2165@2|Bacteria,1NH8A@1224|Proteobacteria,1SGHM@1236|Gammaproteobacteria",2|Bacteria,NU,general secretion pathway protein,gspI,"GO:0002790,GO:0006810,GO:0008104,GO:0008150,GO:0009306,GO:0009987,GO:0015031,GO:0015833,GO:0032940,GO:0033036,GO:0042886,GO:0045184,GO:0046903,GO:0051179,GO:0051234,GO:0071702,GO:0071705",-,ko:K02458,"ko03070,ko05111,map03070,map05111",M00331,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.15,-,-,"N_methyl,T2SSI",False
group_32623,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
araJ~~~mdtL,araJ~~~mdtL,1045856.EcWSU1_04543,2.69e-293,802.0,"COG0477@1|root,COG2814@2|Bacteria,1MW19@1224|Proteobacteria,1RRYY@1236|Gammaproteobacteria,3X21M@547|Enterobacter",2|Bacteria,EGP,Major facilitator superfamily MFS_1,mdtL,"GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006855,GO:0008150,GO:0015893,GO:0016020,GO:0042221,GO:0042493,GO:0044464,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071944",-,"ko:K07552,ko:K08163,ko:K18552",-,-,-,-,"br01600,ko00000,ko01504,ko02000","2.A.1.2,2.A.1.2.22,2.A.1.2.3",-,-,MFS_1,False
group_45574,group_45574,1399774.JDWH01000002_gene3272,1.17e-266,738.0,"COG0683@1|root,COG0683@2|Bacteria,1MWJ1@1224|Proteobacteria,1RP5V@1236|Gammaproteobacteria,3X1N6@547|Enterobacter",2|Bacteria,E,Extracellular ligand-binding receptor,livK,-,-,ko:K01999,"ko02010,ko02024,map02010,map02024",M00237,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.4,-,-,Peripla_BP_6,False
fepD~~~yfmD,fepD~~~yfmD,1399774.JDWH01000009_gene1953,3.2500000000000004e-185,520.0,"COG0609@1|root,COG0609@2|Bacteria,1MWR9@1224|Proteobacteria,1RZ1T@1236|Gammaproteobacteria,3X0V7@547|Enterobacter",2|Bacteria,P,Belongs to the binding-protein-dependent transport system permease family. FecCD subfamily,viuD,-,-,ko:K02015,"ko02010,map02010",M00240,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.14,-,-,FecCD,False
group_37868,group_37868,716541.ECL_02654,9.18e-181,504.0,"COG0834@1|root,COG0834@2|Bacteria,1MVT6@1224|Proteobacteria,1RNTT@1236|Gammaproteobacteria,3X0TR@547|Enterobacter",2|Bacteria,ET,Bacterial periplasmic substrate-binding proteins,IV02_26540,-,-,ko:K02030,-,M00236,-,-,"ko00000,ko00002,ko02000",3.A.1.3,-,-,SBP_bac_3,False
group_36449,group_36449,716541.ECL_00132,2.97e-267,732.0,"COG0438@1|root,COG0438@2|Bacteria,1NE3V@1224|Proteobacteria,1RQE3@1236|Gammaproteobacteria,3X14V@547|Enterobacter",2|Bacteria,M,"PFAM Glycosyl transferase, group 1",rfaG,"GO:0000271,GO:0003674,GO:0003824,GO:0005975,GO:0005976,GO:0006629,GO:0008150,GO:0008152,GO:0008194,GO:0008610,GO:0008653,GO:0008919,GO:0009058,GO:0009059,GO:0009103,GO:0009244,GO:0009311,GO:0009312,GO:0009987,GO:0016051,GO:0016740,GO:0016757,GO:0016758,GO:0033692,GO:0034637,GO:0034645,GO:0035251,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044262,GO:0044264,GO:0046401,GO:0046527,GO:0071704,GO:1901135,GO:1901137,GO:1901576,GO:1903509",-,ko:K02844,"ko00540,ko01100,map00540,map01100",M00080,-,-,"ko00000,ko00001,ko00002,ko01000,ko01003,ko01005",-,GT4,iSDY_1059.SDY_4061,"Glyco_trans_1_4,Glyco_transf_4,Glycos_transf_1",False
pqqU~~~yncD,pqqU~~~yncD,1045856.EcWSU1_02385,0.0,1290.0,"COG4772@1|root,COG4772@2|Bacteria,1MUIH@1224|Proteobacteria,1RQYX@1236|Gammaproteobacteria,3X16B@547|Enterobacter",2|Bacteria,M,TonB-dependent receptor,yncD,-,-,ko:K02014,-,-,-,-,"ko00000,ko02000",1.B.14,-,-,"Plug,TonB_dep_Rec",False
