Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,phylon_exclusive
glpR~~~agaR~~~deoR,glpR~~~agaR~~~deoR,640513.Entas_3801,1.88e-178,498.0,"COG1349@1|root,COG1349@2|Bacteria,1MUJT@1224|Proteobacteria,1SZXU@1236|Gammaproteobacteria,3X1XD@547|Enterobacter",2|Bacteria,K,"Transcriptional regulator, DeoR family",agaR,"GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:1901363,GO:1903506,GO:2000112,GO:2001141",-,"ko:K02081,ko:K02468",-,-,-,-,"ko00000,ko03000",-,-,-,"DeoRC,HTH_DeoR",False
group_41164,group_41164,1045856.EcWSU1_01458,3.2e-161,454.0,"COG0580@1|root,COG0580@2|Bacteria,1MXTJ@1224|Proteobacteria,1RPKU@1236|Gammaproteobacteria,3X02S@547|Enterobacter",2|Bacteria,G,Channel that permits osmotically driven movement of water in both directions. It is involved in the osmoregulation and in the maintenance of cell turgor during volume expansion in rapidly growing cells. It mediates rapid entry or exit of water in response to abrupt changes in osmolarity,aqpZ,"GO:0003674,GO:0005215,GO:0005372,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006833,GO:0006884,GO:0006950,GO:0006970,GO:0008150,GO:0008361,GO:0009628,GO:0009987,GO:0009992,GO:0015250,GO:0015267,GO:0015318,GO:0016020,GO:0016021,GO:0016043,GO:0019725,GO:0022803,GO:0022838,GO:0022857,GO:0030104,GO:0031224,GO:0031226,GO:0032535,GO:0042044,GO:0042592,GO:0042802,GO:0044425,GO:0044459,GO:0044464,GO:0048878,GO:0050896,GO:0051179,GO:0051234,GO:0055082,GO:0055085,GO:0065007,GO:0065008,GO:0071840,GO:0071944,GO:0090066",-,"ko:K02440,ko:K06188",-,-,-,-,"ko00000,ko02000","1.A.8,1.A.8.1,1.A.8.2",-,iJN678.apqZ,MIP,False
ulaC,ulaC,571.MC52_10505,5.9e-103,298.0,"COG1762@1|root,COG1762@2|Bacteria,1R4YX@1224|Proteobacteria,1RTCG@1236|Gammaproteobacteria",2|Bacteria,G,Phosphotransferase System,ulaC,"GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0008643,GO:0009401,GO:0015144,GO:0015711,GO:0015749,GO:0015849,GO:0015882,GO:0016020,GO:0016740,GO:0016772,GO:0016773,GO:0022804,GO:0022857,GO:0034219,GO:0034220,GO:0035461,GO:0044424,GO:0044464,GO:0046942,GO:0051179,GO:0051180,GO:0051181,GO:0051182,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0090563,GO:0090585,GO:0098656,GO:1903825,GO:1905039","2.7.1.194,2.7.1.202","ko:K02768,ko:K02769,ko:K02770,ko:K02806,ko:K02821","ko00051,ko00053,ko01100,ko01120,ko02060,map00051,map00053,map01100,map01120,map02060","M00273,M00283,M00550","R03232,R07671","RC00017,RC03206","ko00000,ko00001,ko00002,ko01000,ko02000","4.A.2.1,4.A.7.1",-,"iAF1260.b4195,iBWG_1329.BWG_3907,iECABU_c1320.ECABU_c47530,iECDH10B_1368.ECDH10B_4390,iECDH1ME8569_1439.ECDH1ME8569_4052,iECH74115_1262.ECH74115_5711,iECSP_1301.ECSP_5295,iECUMN_1333.ECUMN_4728,iECs_1301.ECs5171,iEcDH1_1363.EcDH1_3798,iEcSMS35_1347.EcSMS35_4666,iG2583_1286.G2583_5022,iJO1366.b4195,iSbBS512_1146.SbBS512_E4725,iY75_1357.Y75_RS21845,iZ_1308.Z5804,ic_1306.c5284",PTS_EIIA_2,False
wzzfepE~~~fepE,wzzfepE~~~fepE,1399774.JDWH01000005_gene287,1.61e-222,620.0,"COG3765@1|root,COG3765@2|Bacteria,1N0EC@1224|Proteobacteria,1RR0I@1236|Gammaproteobacteria",2|Bacteria,M,ferric enterobactin,fepE,"GO:0000041,GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006826,GO:0008150,GO:0015343,GO:0015620,GO:0015682,GO:0015685,GO:0015688,GO:0015711,GO:0015850,GO:0015891,GO:0016020,GO:0022857,GO:0030001,GO:0042930,GO:0044464,GO:0044718,GO:0051179,GO:0051181,GO:0051184,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0072512,GO:1901678",-,"ko:K05789,ko:K05790",-,-,-,-,"ko00000,ko01005",-,-,-,"GNVR,Wzz",False
group_40458,group_40458,1218086.BBNB01000006_gene53,4.7e-13,62.0,"2EMMP@1|root,33FA1@2|Bacteria,1NMS7@1224|Proteobacteria,1SIA4@1236|Gammaproteobacteria,3WZN6@544|Citrobacter",2|Bacteria,-,-,yoaK,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",-,-,-,-,-,-,-,-,-,-,-,False
mdcG,mdcG,716541.ECL_04721,3.73e-144,406.0,"28INI@1|root,2Z8NU@2|Bacteria,1N167@1224|Proteobacteria,1RYIS@1236|Gammaproteobacteria,3X0M0@547|Enterobacter",2|Bacteria,H,Phosphoribosyl-dephospho-CoA transferase MdcG,mdcG,-,2.7.7.66,ko:K13934,-,-,R10706,-,"ko00000,ko01000",-,-,-,MdcG,False
group_31547,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_19901,group_19901,1224318.DT73_04315,2.09e-08,53.5,"2DEBW@1|root,2ZMA4@2|Bacteria,1P60K@1224|Proteobacteria,1SV9X@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_6458,group_6458,35703.DQ02_05985,6.79e-157,446.0,"COG1940@1|root,COG1940@2|Bacteria,1Q78E@1224|Proteobacteria,1RRA2@1236|Gammaproteobacteria,3WWP6@544|Citrobacter",2|Bacteria,H,Belongs to the ROK (NagC XylR) family. NanK subfamily,nanK,"GO:0003674,GO:0003824,GO:0005975,GO:0006040,GO:0006054,GO:0006082,GO:0006793,GO:0006796,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009056,GO:0009384,GO:0009987,GO:0016054,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0016999,GO:0017001,GO:0017144,GO:0019200,GO:0019262,GO:0019752,GO:0033554,GO:0042737,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044262,GO:0044281,GO:0044282,GO:0046348,GO:0046395,GO:0046835,GO:0050896,GO:0051716,GO:0071704,GO:1901135,GO:1901136,GO:1901575","2.7.1.2,2.7.1.60,5.1.3.9","ko:K00845,ko:K00885,ko:K13967","ko00010,ko00052,ko00500,ko00520,ko00521,ko00524,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01130,map01200","M00001,M00549","R00299,R01600,R01786,R02087,R02705","RC00002,RC00017,RC00290","ko00000,ko00001,ko00002,ko01000",-,-,"iE2348C_1286.E2348C_3494,iECO26_1355.ECO26_4321,iECSF_1327.ECSF_3047,iECs_1301.ECs4095,iSFV_1184.SFV_3247,iSFxv_1172.SFxv_3570,iZ_1308.Z4580","NanE,ROK",False
araJ~~~nanT,araJ~~~nanT,640513.Entas_3912,0.0,950.0,"COG0477@1|root,COG2814@2|Bacteria,1MWKH@1224|Proteobacteria,1RZ3Z@1236|Gammaproteobacteria,3X1B1@547|Enterobacter",2|Bacteria,P,Catalyzes the proton-dependent transport of sialic acid,nanT,"GO:0003674,GO:0005215,GO:0005342,GO:0005351,GO:0005402,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0008150,GO:0008324,GO:0008509,GO:0008514,GO:0008643,GO:0015075,GO:0015077,GO:0015078,GO:0015136,GO:0015144,GO:0015291,GO:0015293,GO:0015294,GO:0015295,GO:0015318,GO:0015672,GO:0015711,GO:0015739,GO:0015849,GO:0016020,GO:0022804,GO:0022857,GO:0022890,GO:0034219,GO:0034220,GO:0044464,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0098655,GO:0098656,GO:0098660,GO:0098662,GO:1901264,GO:1901505,GO:1902600,GO:1903825,GO:1905039",-,"ko:K03290,ko:K08178,ko:K08369",-,-,-,-,"ko00000,ko02000","2.A.1,2.A.1.12",-,iECUMN_1333.ECUMN_3698,"MFS_1,Sugar_tr",False
ydfG,ydfG,911008.GLAD_00884,3.88e-161,453.0,"COG4221@1|root,COG4221@2|Bacteria,1MV0A@1224|Proteobacteria,1RSK5@1236|Gammaproteobacteria",2|Bacteria,S,COG4221 Short-chain alcohol dehydrogenase of,rbtD,-,1.1.1.56,ko:K00039,"ko00040,ko01100,map00040,map01100",-,R01895,RC00102,"ko00000,ko00001,ko01000",-,-,-,adh_short,False
group_14156,group_14156,701347.Entcl_0635,1.24e-75,236.0,"COG3121@1|root,COG3121@2|Bacteria,1RAQF@1224|Proteobacteria,1S585@1236|Gammaproteobacteria,3X3VS@547|Enterobacter",2|Bacteria,NU,"Pili assembly chaperone PapD, C-terminal domain",ycbF,-,-,ko:K07346,-,-,-,-,"ko00000,ko02035,ko02044,ko03110",-,-,-,"PapD_C,PapD_N",False
fixJ~~~luxR,fixJ~~~luxR,716541.ECL_00718,1.25e-132,377.0,"COG4566@1|root,COG4566@2|Bacteria,1N6WR@1224|Proteobacteria,1S0TV@1236|Gammaproteobacteria,3X3TH@547|Enterobacter",2|Bacteria,K,"helix_turn_helix, Lux Regulon",-,-,-,ko:K14987,"ko02020,map02020",M00524,-,-,"ko00000,ko00001,ko00002,ko02022",-,-,-,"GerE,Response_reg,Trans_reg_C",False
group_19172,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
eAL~~~cdgR~~~ydiV,eAL~~~cdgR~~~ydiV,1045856.EcWSU1_01821,9.13e-154,434.0,"COG2200@1|root,COG2200@2|Bacteria,1RAZ1@1224|Proteobacteria,1S2TP@1236|Gammaproteobacteria,3X2AP@547|Enterobacter",2|Bacteria,T,EAL domain,ydiV,"GO:0003674,GO:0005488,GO:0005515,GO:0006355,GO:0008134,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0032879,GO:0040012,GO:0040013,GO:0043392,GO:0043433,GO:0044092,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051090,GO:0051098,GO:0051100,GO:0051101,GO:0051171,GO:0051252,GO:0051270,GO:0051271,GO:0060255,GO:0065007,GO:0065009,GO:0080090,GO:1902021,GO:1902201,GO:1903506,GO:2000112,GO:2000145,GO:2000146,GO:2000677,GO:2000678,GO:2001141",3.1.4.52,ko:K21086,"ko02026,map02026",-,-,-,"ko00000,ko00001,ko01000",-,-,-,"CSS-motif,EAL",False
group_39888,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
waaE,waaE,911008.GLAD_02549,6.34e-134,385.0,"COG0463@1|root,COG0463@2|Bacteria,1NKC0@1224|Proteobacteria,1RSJ1@1236|Gammaproteobacteria",2|Bacteria,M,COG0463 Glycosyltransferases involved in cell wall biogenesis,-,-,-,-,-,-,-,-,-,-,-,-,Glycos_transf_2,False
group_35336,group_35336,716541.ECL_00707,4.66e-270,738.0,"COG3934@1|root,COG3934@2|Bacteria,1R46J@1224|Proteobacteria,1RPDP@1236|Gammaproteobacteria",2|Bacteria,G,Belongs to the glycosyl hydrolase 5 (cellulase A) family,-,-,-,-,-,-,-,-,-,-,-,-,"Cellulase,DUF1080,PA14",False
dgoR,dgoR,1045856.EcWSU1_00008,1.14e-159,447.0,"COG2186@1|root,COG2186@2|Bacteria,1MV83@1224|Proteobacteria,1RSDC@1236|Gammaproteobacteria,3X21R@547|Enterobacter",2|Bacteria,K,FCD domain,dgoR,"GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:1903506,GO:2000112,GO:2001141",-,ko:K19776,-,-,-,-,"ko00000,ko03000",-,-,-,"FCD,GntR",False
group_34670,group_34670,1045856.EcWSU1_04093,2.05e-35,122.0,"COG3036@1|root,COG3036@2|Bacteria,1N709@1224|Proteobacteria,1SDRD@1236|Gammaproteobacteria,3X2VD@547|Enterobacter",2|Bacteria,S,Domain of unknown function,arfA,"GO:0000049,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0006412,GO:0006414,GO:0006417,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010608,GO:0019222,GO:0019538,GO:0031323,GO:0031326,GO:0032268,GO:0034248,GO:0034641,GO:0034645,GO:0043021,GO:0043023,GO:0043043,GO:0043170,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044877,GO:0050789,GO:0050794,GO:0051171,GO:0051246,GO:0060255,GO:0065007,GO:0071704,GO:0072344,GO:0080090,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:2000112",-,ko:K09890,-,-,-,-,"ko00000,ko03012",-,-,-,DUF331,False
group_38488,group_38488,693444.D782_1703,1.36e-45,150.0,"2DNZ7@1|root,32ZV7@2|Bacteria,1NC88@1224|Proteobacteria,1SCME@1236|Gammaproteobacteria",2|Bacteria,N,"it directly binds FlhC, thus inhibiting the binding of the FlhC FlhD complex to class 2 promoters, resulting in decreased expression of class 2 flagellar operons. As a chaperone, effects FliD transition to the membrane by preventing its premature polymerization, and by directing it to the export apparatus",fliT,"GO:0001539,GO:0006928,GO:0008150,GO:0009987,GO:0040011,GO:0048870,GO:0051179,GO:0051674,GO:0071973,GO:0097588",-,ko:K02423,"ko02040,map02040",-,-,-,"ko00000,ko00001,ko02035",-,-,-,FliT,False
pgaA~~~hmsH,pgaA~~~hmsH,1045856.EcWSU1_03778,0.0,1359.0,"COG0457@1|root,COG0457@2|Bacteria,1RA3P@1224|Proteobacteria,1RY13@1236|Gammaproteobacteria,3X30W@547|Enterobacter",2|Bacteria,S,"Exports the biofilm adhesin polysaccharide poly-beta- 1,6-N-acetyl-D-glucosamine (PGA) across the outer membrane. The PGA transported seems to be partially N-deacetylated since N- deacetylation of PGA by PgaB is needed for PGA export through the PgaA porin",pgaA,-,-,ko:K11935,"ko02026,map02026",-,-,-,"ko00000,ko00001",-,-,-,"TPR_15,TPR_16,TPR_19",False
group_39363,group_39363,469008.B21_02611,2.62e-197,550.0,"COG1879@1|root,COG1879@2|Bacteria,1MU95@1224|Proteobacteria,1TBFM@1236|Gammaproteobacteria,3XR0A@561|Escherichia",2|Bacteria,G,Periplasmic binding protein domain,alsB,-,-,ko:K10439,"ko02010,ko02030,map02010,map02030",M00212,-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.2.1,3.A.1.2.13,3.A.1.2.19",-,-,Peripla_BP_4,False
group_38223,group_38223,1045856.EcWSU1_03641,7.05e-300,821.0,"COG1455@1|root,COG1455@2|Bacteria,1QR5I@1224|Proteobacteria,1RQKB@1236|Gammaproteobacteria,3X0XY@547|Enterobacter",2|Bacteria,P,"The phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS), a major carbohydrate active - transport system, catalyzes the phosphorylation of incoming sugar substrates concomitant with their translocation across the cell membrane",licC,-,-,ko:K02761,"ko00500,ko02060,map00500,map02060",M00275,"R11170,R11172","RC00017,RC03206","ko00000,ko00001,ko00002,ko02000",4.A.3.2,-,-,"EAL,PTS_EIIC",False
tctD,tctD,716541.ECL_03539,2.29e-152,429.0,"COG0745@1|root,COG0745@2|Bacteria,1MY5Y@1224|Proteobacteria,1RYIX@1236|Gammaproteobacteria",2|Bacteria,T,Transcriptional,tctD,-,-,ko:K07774,"ko02020,map02020",M00457,-,-,"ko00000,ko00001,ko00002,ko02022",-,-,-,"Response_reg,Trans_reg_C",False
iroB,iroB,1080067.BAZH01000011_gene712,1.02e-256,705.0,"COG1819@1|root,COG1819@2|Bacteria,1PVBZ@1224|Proteobacteria,1RR45@1236|Gammaproteobacteria",2|Bacteria,CG,Protein of unknown function (DUF1205),iroB,-,-,-,-,-,-,-,-,-,-,-,"DUF1205,Glyco_tran_28_C,UDPGT",False
group_38907,group_38907,716541.ECL_03999,0.0,993.0,"COG2233@1|root,COG2233@2|Bacteria,1QWPP@1224|Proteobacteria,1T4DN@1236|Gammaproteobacteria",2|Bacteria,F,"Psort location CytoplasmicMembrane, score 10.00",Z012_07875,-,-,"ko:K02824,ko:K06901,ko:K09016,ko:K16345",-,-,-,-,"ko00000,ko02000","2.A.1.40,2.A.40.1.1,2.A.40.1.2,2.A.40.1.3,2.A.40.4.2",-,-,Xan_ur_permease,False
yciY,yciY,399742.Ent638_2294,8.81e-28,100.0,"2EAF9@1|root,3066K@2|Bacteria,1PCXP@1224|Proteobacteria,1SY3A@1236|Gammaproteobacteria,3X2WQ@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_36617,group_36617,716541.ECL_04804,7.1e-116,332.0,"COG1670@1|root,COG1670@2|Bacteria,1RH19@1224|Proteobacteria,1T1HK@1236|Gammaproteobacteria,3X4CC@547|Enterobacter",2|Bacteria,J,Acetyltransferase (GNAT) domain,yhhY,"GO:0003674,GO:0003824,GO:0004596,GO:0005575,GO:0005622,GO:0005623,GO:0006464,GO:0006473,GO:0006474,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0019538,GO:0031248,GO:0031365,GO:0032991,GO:0034212,GO:0036211,GO:0043170,GO:0043412,GO:0043543,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0051604,GO:0071704,GO:1901564,GO:1902493,GO:1902494,GO:1990234",2.3.1.178,"ko:K03825,ko:K06718","ko00260,ko01100,ko01120,map00260,map01100,map01120",M00033,R06978,"RC00004,RC00096","ko00000,ko00001,ko00002,ko01000",-,-,-,Acetyltransf_1,False
group_8583,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
sgaU~~~ulaE,sgaU~~~ulaE,1045856.EcWSU1_00393,1.77e-201,558.0,"COG3623@1|root,COG3623@2|Bacteria,1MWTD@1224|Proteobacteria,1RPT6@1236|Gammaproteobacteria,3X34Z@547|Enterobacter",2|Bacteria,G,Xylose isomerase-like TIM barrel,ulaE,"GO:0003674,GO:0003824,GO:0005975,GO:0005996,GO:0006082,GO:0006732,GO:0006766,GO:0006767,GO:0008150,GO:0008152,GO:0009987,GO:0016853,GO:0016854,GO:0016857,GO:0019752,GO:0019852,GO:0034015,GO:0043436,GO:0044237,GO:0044238,GO:0044281,GO:0051186,GO:0071704",5.1.3.22,ko:K03079,"ko00040,ko00053,ko01100,ko01120,map00040,map00053,map01100,map01120",M00550,R03244,RC00540,"ko00000,ko00001,ko00002,ko01000",-,-,"iEC55989_1330.EC55989_4754,iECSE_1348.ECSE_4495,iEcHS_1320.EcHS_A4441,iEcSMS35_1347.EcSMS35_4668,iYL1228.KPN_04590",AP_endonuc_2,False
hmuU~~~feuC~~~fepD,hmuU~~~feuC~~~fepD,1045856.EcWSU1_03817,4.24e-202,565.0,"COG0609@1|root,COG0609@2|Bacteria,1MWVA@1224|Proteobacteria,1RQ4V@1236|Gammaproteobacteria,3X0TC@547|Enterobacter",2|Bacteria,P,Belongs to the binding-protein-dependent transport system permease family. FecCD subfamily,feuC,-,-,ko:K02015,"ko02010,map02010",M00240,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.14,-,-,FecCD,False
ulaG~~~araC,ulaG~~~araC,716541.ECL_00080,6.650000000000001e-163,458.0,"COG2220@1|root,COG2220@2|Bacteria,1MVP2@1224|Proteobacteria,1RRSZ@1236|Gammaproteobacteria,3X0UM@547|Enterobacter",2|Bacteria,S,Beta-lactamase superfamily domain,yddR,-,-,-,-,-,-,-,-,-,-,-,"Lactamase_B_2,Lactamase_B_3",False
group_43997,group_43997,716541.ECL_00092,1.63e-122,353.0,"COG3121@1|root,COG3121@2|Bacteria,1R6ZT@1224|Proteobacteria,1S1B8@1236|Gammaproteobacteria",2|Bacteria,M,"Pili assembly chaperone PapD, C-terminal domain",elfD,"GO:0008150,GO:0009987,GO:0016043,GO:0030030,GO:0043711,GO:0071840",-,ko:K07346,-,-,-,-,"ko00000,ko02035,ko02044,ko03110",-,-,-,"PapD_C,PapD_N",False
group_18580,group_18580,1045856.EcWSU1_00545,1.05e-20,90.9,"COG2378@1|root,COG2378@2|Bacteria,1R65H@1224|Proteobacteria,1S63H@1236|Gammaproteobacteria,3X3H0@547|Enterobacter",2|Bacteria,K,WYL domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_11,WYL",False
group_45149,group_45149,716541.ECL_02128,5.45e-151,426.0,"COG0745@1|root,COG0745@2|Bacteria,1MUNV@1224|Proteobacteria,1RZZM@1236|Gammaproteobacteria,3X38W@547|Enterobacter",2|Bacteria,K,"Transcriptional regulatory protein, C terminal",-,-,-,ko:K07666,"ko02020,ko02024,map02020,map02024",M00453,-,-,"ko00000,ko00001,ko00002,ko02022",-,-,-,"Response_reg,Trans_reg_C",False
group_38911,group_38911,716541.ECL_03156,1.24e-77,232.0,"COG2315@1|root,COG2315@2|Bacteria,1N12P@1224|Proteobacteria,1S8W4@1236|Gammaproteobacteria,3X2JB@547|Enterobacter",2|Bacteria,S,YjbR,ybdF,-,-,-,-,-,-,-,-,-,-,-,YjbR,False
group_37858,group_37858,701347.Entcl_3688,0.0,1012.0,"COG1482@1|root,COG1482@2|Bacteria,1P6JR@1224|Proteobacteria,1RYBP@1236|Gammaproteobacteria",2|Bacteria,G,mannose-6-phosphate isomerase,-,-,5.3.1.8,ko:K01809,"ko00051,ko00520,ko01100,ko01110,ko01130,map00051,map00520,map01100,map01110,map01130",M00114,R01819,RC00376,"ko00000,ko00001,ko00002,ko01000",-,-,-,"PMI_typeI,ROK",False
group_35509,group_35509,1218086.BBNB01000017_gene1747,1.22e-44,145.0,"COG3905@1|root,COG3905@2|Bacteria,1NJ8V@1224|Proteobacteria,1SH2N@1236|Gammaproteobacteria",2|Bacteria,K,"Ribbon-helix-helix protein, copG family",yiiF,-,-,-,-,-,-,-,-,-,-,-,RHH_1,False
rplX,rplX,1286170.RORB6_20895,3.5e-64,196.0,"COG0198@1|root,COG0198@2|Bacteria,1MZQD@1224|Proteobacteria,1S973@1236|Gammaproteobacteria",2|Bacteria,J,One of the proteins that surrounds the polypeptide exit tunnel on the outside of the subunit,rplX,"GO:0000027,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0030312,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0040007,GO:0042254,GO:0042255,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02895,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,"KOW,ribosomal_L24",False
mdcD,mdcD,1218086.BBNB01000003_gene2259,9.37e-190,528.0,"COG4799@1|root,COG4799@2|Bacteria,1PRAH@1224|Proteobacteria,1RNT2@1236|Gammaproteobacteria,3WZ0G@544|Citrobacter",2|Bacteria,I,Carboxyl transferase domain,mdcD,-,4.1.1.87,ko:K13932,-,-,-,-,"ko00000,ko01000",-,-,-,"Carboxyl_trans,MdcE",False
group_40675,group_40675,1399774.JDWH01000006_gene1412,3.38e-146,413.0,"COG3121@1|root,COG3121@2|Bacteria,1RAD9@1224|Proteobacteria,1S2TB@1236|Gammaproteobacteria,3X3WP@547|Enterobacter",2|Bacteria,M,PFAM pili assembly chaperone,-,-,-,ko:K07346,-,-,-,-,"ko00000,ko02035,ko02044,ko03110",-,-,-,"PapD_C,PapD_N",False
sfaG~~~fimA,sfaG~~~fimA,1045856.EcWSU1_01847,7.69e-94,277.0,"COG3539@1|root,COG3539@2|Bacteria,1N294@1224|Proteobacteria,1S5GD@1236|Gammaproteobacteria",2|Bacteria,NU,Fimbrial protein,lpfA,-,-,"ko:K07345,ko:K07351","ko05133,map05133",-,-,-,"ko00000,ko00001,ko02035,ko02044",-,-,-,Fimbrial,False
ybgD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_33586,group_33586,399742.Ent638_4064,1.53e-242,667.0,"COG0697@1|root,2Z7ID@2|Bacteria,1MXB3@1224|Proteobacteria,1RQV6@1236|Gammaproteobacteria,3X17G@547|Enterobacter",2|Bacteria,EG,Uptake of L-rhamnose across the boundary membrane with the concomitant transport of protons into the cell (symport system),rhaT,"GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0008150,GO:0008643,GO:0008645,GO:0015291,GO:0015293,GO:0015749,GO:0015762,GO:0016020,GO:0022804,GO:0022857,GO:0034219,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944",-,ko:K02856,-,-,-,-,"ko00000,ko02000",2.A.7.6,-,"iECSE_1348.ECSE_4196,iEcE24377_1341.EcE24377A_4438,iYL1228.KPN_04216",RhaT,False
group_44972,group_44972,1045856.EcWSU1_01118,0.0,879.0,"COG0642@1|root,COG2205@2|Bacteria,1N1Z2@1224|Proteobacteria,1S1XA@1236|Gammaproteobacteria,3X0Q0@547|Enterobacter",2|Bacteria,T,His Kinase A (phosphoacceptor) domain,rssA,-,2.7.13.3,ko:K07645,"ko02020,ko02024,map02020,map02024",M00453,-,-,"ko00000,ko00001,ko00002,ko01000,ko01001,ko02022",-,-,-,"HATPase_c,HisKA",False
group_31970,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
ompC~~~phoE,ompC~~~phoE,1005994.GTGU_00047,9.73e-243,671.0,"COG3203@1|root,COG3203@2|Bacteria,1MVRY@1224|Proteobacteria,1RNBS@1236|Gammaproteobacteria",2|Bacteria,M,Belongs to the Gram-negative porin family,ompS1,-,-,"ko:K09476,ko:K14062","ko01501,ko02020,map01501,map02020",M00746,-,-,"ko00000,ko00001,ko00002,ko01504,ko02000","1.B.1.1,1.B.1.1.1",-,-,Porin_1,False
group_46337,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
