Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,phylon_exclusive
yafD,yafD,1045856.EcWSU1_00817,7.179999999999999e-191,531.0,"COG3021@1|root,COG3021@2|Bacteria,1MVPP@1224|Proteobacteria,1RMBH@1236|Gammaproteobacteria,3X0WC@547|Enterobacter",2|Bacteria,S,UPF0294 protein,yafD,-,-,-,-,-,-,-,-,-,-,-,Exo_endo_phos,False
group_41826,group_41826,716541.ECL_01968,2.66e-82,246.0,"COG4125@1|root,COG4125@2|Bacteria,1RHF1@1224|Proteobacteria,1SD2W@1236|Gammaproteobacteria,3X3AE@547|Enterobacter",2|Bacteria,S,Chlorhexidine efflux transporter,-,-,-,-,-,-,-,-,-,-,-,-,BTP,False
phnA~~~yjdM,phnA~~~yjdM,1045856.EcWSU1_00330,1.26e-75,229.0,"COG2824@1|root,COG2824@2|Bacteria,1RGUU@1224|Proteobacteria,1S60W@1236|Gammaproteobacteria,3X2HB@547|Enterobacter",2|Bacteria,P,Alkylphosphonate utilization operon protein PhnA,phnA,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464",-,ko:K06193,"ko01120,map01120",-,-,-,ko00000,-,-,-,"PhnA,PhnA_Zn_Ribbon",False
iolB,iolB,716541.ECL_03800,1.5e-200,555.0,"COG3718@1|root,COG3718@2|Bacteria,1MWGD@1224|Proteobacteria,1RQC9@1236|Gammaproteobacteria,3X3DU@547|Enterobacter",2|Bacteria,G,KduI/IolB family,iolB,-,5.3.1.30,ko:K03337,"ko00562,ko01100,ko01120,map00562,map01100,map01120",-,R08503,RC00541,"ko00000,ko00001,ko01000",-,-,-,KduI,False
group_43473,group_43473,716541.ECL_04843,5.69e-43,142.0,"COG0236@1|root,COG0236@2|Bacteria,1N7Q1@1224|Proteobacteria,1SC83@1236|Gammaproteobacteria",2|Bacteria,IQ,Carrier of the growing fatty acid chain in fatty acid biosynthesis,acpP2,-,-,ko:K02078,-,-,-,-,"ko00000,ko00001",-,-,-,PP-binding,False
group_44002,group_44002,716541.ECL_02112,1.57e-116,332.0,"COG3558@1|root,COG3558@2|Bacteria,1RA64@1224|Proteobacteria,1S252@1236|Gammaproteobacteria,3X3BG@547|Enterobacter",2|Bacteria,S,Protein of unknown function (DUF1348),-,-,-,ko:K09958,-,-,-,-,ko00000,-,-,-,DUF1348,False
group_29336,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_32493,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_47198,group_47198,716541.ECL_00032,1.6500000000000002e-31,110.0,"2EDA8@1|root,3376N@2|Bacteria,1NB94@1224|Proteobacteria,1SFQW@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
crp~~~yaiV,crp~~~yaiV,571.MC52_24995,9.53e-112,327.0,"COG0664@1|root,COG0664@2|Bacteria,1RBKR@1224|Proteobacteria,1S3CN@1236|Gammaproteobacteria",2|Bacteria,T,Winged helix-turn-helix DNA binding,arcR,"GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:1903506,GO:2000112,GO:2001141",-,ko:K21828,-,-,-,-,"ko00000,ko03000",-,-,-,"HTH_46,HTH_Crp_2,cNMP_binding",False
lys2b,lys2b,1399774.JDWH01000005_gene233,2.65e-252,695.0,"COG3320@1|root,COG3320@2|Bacteria,1QUBG@1224|Proteobacteria,1RRAT@1236|Gammaproteobacteria,3X06S@547|Enterobacter",2|Bacteria,Q,Male sterility protein,lgrD,-,-,-,-,-,-,-,-,-,-,-,"AMP-binding,NAD_binding_4,PP-binding",False
group_40611,group_40611,716541.ECL_01037,5.45e-298,817.0,"2EY9R@1|root,33RI8@2|Bacteria,1NP34@1224|Proteobacteria,1SJMU@1236|Gammaproteobacteria,3X1IZ@547|Enterobacter",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,True
rimL~~~ynaD,rimL~~~ynaD,716541.ECL_04920,3.13e-86,259.0,"COG1670@1|root,COG1670@2|Bacteria,1RC7M@1224|Proteobacteria,1S20T@1236|Gammaproteobacteria,3X2AE@547|Enterobacter",2|Bacteria,J,Acetyltransferase (GNAT) domain,ydaF_2,-,2.3.1.128,ko:K03790,-,-,-,-,"ko00000,ko01000,ko03009",-,-,-,Acetyltransf_3,False
hemP,hemP,1045856.EcWSU1_01835,6.42e-27,99.4,"COG4256@1|root,COG4256@2|Bacteria,1NG9E@1224|Proteobacteria,1SH80@1236|Gammaproteobacteria,3X2W9@547|Enterobacter",2|Bacteria,P,Hemin uptake protein hemP,hemP,-,-,-,-,-,-,-,-,-,-,-,hemP,False
gspE~~~gspF,gspE~~~gspF,1399774.JDWH01000008_gene2192,0.0,903.0,"COG2804@1|root,COG2804@2|Bacteria,1MU7V@1224|Proteobacteria,1RMBS@1236|Gammaproteobacteria,3WZZM@547|Enterobacter",2|Bacteria,NU,PFAM Type II secretion system protein E,gspE,-,-,ko:K02454,"ko03070,ko05111,map03070,map05111",M00331,-,-,"ko00000,ko00001,ko00002,ko02044",3.A.15,-,-,"T2SSE,T2SSE_N",False
group_31944,group_31944,1045856.EcWSU1_02687,0.0,1131.0,"COG1716@1|root,COG3456@1|root,COG1716@2|Bacteria,COG3456@2|Bacteria,1R3R7@1224|Proteobacteria,1RRIU@1236|Gammaproteobacteria,3X0JG@547|Enterobacter",2|Bacteria,T,FHA domain,fha,-,-,"ko:K07169,ko:K11894,ko:K11913","ko02025,ko03070,map02025,map03070",-,-,-,"ko00000,ko00001,ko02044",3.A.23.1,-,-,FHA,False
group_36966,group_36966,716541.ECL_00333,2.94e-23,91.3,"2DGCE@1|root,2ZVE0@2|Bacteria,1P9WD@1224|Proteobacteria,1SV5E@1236|Gammaproteobacteria",2|Bacteria,S,Hok/gef family,-,-,-,-,-,-,-,-,-,-,-,-,HOK_GEF,False
hmoA~~~aCTx2,hmoA~~~aCTx2,1399774.JDWH01000001_gene2730,1.22e-76,234.0,"COG4747@1|root,COG4747@2|Bacteria,1RIFA@1224|Proteobacteria,1S6G5@1236|Gammaproteobacteria",2|Bacteria,S,ACT domain protein,-,-,1.3.1.12,ko:K04517,"ko00400,ko00401,ko01100,ko01110,ko01130,ko01230,map00400,map00401,map01100,map01110,map01130,map01230",M00025,R01728,RC00125,"ko00000,ko00001,ko00002,ko01000",-,-,-,"ACT,PDH",False
mngA~~~hrsA,mngA~~~hrsA,911008.GLAD_03643,0.0,1026.0,"COG1299@1|root,COG1445@1|root,COG1762@1|root,COG1299@2|Bacteria,COG1445@2|Bacteria,COG1762@2|Bacteria,1PF9N@1224|Proteobacteria,1RQCI@1236|Gammaproteobacteria",2|Bacteria,G,Phosphotransferase System,hrsA,"GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0008643,GO:0009401,GO:0015144,GO:0015711,GO:0015849,GO:0016020,GO:0016021,GO:0016740,GO:0016772,GO:0016773,GO:0022804,GO:0022857,GO:0031224,GO:0031226,GO:0034219,GO:0044425,GO:0044459,GO:0044464,GO:0046942,GO:0051179,GO:0051234,GO:0051476,GO:0055085,GO:0071702,GO:0071944,GO:0090563,GO:0090581,GO:1901264,GO:1901656","2.7.1.194,2.7.1.195,2.7.1.202,2.7.3.9","ko:K02768,ko:K02769,ko:K02770,ko:K02806,ko:K02821,ko:K08483,ko:K11189,ko:K11198,ko:K11199,ko:K11200,ko:K11201","ko00051,ko00053,ko01100,ko01120,ko02060,map00051,map00053,map01100,map01120,map02060","M00273,M00283,M00305,M00306,M00550","R03232,R07671,R11169","RC00017,RC03206","ko00000,ko00001,ko00002,ko01000,ko02000","4.A.2.1,4.A.2.1.3,4.A.7.1,8.A.7",-,iECO26_1355.ECO26_0791,"PTS_EIIA_2,PTS_EIIC,PTS_IIB",False
group_42086,group_42086,1045856.EcWSU1_02201,1.8e-74,224.0,"COG0494@1|root,COG0494@2|Bacteria,1N317@1224|Proteobacteria,1S770@1236|Gammaproteobacteria",2|Bacteria,L,nUDIX hydrolase,yffH,-,-,-,-,-,-,-,-,-,-,-,DUF4406,False
group_30169,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
tehA,tehA,1045856.EcWSU1_02146,1.8e-218,605.0,"COG1275@1|root,COG1275@2|Bacteria,1MVPG@1224|Proteobacteria,1RPVM@1236|Gammaproteobacteria,3X0VM@547|Enterobacter",2|Bacteria,P,PFAM C4-dicarboxylate transporter malic acid transport protein,tehA,"GO:0003674,GO:0005215,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008324,GO:0010035,GO:0015075,GO:0015562,GO:0016020,GO:0022857,GO:0034220,GO:0042221,GO:0042802,GO:0044464,GO:0046583,GO:0046690,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071944,GO:0098655",-,ko:K03304,-,-,-,-,"ko00000,ko02000",2.A.16.1,-,-,SLAC1,False
group_37973,group_37973,1399774.JDWH01000013_gene809,1.63e-176,491.0,"COG1387@1|root,COG1387@2|Bacteria,1MYXV@1224|Proteobacteria,1RRE9@1236|Gammaproteobacteria,3X216@547|Enterobacter",2|Bacteria,E,Belongs to the PHP family,ycdX,"GO:0001539,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006928,GO:0008150,GO:0008270,GO:0009987,GO:0016787,GO:0016788,GO:0040011,GO:0042578,GO:0043167,GO:0043169,GO:0044424,GO:0044444,GO:0044464,GO:0046872,GO:0046914,GO:0048870,GO:0051179,GO:0051674,GO:0071973,GO:0071978,GO:0097588",-,ko:K04477,-,-,-,-,ko00000,-,-,-,PHP,False
group_48118,group_48118,1006000.GKAS_00472,2.27e-186,520.0,"COG3833@1|root,COG3833@2|Bacteria,1QA3Z@1224|Proteobacteria,1RQ00@1236|Gammaproteobacteria",2|Bacteria,P,transport,ganQ,"GO:0003674,GO:0003824,GO:0005215,GO:0005363,GO:0006810,GO:0008150,GO:0008643,GO:0015144,GO:0015154,GO:0015157,GO:0015399,GO:0015405,GO:0015422,GO:0015423,GO:0015766,GO:0015768,GO:0015772,GO:0015774,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022804,GO:0022857,GO:0033036,GO:0033037,GO:0034219,GO:0042623,GO:0042626,GO:0042956,GO:0043211,GO:0043492,GO:0051179,GO:0051234,GO:0055085,GO:0071702",-,ko:K15772,"ko02010,map02010",M00491,-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.1.16,3.A.1.1.2",-,-,BPD_transp_1,False
ydeP~~~hxlR,ydeP~~~hxlR,1399774.JDWH01000008_gene2009,4.88e-67,205.0,"COG1733@1|root,COG1733@2|Bacteria,1MZ6G@1224|Proteobacteria,1S76K@1236|Gammaproteobacteria,3X3VP@547|Enterobacter",2|Bacteria,K,HxlR-like helix-turn-helix,ytcD_1,-,-,-,-,-,-,-,-,-,-,-,HxlR,False
group_45242,group_45242,1045856.EcWSU1_01845,4.0400000000000004e-118,342.0,"COG0664@1|root,COG0664@2|Bacteria,1NT49@1224|Proteobacteria,1SK76@1236|Gammaproteobacteria,3X3ZT@547|Enterobacter",2|Bacteria,T,Winged helix-turn-helix DNA binding,arcR,"GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:1903506,GO:2000112,GO:2001141",-,ko:K21828,-,-,-,-,"ko00000,ko03000",-,-,-,"HTH_46,HTH_Crp_2,cNMP_binding",False
group_35956,group_35956,716541.ECL_04460,2.01e-146,414.0,"COG3382@1|root,COG3382@2|Bacteria,1NXK4@1224|Proteobacteria,1RP31@1236|Gammaproteobacteria,3X19Q@547|Enterobacter",2|Bacteria,S,B3/4 domain,-,-,-,-,-,-,-,-,-,-,-,-,B3_4,False
group_39291,group_39291,716541.ECL_03168,1.4700000000000001e-56,176.0,"COG3620@1|root,COG3620@2|Bacteria,1N4KQ@1224|Proteobacteria,1S8WX@1236|Gammaproteobacteria,3X3ZI@547|Enterobacter",2|Bacteria,K,Helix-turn-helix domain,proV,-,3.6.3.32,ko:K02000,"ko02010,map02010",M00208,-,-,"ko00000,ko00001,ko00002,ko01000,ko02000",3.A.1.12,-,-,"ABC_tran,CBS,HTH_3,HTH_37",False
pptA,pptA,399742.Ent638_2084,2.33e-47,151.0,"COG1942@1|root,COG1942@2|Bacteria,1NAGG@1224|Proteobacteria,1SDP6@1236|Gammaproteobacteria,3X2V6@547|Enterobacter",2|Bacteria,S,Belongs to the 4-oxalocrotonate tautomerase family. PptA subfamily,pptA,-,5.3.2.6,ko:K01821,"ko00362,ko00621,ko00622,ko01100,ko01120,ko01220,map00362,map00621,map00622,map01100,map01120,map01220",M00569,"R03966,R05389","RC01040,RC01355","ko00000,ko00001,ko00002,ko01000",-,-,-,Tautomerase,False
fepB~~~yfiY,fepB~~~yfiY,1045856.EcWSU1_03816,5.17e-223,615.0,"COG0614@1|root,COG0614@2|Bacteria,1P7NU@1224|Proteobacteria,1RNUD@1236|Gammaproteobacteria,3X1EQ@547|Enterobacter",2|Bacteria,P,Periplasmic binding protein,-,-,-,ko:K02016,"ko02010,map02010",M00240,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.14,-,-,"Cu_amine_oxidN1,Peripla_BP_2",False
fixJ,fixJ,716541.ECL_00716,3.14e-44,147.0,"COG4566@1|root,COG4566@2|Bacteria,1RHNW@1224|Proteobacteria,1S8AB@1236|Gammaproteobacteria,3X3YZ@547|Enterobacter",2|Bacteria,T,cheY-homologous receiver domain,-,-,-,ko:K14987,"ko02020,map02020",M00524,-,-,"ko00000,ko00001,ko00002,ko02022",-,-,-,"GerE,Response_reg",False
frmR~~~rcnR,frmR~~~rcnR,716541.ECL_01223,1.04e-65,200.0,"COG1937@1|root,COG1937@2|Bacteria,1N6ZN@1224|Proteobacteria,1S6I2@1236|Gammaproteobacteria",2|Bacteria,S,protein conserved in bacteria,rcnR,-,-,ko:K21600,-,-,-,-,"ko00000,ko03000",-,-,-,Trns_repr_metal,False
group_39023,group_39023,716541.ECL_01018,8.88e-176,495.0,"COG2885@1|root,COG2885@2|Bacteria,1MZAH@1224|Proteobacteria,1S5A3@1236|Gammaproteobacteria",2|Bacteria,M,Belongs to the ompA family,psaB_1,-,-,ko:K03286,-,-,-,-,"ko00000,ko02000",1.B.6,-,-,"DUF4384,OmpA",False
group_39616,group_39616,716541.ECL_02244,0.0,1686.0,"COG0841@1|root,COG0841@2|Bacteria,1MU48@1224|Proteobacteria,1RMBN@1236|Gammaproteobacteria,3X33R@547|Enterobacter",2|Bacteria,V,AcrB/AcrD/AcrF family,czcA,-,-,"ko:K18138,ko:K18303","ko01501,ko01503,map01501,map01503","M00642,M00647,M00699,M00718",-,-,"ko00000,ko00001,ko00002,ko01504,ko02000","2.A.6.2,2.A.6.2.17",-,-,ACR_tran,False
group_40819,group_40819,716541.ECL_04858,3.49e-61,189.0,"COG2076@1|root,COG2076@2|Bacteria,1N7QD@1224|Proteobacteria,1SDS0@1236|Gammaproteobacteria,3X2SG@547|Enterobacter",2|Bacteria,P,Translocates 4-amino-4-deoxy-L-arabinose- phosphoundecaprenol (alpha-L-Ara4N-phosphoundecaprenol) from the cytoplasmic to the periplasmic side of the inner membrane,arnE,"GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0008150,GO:0010035,GO:0010038,GO:0010039,GO:0010041,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0042221,GO:0044425,GO:0044459,GO:0044464,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071944",-,"ko:K03297,ko:K12962","ko01503,map01503",M00721,-,-,"ko00000,ko00001,ko00002,ko01005,ko02000","2.A.7.1,2.A.7.22",-,"iEC55989_1330.EC55989_2505,iECABU_c1320.ECABU_c25920,iLF82_1304.LF82_3058,iNRG857_1313.NRG857_11450,ic_1306.c2800","EamA,Multi_Drug_Res",False
group_38412,group_38412,1399774.JDWH01000003_gene1011,0.0,1551.0,"COG4993@1|root,COG4993@2|Bacteria,1MUQX@1224|Proteobacteria,1RN5D@1236|Gammaproteobacteria,3X0Z0@547|Enterobacter",2|Bacteria,G,PQQ-like domain,quiA,-,"1.1.5.2,1.1.5.8","ko:K00117,ko:K05358","ko00030,ko00400,ko01100,ko01110,ko01130,map00030,map00400,map01100,map01110,map01130",-,"R01873,R02415,R06620","RC00066,RC00154,RC00206","ko00000,ko00001,ko01000",-,-,-,"PQQ,PQQ_2",False
group_46008,group_46008,716541.ECL_01890,1.2899999999999999e-159,447.0,"COG2181@1|root,COG2181@2|Bacteria,1MXGZ@1224|Proteobacteria,1RPTD@1236|Gammaproteobacteria,3X0ZC@547|Enterobacter",2|Bacteria,C,"nitrate reductase, gamma subunit",narI,"GO:0001666,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0006091,GO:0006950,GO:0008150,GO:0008152,GO:0008940,GO:0009055,GO:0009061,GO:0009628,GO:0009987,GO:0015980,GO:0016020,GO:0016491,GO:0016661,GO:0019645,GO:0020037,GO:0022900,GO:0022904,GO:0036293,GO:0044237,GO:0044464,GO:0045333,GO:0046906,GO:0048037,GO:0050896,GO:0055114,GO:0070482,GO:0071944,GO:0097159,GO:1901363",1.7.5.1,"ko:K00370,ko:K00374,ko:K02575","ko00910,ko01120,ko02020,map00910,map01120,map02020","M00529,M00530,M00615,M00804","R00798,R01106,R09497",RC02812,"ko00000,ko00001,ko00002,ko01000,ko02000","2.A.1.8,5.A.3.1",-,"iEC042_1314.EC042_1594,iECABU_c1320.ECABU_c17020,iECUMN_1333.ECUMN_1718,iNJ661.Rv1164,ic_1306.c1897",Nitrate_red_gam,False
group_45488,group_45488,1399774.JDWH01000002_gene3224,1.8899999999999998e-205,570.0,"COG1176@1|root,COG1176@2|Bacteria,1NU6V@1224|Proteobacteria,1RZ7V@1236|Gammaproteobacteria,3X1B5@547|Enterobacter",2|Bacteria,P,PFAM binding-protein-dependent transport systems inner membrane component,ydcU,"GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944",-,"ko:K02054,ko:K11071","ko02010,ko02024,map02010,map02024","M00193,M00299",-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.11,3.A.1.11.1",-,iEcSMS35_1347.EcSMS35_1732,BPD_transp_1,False
group_40905,group_40905,1045856.EcWSU1_04266,1.4300000000000002e-73,221.0,"COG0764@1|root,COG0764@2|Bacteria,1NAA7@1224|Proteobacteria,1SCQV@1236|Gammaproteobacteria,3X2JS@547|Enterobacter",2|Bacteria,I,FabA-like domain,fabZ,-,4.2.1.59,ko:K02372,"ko00061,ko00780,ko01100,ko01212,map00061,map00780,map01100,map01212","M00083,M00572","R04428,R04535,R04537,R04544,R04568,R04954,R04965,R07764,R10117,R10121","RC00831,RC01095","ko00000,ko00001,ko00002,ko01000,ko01004",-,-,-,"AMP-binding,AMP-binding_C,FabA",False
ompR~~~cheY,ompR~~~cheY,571.MC52_18815,3.47e-152,429.0,"COG0745@1|root,COG0745@2|Bacteria,1MVQT@1224|Proteobacteria,1RNSY@1236|Gammaproteobacteria",2|Bacteria,KT,response regulator,adeR,-,-,ko:K18144,"ko01501,map01501","M00649,M00655",-,-,"ko00000,ko00001,ko00002,ko01504,ko02022",-,-,-,"Response_reg,Trans_reg_C",False
group_39771,group_39771,716541.ECL_02194,0.0,2330.0,"COG0439@1|root,COG1984@1|root,COG2049@1|root,COG0439@2|Bacteria,COG1984@2|Bacteria,COG2049@2|Bacteria,1MU4H@1224|Proteobacteria,1T1GN@1236|Gammaproteobacteria,3X49W@547|Enterobacter",2|Bacteria,EI,Pfam:AHS1,uca,-,"6.3.4.14,6.3.4.6,6.4.1.2","ko:K01941,ko:K01961","ko00061,ko00220,ko00620,ko00640,ko00720,ko00791,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00061,map00220,map00620,map00640,map00720,map00791,map01100,map01110,map01120,map01130,map01200,map01212","M00082,M00376","R00742,R00774,R04385","RC00040,RC00253,RC00367,RC00378","ko00000,ko00001,ko00002,ko01000",-,-,-,"Biotin_carb_C,Biotin_carb_N,Biotin_lipoyl,CPSase_L_D2,CT_A_B,CT_C_D",False
ybbK,ybbK,716541.ECL_02117,6.61e-89,265.0,"COG1683@1|root,COG1683@2|Bacteria,1RHER@1224|Proteobacteria,1S6AV@1236|Gammaproteobacteria,3X29F@547|Enterobacter",2|Bacteria,S,Protein of unknown function (DUF523),ybbK,-,-,-,-,-,-,-,-,-,-,-,DUF523,False
phoX,phoX,716541.ECL_03170,0.0,1270.0,"COG3211@1|root,COG3211@2|Bacteria,1MU8T@1224|Proteobacteria,1RMIU@1236|Gammaproteobacteria",2|Bacteria,S,Phosphatase,-,-,-,ko:K07093,-,-,-,-,ko00000,-,-,-,DUF839,False
ridA~~~yjgH,ridA~~~yjgH,349965.yinte0001_22970,2.04e-95,278.0,"COG0251@1|root,COG0251@2|Bacteria,1RCX5@1224|Proteobacteria,1S4QQ@1236|Gammaproteobacteria,41HDT@629|Yersinia",2|Bacteria,J,Endoribonuclease L-PSP,yjgH,-,-,-,-,-,-,-,-,-,-,-,Ribonuc_L-PSP,False
group_40565,group_40565,1045856.EcWSU1_00155,9.83e-163,455.0,"COG0269@1|root,COG0269@2|Bacteria,1QWE4@1224|Proteobacteria,1RRCI@1236|Gammaproteobacteria",2|Bacteria,G,decarboxylase,sgbH,"GO:0003674,GO:0003824,GO:0005975,GO:0008150,GO:0008152,GO:0009056,GO:0016052,GO:0016829,GO:0016830,GO:0016831,GO:0033982,GO:0044238,GO:0071704,GO:1901575","4.1.1.85,4.1.2.43","ko:K03078,ko:K08093","ko00030,ko00040,ko00053,ko00680,ko01100,ko01120,ko01200,ko01230,map00030,map00040,map00053,map00680,map01100,map01120,map01200,map01230","M00345,M00550,M00580","R05338,R07125","RC00421,RC00422,RC01721","ko00000,ko00001,ko00002,ko01000",-,-,"iLF82_1304.LF82_2128,iNRG857_1313.NRG857_17835",OMPdecase,False
bglB~~~gmuD,bglB~~~gmuD,1045856.EcWSU1_03640,0.0,1009.0,"COG2723@1|root,COG2723@2|Bacteria,1MWG6@1224|Proteobacteria,1RMM2@1236|Gammaproteobacteria,3X19G@547|Enterobacter",2|Bacteria,G,Belongs to the glycosyl hydrolase 1 family,celH,-,"3.2.1.21,3.2.1.86","ko:K01223,ko:K05350","ko00010,ko00460,ko00500,ko00940,ko01100,ko01110,map00010,map00460,map00500,map00940,map01100,map01110",-,"R00026,R00839,R02558,R02887,R02985,R03527,R04949,R04998,R05133,R05134,R10035,R10039,R10040","RC00049,RC00059,RC00171,RC00262,RC00397,RC00451,RC00714,RC00746,RC01248","ko00000,ko00001,ko01000",-,GT1,-,Glyco_hydro_1,False
tolC~~~eefC,tolC~~~eefC,640513.Entas_0060,8.020000000000001e-281,773.0,"COG1538@1|root,COG1538@2|Bacteria,1MUA8@1224|Proteobacteria,1RMDA@1236|Gammaproteobacteria,3X029@547|Enterobacter",2|Bacteria,M,Outer membrane efflux protein,oprM,-,-,"ko:K18139,ko:K18147","ko01501,ko02024,map01501,map02024","M00642,M00643,M00647,M00649,M00718,M00768,M00822",-,-,"ko00000,ko00001,ko00002,ko01504,ko02000","1.B.17,2.A.6.2,2.A.6.2.40",-,-,OEP,False
kbaY,kbaY,1045856.EcWSU1_03944,1.06e-177,499.0,"COG0191@1|root,COG0191@2|Bacteria,1MURX@1224|Proteobacteria,1RQUC@1236|Gammaproteobacteria,3X1WU@547|Enterobacter",2|Bacteria,H,"Catalytic subunit of the tagatose-1,6-bisphosphate aldolase KbaYZ, which catalyzes the reversible aldol condensation of dihydroxyacetone phosphate (DHAP or glycerone-phosphate) with glyceraldehyde 3-phosphate (G3P) to produce tagatose 1,6- bisphosphate (TBP). Requires KbaZ subunit for full activity and stability",kbaY,"GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0008270,GO:0009025,GO:0009987,GO:0016043,GO:0016829,GO:0016830,GO:0016832,GO:0022607,GO:0042802,GO:0043167,GO:0043169,GO:0043933,GO:0044085,GO:0044424,GO:0044444,GO:0044464,GO:0046872,GO:0046914,GO:0051259,GO:0051260,GO:0051262,GO:0051289,GO:0065003,GO:0071840",4.1.2.40,ko:K08302,"ko00052,ko01100,map00052,map01100",-,R01069,"RC00438,RC00439","ko00000,ko00001,ko01000",-,-,"iAF1260.b3137,iAPECO1_1312.APECO1_3290,iB21_1397.B21_02955,iBWG_1329.BWG_2841,iEC042_1314.EC042_3431,iEC55989_1330.EC55989_3557,iECABU_c1320.ECABU_c35530,iECBD_1354.ECBD_0603,iECB_1328.ECB_03004,iECDH10B_1368.ECDH10B_3310,iECDH1ME8569_1439.ECDH1ME8569_3028,iECD_1391.ECD_03004,iECED1_1282.ECED1_3801,iECH74115_1262.ECH74115_4454,iECIAI1_1343.ECIAI1_3287,iECO103_1326.ECO103_3884,iECO111_1330.ECO111_3961,iECO26_1355.ECO26_4242,iECOK1_1307.ECOK1_3561,iECP_1309.ECP_3229,iECS88_1305.ECS88_3525,iECSE_1348.ECSE_3423,iECSP_1301.ECSP_4111,iECW_1372.ECW_m3407,iECs_1301.ECs4017,iEKO11_1354.EKO11_0580,iETEC_1333.ETEC_3404,iEcDH1_1363.EcDH1_0568,iEcE24377_1341.EcE24377A_3619,iEcHS_1320.EcHS_A3329,iEcolC_1368.EcolC_0561,iG2583_1286.G2583_3861,iJO1366.b3137,iJR904.b3137,iLF82_1304.LF82_1138,iNRG857_1313.NRG857_15590,iPC815.YPO0844,iUMN146_1321.UM146_00665,iUMNK88_1353.UMNK88_3896,iUTI89_1310.UTI89_C3568,iWFL_1372.ECW_m3407,iY75_1357.Y75_RS16275,iZ_1308.Z4491,ic_1306.c3894",F_bP_aldolase,False
acrA~~~macA,acrA~~~macA,573.JG24_12100,3.08e-200,563.0,"COG0845@1|root,COG0845@2|Bacteria,1PVWV@1224|Proteobacteria,1RMYG@1236|Gammaproteobacteria",2|Bacteria,M,Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family,-,-,-,"ko:K18302,ko:K21136",-,"M00642,M00821",-,-,"ko00000,ko00002,ko01504,ko02000","2.A.6.2,2.A.6.2.27,8.A.1",-,-,"Biotin_lipoyl_2,HlyD_3,HlyD_D23",False
group_46016,group_46016,716541.ECL_01994,2.67e-95,280.0,"COG0454@1|root,COG0456@2|Bacteria,1RHB3@1224|Proteobacteria,1S5VR@1236|Gammaproteobacteria,3X2F1@547|Enterobacter",2|Bacteria,K,FR47-like protein,ysnE,-,-,ko:K03829,-,-,-,-,"ko00000,ko01000",-,-,-,"Acetyltransf_1,Acetyltransf_10,Acetyltransf_7",False
