Gene,allele,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs,phylon_exclusive
ulaC,ulaC,571.MC52_10505,5.9e-103,298.0,"COG1762@1|root,COG1762@2|Bacteria,1R4YX@1224|Proteobacteria,1RTCG@1236|Gammaproteobacteria",2|Bacteria,G,Phosphotransferase System,ulaC,"GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0008643,GO:0009401,GO:0015144,GO:0015711,GO:0015749,GO:0015849,GO:0015882,GO:0016020,GO:0016740,GO:0016772,GO:0016773,GO:0022804,GO:0022857,GO:0034219,GO:0034220,GO:0035461,GO:0044424,GO:0044464,GO:0046942,GO:0051179,GO:0051180,GO:0051181,GO:0051182,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0090563,GO:0090585,GO:0098656,GO:1903825,GO:1905039","2.7.1.194,2.7.1.202","ko:K02768,ko:K02769,ko:K02770,ko:K02806,ko:K02821","ko00051,ko00053,ko01100,ko01120,ko02060,map00051,map00053,map01100,map01120,map02060","M00273,M00283,M00550","R03232,R07671","RC00017,RC03206","ko00000,ko00001,ko00002,ko01000,ko02000","4.A.2.1,4.A.7.1",-,"iAF1260.b4195,iBWG_1329.BWG_3907,iECABU_c1320.ECABU_c47530,iECDH10B_1368.ECDH10B_4390,iECDH1ME8569_1439.ECDH1ME8569_4052,iECH74115_1262.ECH74115_5711,iECSP_1301.ECSP_5295,iECUMN_1333.ECUMN_4728,iECs_1301.ECs5171,iEcDH1_1363.EcDH1_3798,iEcSMS35_1347.EcSMS35_4666,iG2583_1286.G2583_5022,iJO1366.b4195,iSbBS512_1146.SbBS512_E4725,iY75_1357.Y75_RS21845,iZ_1308.Z5804,ic_1306.c5284",PTS_EIIA_2,False
wzzfepE~~~fepE,wzzfepE~~~fepE,1399774.JDWH01000005_gene287,1.61e-222,620.0,"COG3765@1|root,COG3765@2|Bacteria,1N0EC@1224|Proteobacteria,1RR0I@1236|Gammaproteobacteria",2|Bacteria,M,ferric enterobactin,fepE,"GO:0000041,GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006826,GO:0008150,GO:0015343,GO:0015620,GO:0015682,GO:0015685,GO:0015688,GO:0015711,GO:0015850,GO:0015891,GO:0016020,GO:0022857,GO:0030001,GO:0042930,GO:0044464,GO:0044718,GO:0051179,GO:0051181,GO:0051184,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0072512,GO:1901678",-,"ko:K05789,ko:K05790",-,-,-,-,"ko00000,ko01005",-,-,-,"GNVR,Wzz",False
mdcG,mdcG,716541.ECL_04721,3.73e-144,406.0,"28INI@1|root,2Z8NU@2|Bacteria,1N167@1224|Proteobacteria,1RYIS@1236|Gammaproteobacteria,3X0M0@547|Enterobacter",2|Bacteria,H,Phosphoribosyl-dephospho-CoA transferase MdcG,mdcG,-,2.7.7.66,ko:K13934,-,-,R10706,-,"ko00000,ko01000",-,-,-,MdcG,False
group_45423,group_45423,911008.GLAD_04275,5.0899999999999994e-285,782.0,"COG0141@1|root,COG0141@2|Bacteria,1MUUF@1224|Proteobacteria,1RPDZ@1236|Gammaproteobacteria",2|Bacteria,E,Catalyzes the sequential NAD-dependent oxidations of L- histidinol to L-histidinaldehyde and then to L-histidine,hisD,-,"1.1.1.23,1.1.1.308","ko:K00013,ko:K15509","ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230",M00026,"R01158,R01163,R03012","RC00099,RC00242,RC00463","ko00000,ko00001,ko00002,ko01000",-,-,-,Histidinol_dh,False
yobA~~~copC,yobA~~~copC,1399774.JDWH01000002_gene2992,2.85e-59,185.0,"COG2372@1|root,COG2372@2|Bacteria,1N8SS@1224|Proteobacteria,1S9EF@1236|Gammaproteobacteria,3X2JT@547|Enterobacter",2|Bacteria,S,resistance protein CopC,yobA,"GO:0005575,GO:0005623,GO:0030288,GO:0030313,GO:0031975,GO:0042597,GO:0044464",-,ko:K07156,-,-,-,-,"ko00000,ko02000",9.B.62.2,-,-,CopC,False
araJ~~~nanT,araJ~~~nanT,640513.Entas_3912,0.0,950.0,"COG0477@1|root,COG2814@2|Bacteria,1MWKH@1224|Proteobacteria,1RZ3Z@1236|Gammaproteobacteria,3X1B1@547|Enterobacter",2|Bacteria,P,Catalyzes the proton-dependent transport of sialic acid,nanT,"GO:0003674,GO:0005215,GO:0005342,GO:0005351,GO:0005402,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0008150,GO:0008324,GO:0008509,GO:0008514,GO:0008643,GO:0015075,GO:0015077,GO:0015078,GO:0015136,GO:0015144,GO:0015291,GO:0015293,GO:0015294,GO:0015295,GO:0015318,GO:0015672,GO:0015711,GO:0015739,GO:0015849,GO:0016020,GO:0022804,GO:0022857,GO:0022890,GO:0034219,GO:0034220,GO:0044464,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0098655,GO:0098656,GO:0098660,GO:0098662,GO:1901264,GO:1901505,GO:1902600,GO:1903825,GO:1905039",-,"ko:K03290,ko:K08178,ko:K08369",-,-,-,-,"ko00000,ko02000","2.A.1,2.A.1.12",-,iECUMN_1333.ECUMN_3698,"MFS_1,Sugar_tr",False
group_40873,group_40873,716541.ECL_00094,1.48e-95,283.0,"COG2197@1|root,COG2197@2|Bacteria,1NS17@1224|Proteobacteria,1SJR3@1236|Gammaproteobacteria",2|Bacteria,K,"helix_turn_helix, Lux Regulon",-,-,-,"ko:K02282,ko:K07686,ko:K07687,ko:K07688,ko:K07689","ko02020,ko02025,ko02026,ko05111,map02020,map02025,map02026,map05111","M00473,M00474,M00475",-,-,"ko00000,ko00001,ko00002,ko02022,ko02035,ko02044",-,-,-,"GerE,Response_reg",False
puuD,puuD,1028307.EAE_15930,6.04e-172,481.0,"COG2071@1|root,COG2071@2|Bacteria,1MV8E@1224|Proteobacteria,1RS51@1236|Gammaproteobacteria,3X3DK@547|Enterobacter",2|Bacteria,S,Peptidase C26,puuD,"GO:0003674,GO:0003824,GO:0006576,GO:0006595,GO:0006598,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009308,GO:0009310,GO:0009445,GO:0009447,GO:0009987,GO:0016787,GO:0016810,GO:0016811,GO:0033969,GO:0034641,GO:0042402,GO:0044106,GO:0044237,GO:0071704,GO:0097164,GO:1901564,GO:1901565,GO:1901575",3.5.1.94,"ko:K07010,ko:K09473","ko00330,ko01100,map00330,map01100",M00136,R07419,"RC00090,RC00096","ko00000,ko00001,ko00002,ko01000,ko01002",-,-,-,Peptidase_C26,False
tetR~~~acrR,tetR~~~acrR,1045856.EcWSU1_00572,5.89e-143,404.0,"COG1309@1|root,COG1309@2|Bacteria,1R5AI@1224|Proteobacteria,1RZUG@1236|Gammaproteobacteria,3X3QN@547|Enterobacter",2|Bacteria,K,"Bacterial regulatory proteins, tetR family",nicS,-,-,ko:K09017,-,-,-,-,"ko00000,ko03000",-,-,-,TetR_N,False
eAL~~~cdgR~~~ydiV,eAL~~~cdgR~~~ydiV,1045856.EcWSU1_01821,9.13e-154,434.0,"COG2200@1|root,COG2200@2|Bacteria,1RAZ1@1224|Proteobacteria,1S2TP@1236|Gammaproteobacteria,3X2AP@547|Enterobacter",2|Bacteria,T,EAL domain,ydiV,"GO:0003674,GO:0005488,GO:0005515,GO:0006355,GO:0008134,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0032879,GO:0040012,GO:0040013,GO:0043392,GO:0043433,GO:0044092,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051090,GO:0051098,GO:0051100,GO:0051101,GO:0051171,GO:0051252,GO:0051270,GO:0051271,GO:0060255,GO:0065007,GO:0065009,GO:0080090,GO:1902021,GO:1902201,GO:1903506,GO:2000112,GO:2000145,GO:2000146,GO:2000677,GO:2000678,GO:2001141",3.1.4.52,ko:K21086,"ko02026,map02026",-,-,-,"ko00000,ko00001,ko01000",-,-,-,"CSS-motif,EAL",False
group_39888,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_35336,group_35336,716541.ECL_00707,4.66e-270,738.0,"COG3934@1|root,COG3934@2|Bacteria,1R46J@1224|Proteobacteria,1RPDP@1236|Gammaproteobacteria",2|Bacteria,G,Belongs to the glycosyl hydrolase 5 (cellulase A) family,-,-,-,-,-,-,-,-,-,-,-,-,"Cellulase,DUF1080,PA14",False
dgoR,dgoR,1045856.EcWSU1_00008,1.14e-159,447.0,"COG2186@1|root,COG2186@2|Bacteria,1MV83@1224|Proteobacteria,1RSDC@1236|Gammaproteobacteria,3X21R@547|Enterobacter",2|Bacteria,K,FCD domain,dgoR,"GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:1903506,GO:2000112,GO:2001141",-,ko:K19776,-,-,-,-,"ko00000,ko03000",-,-,-,"FCD,GntR",False
group_34670,group_34670,1045856.EcWSU1_04093,2.05e-35,122.0,"COG3036@1|root,COG3036@2|Bacteria,1N709@1224|Proteobacteria,1SDRD@1236|Gammaproteobacteria,3X2VD@547|Enterobacter",2|Bacteria,S,Domain of unknown function,arfA,"GO:0000049,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0006412,GO:0006414,GO:0006417,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010608,GO:0019222,GO:0019538,GO:0031323,GO:0031326,GO:0032268,GO:0034248,GO:0034641,GO:0034645,GO:0043021,GO:0043023,GO:0043043,GO:0043170,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044877,GO:0050789,GO:0050794,GO:0051171,GO:0051246,GO:0060255,GO:0065007,GO:0071704,GO:0072344,GO:0080090,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:2000112",-,ko:K09890,-,-,-,-,"ko00000,ko03012",-,-,-,DUF331,False
group_39363,group_39363,469008.B21_02611,2.62e-197,550.0,"COG1879@1|root,COG1879@2|Bacteria,1MU95@1224|Proteobacteria,1TBFM@1236|Gammaproteobacteria,3XR0A@561|Escherichia",2|Bacteria,G,Periplasmic binding protein domain,alsB,-,-,ko:K10439,"ko02010,ko02030,map02010,map02030",M00212,-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.2.1,3.A.1.2.13,3.A.1.2.19",-,-,Peripla_BP_4,False
group_38223,group_38223,1045856.EcWSU1_03641,7.05e-300,821.0,"COG1455@1|root,COG1455@2|Bacteria,1QR5I@1224|Proteobacteria,1RQKB@1236|Gammaproteobacteria,3X0XY@547|Enterobacter",2|Bacteria,P,"The phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS), a major carbohydrate active - transport system, catalyzes the phosphorylation of incoming sugar substrates concomitant with their translocation across the cell membrane",licC,-,-,ko:K02761,"ko00500,ko02060,map00500,map02060",M00275,"R11170,R11172","RC00017,RC03206","ko00000,ko00001,ko00002,ko02000",4.A.3.2,-,-,"EAL,PTS_EIIC",False
group_36186,group_36186,716541.ECL_04592,2.06e-239,660.0,"COG0795@1|root,COG0795@2|Bacteria,1MVW3@1224|Proteobacteria,1RM8H@1236|Gammaproteobacteria,3X214@547|Enterobacter",2|Bacteria,S,PFAM Permease YjgP YjgQ,lptG,"GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006869,GO:0008150,GO:0010876,GO:0015920,GO:0016020,GO:0016021,GO:0031224,GO:0032991,GO:0033036,GO:0043190,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0071702,GO:0071944,GO:0098533,GO:0098796,GO:0098797,GO:1901264,GO:1902494,GO:1902495,GO:1904949,GO:1990351",-,ko:K11720,"ko02010,map02010",M00320,-,-,"ko00000,ko00001,ko00002,ko02000",1.B.42.1,-,iSSON_1240.SSON_4447,YjgP_YjgQ,False
tctD,tctD,716541.ECL_03539,2.29e-152,429.0,"COG0745@1|root,COG0745@2|Bacteria,1MY5Y@1224|Proteobacteria,1RYIX@1236|Gammaproteobacteria",2|Bacteria,T,Transcriptional,tctD,-,-,ko:K07774,"ko02020,map02020",M00457,-,-,"ko00000,ko00001,ko00002,ko02022",-,-,-,"Response_reg,Trans_reg_C",False
iroB,iroB,1080067.BAZH01000011_gene712,1.02e-256,705.0,"COG1819@1|root,COG1819@2|Bacteria,1PVBZ@1224|Proteobacteria,1RR45@1236|Gammaproteobacteria",2|Bacteria,CG,Protein of unknown function (DUF1205),iroB,-,-,-,-,-,-,-,-,-,-,-,"DUF1205,Glyco_tran_28_C,UDPGT",False
group_38907,group_38907,716541.ECL_03999,0.0,993.0,"COG2233@1|root,COG2233@2|Bacteria,1QWPP@1224|Proteobacteria,1T4DN@1236|Gammaproteobacteria",2|Bacteria,F,"Psort location CytoplasmicMembrane, score 10.00",Z012_07875,-,-,"ko:K02824,ko:K06901,ko:K09016,ko:K16345",-,-,-,-,"ko00000,ko02000","2.A.1.40,2.A.40.1.1,2.A.40.1.2,2.A.40.1.3,2.A.40.4.2",-,-,Xan_ur_permease,False
group_17094,group_17094,1224136.AMFN01000005_gene1120,1.41e-147,417.0,"COG0092@1|root,COG0092@2|Bacteria,1MUAI@1224|Proteobacteria,1RN0P@1236|Gammaproteobacteria,282K1@191675|unclassified Enterobacteriaceae",2|Bacteria,J,"Binds the lower part of the 30S subunit head. Binds mRNA in the 70S ribosome, positioning it for translation",rpsC,"GO:0000028,GO:0002181,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016020,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0030312,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0040007,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02982,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,"KH_2,Ribosomal_S3_C",False
group_37116,group_37116,911008.GLAD_01750,1.17e-105,306.0,"2ABSC@1|root,3118T@2|Bacteria,1RDBX@1224|Proteobacteria,1S5RV@1236|Gammaproteobacteria",2|Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_36617,group_36617,716541.ECL_04804,7.1e-116,332.0,"COG1670@1|root,COG1670@2|Bacteria,1RH19@1224|Proteobacteria,1T1HK@1236|Gammaproteobacteria,3X4CC@547|Enterobacter",2|Bacteria,J,Acetyltransferase (GNAT) domain,yhhY,"GO:0003674,GO:0003824,GO:0004596,GO:0005575,GO:0005622,GO:0005623,GO:0006464,GO:0006473,GO:0006474,GO:0006807,GO:0008080,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0019538,GO:0031248,GO:0031365,GO:0032991,GO:0034212,GO:0036211,GO:0043170,GO:0043412,GO:0043543,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0051604,GO:0071704,GO:1901564,GO:1902493,GO:1902494,GO:1990234",2.3.1.178,"ko:K03825,ko:K06718","ko00260,ko01100,ko01120,map00260,map01100,map01120",M00033,R06978,"RC00004,RC00096","ko00000,ko00001,ko00002,ko01000",-,-,-,Acetyltransf_1,False
sgaU~~~ulaE,sgaU~~~ulaE,1045856.EcWSU1_00393,1.77e-201,558.0,"COG3623@1|root,COG3623@2|Bacteria,1MWTD@1224|Proteobacteria,1RPT6@1236|Gammaproteobacteria,3X34Z@547|Enterobacter",2|Bacteria,G,Xylose isomerase-like TIM barrel,ulaE,"GO:0003674,GO:0003824,GO:0005975,GO:0005996,GO:0006082,GO:0006732,GO:0006766,GO:0006767,GO:0008150,GO:0008152,GO:0009987,GO:0016853,GO:0016854,GO:0016857,GO:0019752,GO:0019852,GO:0034015,GO:0043436,GO:0044237,GO:0044238,GO:0044281,GO:0051186,GO:0071704",5.1.3.22,ko:K03079,"ko00040,ko00053,ko01100,ko01120,map00040,map00053,map01100,map01120",M00550,R03244,RC00540,"ko00000,ko00001,ko00002,ko01000",-,-,"iEC55989_1330.EC55989_4754,iECSE_1348.ECSE_4495,iEcHS_1320.EcHS_A4441,iEcSMS35_1347.EcSMS35_4668,iYL1228.KPN_04590",AP_endonuc_2,False
ulaG~~~araC,ulaG~~~araC,716541.ECL_00080,6.650000000000001e-163,458.0,"COG2220@1|root,COG2220@2|Bacteria,1MVP2@1224|Proteobacteria,1RRSZ@1236|Gammaproteobacteria,3X0UM@547|Enterobacter",2|Bacteria,S,Beta-lactamase superfamily domain,yddR,-,-,-,-,-,-,-,-,-,-,-,"Lactamase_B_2,Lactamase_B_3",False
group_43997,group_43997,716541.ECL_00092,1.63e-122,353.0,"COG3121@1|root,COG3121@2|Bacteria,1R6ZT@1224|Proteobacteria,1S1B8@1236|Gammaproteobacteria",2|Bacteria,M,"Pili assembly chaperone PapD, C-terminal domain",elfD,"GO:0008150,GO:0009987,GO:0016043,GO:0030030,GO:0043711,GO:0071840",-,ko:K07346,-,-,-,-,"ko00000,ko02035,ko02044,ko03110",-,-,-,"PapD_C,PapD_N",False
ftsN,ftsN,1399774.JDWH01000014_gene3508,1.3700000000000002e-166,471.0,"COG3087@1|root,COG3087@2|Bacteria,1PWIT@1224|Proteobacteria,1RNC1@1236|Gammaproteobacteria,3X1CV@547|Enterobacter",2|Bacteria,D,"Essential cell division protein that activates septal peptidoglycan synthesis and constriction of the cell. Acts on both sides of the membrane, via interaction with FtsA in the cytoplasm and interaction with the FtsQBL complex in the periplasm. These interactions may induce a conformational switch in both FtsA and FtsQBL, leading to septal peptidoglycan synthesis by FtsI and associated synthases",ftsN,"GO:0000278,GO:0000281,GO:0000910,GO:0000917,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0007049,GO:0008150,GO:0009987,GO:0016020,GO:0016021,GO:0016043,GO:0022402,GO:0022607,GO:0030428,GO:0031224,GO:0031226,GO:0032506,GO:0044085,GO:0044425,GO:0044459,GO:0044464,GO:0051301,GO:0061640,GO:0071840,GO:0071944,GO:0090529,GO:1902410,GO:1903047",-,ko:K03591,-,-,-,-,"ko00000,ko03036",-,-,-,SPOR,False
group_38911,group_38911,716541.ECL_03156,1.24e-77,232.0,"COG2315@1|root,COG2315@2|Bacteria,1N12P@1224|Proteobacteria,1S8W4@1236|Gammaproteobacteria,3X2JB@547|Enterobacter",2|Bacteria,S,YjbR,ybdF,-,-,-,-,-,-,-,-,-,-,-,YjbR,False
fhaB,fhaB,1218086.BBNB01000011_gene573,0.0,2685.0,"COG3064@1|root,COG3210@1|root,COG3064@2|Bacteria,COG3210@2|Bacteria,1PM6D@1224|Proteobacteria,1S16N@1236|Gammaproteobacteria",2|Bacteria,U,haemagglutination activity domain,fhaB,"GO:0005575,GO:0005623,GO:0009986,GO:0044464",-,"ko:K15125,ko:K18491,ko:K20276","ko02024,ko04550,ko05133,map02024,map04550,map05133",-,-,-,"ko00000,ko00001,ko00536,ko03000",-,-,-,"Fil_haemagg_2,Gram_pos_anchor,Haemagg_act,He_PIG,Rib,YSIRK_signal",False
ydcS,ydcS,1399774.JDWH01000002_gene3222,1.1e-281,769.0,"COG0687@1|root,COG0687@2|Bacteria,1NKD7@1224|Proteobacteria,1RQPF@1236|Gammaproteobacteria,3X1ZJ@547|Enterobacter",2|Bacteria,E,"extracellular solute-binding protein, family 1",ydcS,"GO:0005575,GO:0005623,GO:0006810,GO:0008150,GO:0008152,GO:0009058,GO:0009290,GO:0009292,GO:0009294,GO:0009987,GO:0015931,GO:0030288,GO:0030313,GO:0031975,GO:0042597,GO:0042618,GO:0042619,GO:0044464,GO:0044764,GO:0050657,GO:0051027,GO:0051179,GO:0051234,GO:0051704,GO:0071702,GO:0071704,GO:0071705,GO:0098657,GO:1901440,GO:1901441,GO:1901576",-,ko:K02055,"ko02024,map02024",M00193,-,-,"ko00000,ko00001,ko00002,ko02000",3.A.1.11,-,"iECNA114_1301.ECNA114_1576,iECSF_1327.ECSF_1364,iEcHS_1320.EcHS_A1524",SBP_bac_8,False
group_37858,group_37858,701347.Entcl_3688,0.0,1012.0,"COG1482@1|root,COG1482@2|Bacteria,1P6JR@1224|Proteobacteria,1RYBP@1236|Gammaproteobacteria",2|Bacteria,G,mannose-6-phosphate isomerase,-,-,5.3.1.8,ko:K01809,"ko00051,ko00520,ko01100,ko01110,ko01130,map00051,map00520,map01100,map01110,map01130",M00114,R01819,RC00376,"ko00000,ko00001,ko00002,ko01000",-,-,-,"PMI_typeI,ROK",False
rplX,rplX,1286170.RORB6_20895,3.5e-64,196.0,"COG0198@1|root,COG0198@2|Bacteria,1MZQD@1224|Proteobacteria,1S973@1236|Gammaproteobacteria",2|Bacteria,J,One of the proteins that surrounds the polypeptide exit tunnel on the outside of the subunit,rplX,"GO:0000027,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0030312,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0040007,GO:0042254,GO:0042255,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02895,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,"KOW,ribosomal_L24",False
mdcD,mdcD,1218086.BBNB01000003_gene2259,9.37e-190,528.0,"COG4799@1|root,COG4799@2|Bacteria,1PRAH@1224|Proteobacteria,1RNT2@1236|Gammaproteobacteria,3WZ0G@544|Citrobacter",2|Bacteria,I,Carboxyl transferase domain,mdcD,-,4.1.1.87,ko:K13932,-,-,-,-,"ko00000,ko01000",-,-,-,"Carboxyl_trans,MdcE",False
group_40675,group_40675,1399774.JDWH01000006_gene1412,3.38e-146,413.0,"COG3121@1|root,COG3121@2|Bacteria,1RAD9@1224|Proteobacteria,1S2TB@1236|Gammaproteobacteria,3X3WP@547|Enterobacter",2|Bacteria,M,PFAM pili assembly chaperone,-,-,-,ko:K07346,-,-,-,-,"ko00000,ko02035,ko02044,ko03110",-,-,-,"PapD_C,PapD_N",False
sfaG~~~fimA,sfaG~~~fimA,1045856.EcWSU1_01847,7.69e-94,277.0,"COG3539@1|root,COG3539@2|Bacteria,1N294@1224|Proteobacteria,1S5GD@1236|Gammaproteobacteria",2|Bacteria,NU,Fimbrial protein,lpfA,-,-,"ko:K07345,ko:K07351","ko05133,map05133",-,-,-,"ko00000,ko00001,ko02035,ko02044",-,-,-,Fimbrial,False
ybgD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
group_33586,group_33586,399742.Ent638_4064,1.53e-242,667.0,"COG0697@1|root,2Z7ID@2|Bacteria,1MXB3@1224|Proteobacteria,1RQV6@1236|Gammaproteobacteria,3X17G@547|Enterobacter",2|Bacteria,EG,Uptake of L-rhamnose across the boundary membrane with the concomitant transport of protons into the cell (symport system),rhaT,"GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0008150,GO:0008643,GO:0008645,GO:0015291,GO:0015293,GO:0015749,GO:0015762,GO:0016020,GO:0022804,GO:0022857,GO:0034219,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944",-,ko:K02856,-,-,-,-,"ko00000,ko02000",2.A.7.6,-,"iECSE_1348.ECSE_4196,iEcE24377_1341.EcE24377A_4438,iYL1228.KPN_04216",RhaT,False
ompC~~~phoE,ompC~~~phoE,1005994.GTGU_00047,9.73e-243,671.0,"COG3203@1|root,COG3203@2|Bacteria,1MVRY@1224|Proteobacteria,1RNBS@1236|Gammaproteobacteria",2|Bacteria,M,Belongs to the Gram-negative porin family,ompS1,-,-,"ko:K09476,ko:K14062","ko01501,ko02020,map01501,map02020",M00746,-,-,"ko00000,ko00001,ko00002,ko01504,ko02000","1.B.1.1,1.B.1.1.1",-,-,Porin_1,False
group_32418,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,False
ulaB,ulaB,500640.CIT292_09052,6.89e-65,197.0,"COG3414@1|root,COG3414@2|Bacteria,1RET1@1224|Proteobacteria,1S47F@1236|Gammaproteobacteria,3WYET@544|Citrobacter",2|Bacteria,G,"PTS system, Lactose/Cellobiose specific IIB subunit",ulaB,"GO:0003674,GO:0003824,GO:0005215,GO:0006810,GO:0006811,GO:0006820,GO:0008150,GO:0008643,GO:0009401,GO:0015144,GO:0015711,GO:0015749,GO:0015849,GO:0015882,GO:0016740,GO:0016772,GO:0016773,GO:0022804,GO:0022857,GO:0034219,GO:0034220,GO:0035461,GO:0046942,GO:0051179,GO:0051180,GO:0051181,GO:0051182,GO:0051234,GO:0055085,GO:0071702,GO:0090563,GO:0090585,GO:0098656,GO:1903825,GO:1905039",2.7.1.194,"ko:K02822,ko:K03475","ko00053,ko01100,ko01120,ko02060,map00053,map01100,map01120,map02060","M00283,M00550",R07671,"RC00017,RC03206","ko00000,ko00001,ko00002,ko01000,ko02000",4.A.7.1,-,iSDY_1059.SDY_4363,"EIIC-GAT,PTS_IIB",False
group_36206,group_36206,716541.ECL_01050,4.79e-156,444.0,"COG1173@1|root,COG1173@2|Bacteria,1MUG0@1224|Proteobacteria,1RQFE@1236|Gammaproteobacteria,3X1ZV@547|Enterobacter",2|Bacteria,EP,N-terminal TM domain of oligopeptide transport permease C,-,-,-,"ko:K02034,ko:K12370,ko:K13891,ko:K15582","ko01501,ko02010,ko02024,map01501,map02010,map02024","M00239,M00324,M00348,M00439",-,-,"ko00000,ko00001,ko00002,ko02000","3.A.1.5,3.A.1.5.1,3.A.1.5.11,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25",-,-,"BPD_transp_1,OppC_N",False
